t,Load,PV,c_grid,c_sell,P_imp,P_exp,P_ch,P_dis,E,x,y,P_curt,allow_export
1982,0.2250798780415215,0.00680797727459177,0.25,0.05,0.21827190076692973,0.0,0.0,0.0,-0.0,0,1,0.0,1
1983,0.1907896035116885,0.00550536790436302,0.25,0.05,0.1852842356073255,0.0,0.0,0.0,-0.0,0,1,0.0,1
1984,0.1907896035116885,0.00437480128114562,0.25,0.05,0.18641480223054288,0.0,0.0,0.0,-0.0,0,1,0.0,1
1985,0.2083334750989702,0.0038586730401115703,0.25,0.05,0.20447480205885865,0.0,0.0,0.0,-0.0,0,1,0.0,1
1986,0.2083334750989702,0.00364976399016922,0.25,0.05,0.204683711108801,0.0,0.0,0.0,0.0,0,1,0.0,1
1987,0.0201355798899483,0.0033794111020085497,0.25,0.05,0.01675616878793975,0.0,0.0,-0.0,0.0,0,1,0.0,1
1988,0.0201355798899483,0.0027526839521815,0.25,0.05,0.0173828959377668,0.0,0.0,-0.0,0.0,0,1,0.0,1
1989,0.1351675560929205,0.0018556039141937803,0.25,0.05,0.1333119521787267,0.0,0.0,0.0,-0.0,0,1,0.0,1
1990,0.1351675560929205,0.00081105866448205,0.25,0.05,0.13435649742843844,0.0,0.0,0.0,-0.0,0,1,0.0,1
1991,0.0877193579364085,0.00020890904994234,0.25,0.05,0.08751044888646617,0.0,0.0,0.0,-0.0,0,1,0.0,1
1992,0.0877193579364085,0.0,0.25,0.05,0.0877193579364085,0.0,0.0,0.0,-0.0,0,1,0.0,1
1993,0.173445094101535,0.0,0.25,0.05,0.173445094101535,0.0,0.0,0.0,-0.0,0,1,0.0,1
1994,0.173445094101535,0.0,0.25,0.05,0.173445094101535,0.0,0.0,0.0,-0.0,0,1,0.0,1
1995,0.0478469225107682,0.0,0.25,0.05,0.0478469225107682,0.0,0.0,0.0,-0.0,0,1,0.0,1
1996,0.0478469225107682,0.0,0.25,0.05,0.0478469225107682,0.0,0.0,0.0,0.0,0,1,0.0,1
1997,0.0462520250937427,0.0,0.25,0.05,0.0462520250937427,0.0,0.0,0.0,0.0,0,1,0.0,1
1998,0.0462520250937427,0.0,0.25,0.05,0.0462520250937427,0.0,0.0,0.0,0.0,0,1,0.0,1
1999,0.063397172326768,0.0,0.25,0.05,0.063397172326768,0.0,0.0,0.0,0.0,0,1,0.0,1
2000,0.063397172326768,0.0,0.25,0.05,0.063397172326768,0.0,0.0,0.0,0.0,0,1,0.0,1
2001,0.0470494738022555,0.0,0.25,0.05,0.0470494738022555,0.0,0.0,0.0,0.0,0,1,0.0,1
2002,0.0470494738022555,0.0,0.25,0.05,0.0470494738022555,0.0,0.0,0.0,-0.0,0,1,0.0,1
2003,0.048644371219281,0.0,0.25,0.05,0.048644371219281,0.0,0.0,0.0,-0.0,0,1,0.0,1
2004,0.048644371219281,0.0,0.25,0.05,0.048644371219281,0.0,0.0,0.0,-0.0,0,1,0.0,1
2005,0.0398724354256402,0.0,0.25,0.05,0.0398724354256402,0.0,0.0,0.0,-0.0,0,1,0.0,1
2006,0.0398724354256402,0.0,0.25,0.05,0.0398724354256402,0.0,0.0,0.0,-0.0,0,1,0.0,1
2007,0.0171451472330253,0.0,0.25,0.05,0.0171451472330253,0.0,0.0,0.0,-0.0,0,1,0.0,1
2008,0.0171451472330253,0.0,0.25,0.05,0.0171451472330253,0.0,0.0,0.0,-0.0,0,1,0.0,1
2009,0.0253189964952815,0.0,0.25,0.05,0.0253189964952815,0.0,0.0,0.0,-0.0,0,1,0.0,1
2010,0.0253189964952815,0.0,0.25,0.05,0.0253189964952815,0.0,0.0,0.0,-0.0,0,1,0.0,1
2011,0.0155502498159997,0.0,0.25,0.05,0.0155502498159997,0.0,0.0,0.0,0.0,0,1,0.0,1
2012,0.0155502498159997,0.0,0.25,0.05,0.015550249815999697,0.0,0.0,3.469446951953614e-18,-9.130123557772668e-19,0,1,0.0,1
2013,0.0301036887463585,0.0,0.25,0.05,0.0301036887463585,0.0,0.0,0.0,-0.0,0,1,0.0,1
2014,0.0301036887463585,0.0,0.25,0.05,0.0301036887463585,0.0,0.0,0.0,0.0,0,1,0.0,1
2015,0.039673073248512,0.0,0.25,0.05,0.039673073248512,0.0,0.0,0.0,-0.0,0,1,0.0,1
2016,0.039673073248512,0.0,0.25,0.05,0.039673073248512,0.0,0.0,0.0,-0.0,0,1,0.0,1
2017,0.0320973105176405,0.0,0.25,0.05,0.0320973105176405,0.0,0.0,0.0,-0.0,0,1,0.0,1
2018,0.0320973105176405,0.0,0.25,0.05,0.0320973105176405,0.0,0.0,0.0,0.0,0,1,0.0,1
2019,0.0442584033224607,0.0,0.25,0.05,0.0442584033224607,0.0,0.0,0.0,-0.0,0,1,0.0,1
2020,0.0442584033224607,0.0,0.25,0.05,0.0442584033224607,0.0,0.0,0.0,-0.0,0,1,0.0,1
2021,0.0362839162373327,0.0,0.25,0.05,0.0362839162373327,0.0,0.0,0.0,-0.0,0,1,0.0,1
2022,0.0362839162373327,0.0,0.25,0.05,0.0362839162373327,0.0,0.0,0.0,-0.0,0,1,0.0,1
2023,0.0332934835804095,0.0,0.25,0.05,0.0332934835804095,0.0,0.0,0.0,0.0,0,1,0.0,1
2024,0.0332934835804095,0.0,0.25,0.05,0.0332934835804095,0.0,0.0,0.0,-0.0,0,1,0.0,1
2025,0.0362839162373327,0.0,0.25,0.05,0.0362839162373327,0.0,0.0,0.0,0.0,0,1,0.0,1
2026,0.0362839162373327,0.0,0.25,0.05,0.0362839162373327,0.0,0.0,0.0,-0.0,0,1,0.0,1
2027,0.0384769001857427,0.0,0.25,0.05,0.0384769001857427,0.0,0.0,0.0,0.0,0,1,0.0,1
2028,0.0384769001857427,0.0,0.25,0.05,0.0384769001857427,0.0,0.0,0.0,-0.0,0,1,0.0,1
2029,0.0197368555356919,0.0,0.25,0.05,0.0197368555356919,0.0,0.0,0.0,-0.0,0,1,0.0,1
2030,0.0197368555356919,0.0,0.25,0.05,0.0197368555356919,0.0,0.0,0.0,-0.0,0,1,0.0,1
2031,0.0199362177128201,0.0,0.25,0.05,0.0199362177128201,0.0,0.0,0.0,-0.0,0,1,0.0,1
2032,0.0199362177128201,0.0,0.25,0.05,0.0199362177128201,0.0,0.0,0.0,-0.0,0,1,0.0,1
2033,0.0235247369011277,0.0,0.25,0.05,0.0235247369011277,0.0,0.0,0.0,-0.0,0,1,0.0,1
2034,0.0235247369011277,0.0,0.25,0.05,0.0235247369011277,0.0,0.0,0.0,-0.0,0,1,0.0,1
2035,0.0540271500017425,0.0,0.25,0.05,0.0540271500017425,0.0,0.0,0.0,-0.0,0,1,0.0,1
2036,0.0540271500017425,0.0,0.25,0.05,0.0540271500017425,0.0,0.0,0.0,-0.0,0,1,0.0,1
2037,0.051634803876204,0.0,0.25,0.05,0.051634803876204,0.0,0.0,0.0,-0.0,0,1,0.0,1
2038,0.051634803876204,0.0,0.25,0.05,0.051634803876204,0.0,0.0,0.0,0.0,0,1,0.0,1
2039,0.0334928457575377,0.0,0.25,0.05,0.0334928457575377,0.0,0.0,0.0,-0.0,0,1,0.0,1
2040,0.0334928457575377,0.0,0.25,0.05,0.0334928457575377,0.0,0.0,0.0,0.0,0,1,0.0,1
2041,0.0301036887463585,0.0,0.25,0.05,0.0301036887463585,0.0,0.0,0.0,-0.0,0,1,0.0,1
2042,0.0301036887463585,0.0,0.25,0.05,0.0301036887463585,0.0,0.0,0.0,-0.0,0,1,0.0,1
2043,0.0368820027687172,0.0,0.25,0.05,0.0368820027687172,0.0,0.0,0.0,-0.0,0,1,0.0,1
2044,0.0368820027687172,0.0,0.25,0.05,0.0368820027687172,0.0,0.0,0.0,-0.0,0,1,0.0,1
2045,0.2135168917043035,0.0,0.25,0.05,0.2135168917043035,0.0,0.0,0.0,-0.0,0,1,0.0,1
2046,0.2135168917043035,0.0,0.25,0.05,0.2135168917043035,0.0,0.0,0.0,-0.0,0,1,0.0,1
2047,0.0775518869028702,0.0,0.25,0.05,0.0775518869028702,0.0,0.0,0.0,-0.0,0,1,0.0,1
2048,0.0775518869028702,0.0,0.25,0.05,0.07755188690287018,0.0,0.0,1.3877787807814457e-17,-0.0,0,1,0.0,1
2049,0.0428628680825632,0.00039324056459735004,0.25,0.05,0.04246962751796585,0.0,0.0,0.0,0.0,0,1,0.0,1
2050,0.0428628680825632,0.0011920104614357402,0.25,0.05,0.04167085762112746,0.0,0.0,0.0,-0.0,0,1,0.0,1
