t,Load,PV,P_imp,P_exp,P_ch,P_dis,P_curt,E,c_grid,c_sell,P_pv_to_load,P_pv_to_bat,P_pv_to_exp
2167,0.63674922735667,0.08632492578344197,0.550424301573228,0.0,0.0,0.0,0.0,0.292200759425737,0.24,0.06,0.08632492578344197,0.0,0.0
2168,0.63674922735667,0.07287867566141054,0.5638705516952593,0.0,0.0,0.0,0.0,0.292200759425737,0.24,0.06,0.0728786756614106,0.0,0.0
2169,0.49854398858549,0.06534877559307291,0.4331952129924171,0.0,0.0,0.0,0.0,0.292200759425737,0.24,0.06,0.0653487755930729,0.0,0.0
2170,0.49854398858549,0.07798825070778248,0.4205557378777075,0.0,0.0,0.0,0.0,0.292200759425737,0.24,0.06,0.07798825070778248,0.0,0.0
2171,0.48195935993295,0.06373522557842909,0.41822413435452094,0.0,0.0,0.0,0.0,0.292200759425737,0.24,0.06,0.06373522557842909,0.0,0.0
2172,0.48195935993295,0.07664362569557934,0.40531573423737066,0.0,0.0,0.0,0.0,0.292200759425737,0.24,0.06,0.07664362569557936,0.0,0.0
2173,0.586995341399045,0.07825717571022318,0.5087381656888218,0.0,0.0,0.0,0.0,0.292200759425737,0.24,0.06,0.07825717571022317,0.0,0.0
2174,0.586995341399045,0.0750300756809356,0.506701774777789,0.0,0.0,0.0052634909403204535,0.0,0.29081563023091583,0.24,0.06,0.07503007568093556,0.0,0.0
2175,0.4573336992064475,0.06373522557842909,0.3935984736280184,0.0,0.0,0.0,0.0,0.29081563023091583,0.24,0.06,0.06373522557842909,0.0,0.0
2176,0.4573336992064475,0.06507985059063227,0.39225384861581525,0.0,0.0,0.0,0.0,0.29081563023091583,0.24,0.06,0.06507985059063226,0.0,0.0
2177,0.478943972905215,0.03603595032704432,0.4429080225781707,0.0,0.0,0.0,0.0,0.29081563023091583,0.24,0.06,0.03603595032704432,0.0,0.0
2178,0.478943972905215,0.03684272533436615,0.44210124757084884,0.0,0.0,0.0,0.0,0.29081563023091583,0.24,0.06,0.036842725334366166,0.0,0.0
2179,0.4563285701972025,0.035229175319722424,0.0,0.0,0.0,0.4210993948774801,0.0,0.18000000000000002,0.24,0.06,0.03522917531972242,0.0,0.0
2180,0.4563285701972025,0.019362600175725303,0.4369659700214772,0.0,0.0,0.0,0.0,0.18000000000000002,0.24,0.06,0.01936260017572533,0.0,0.0
2181,0.0773949337118605,0.022858625207453485,0.054536308504407015,0.0,0.0,0.0,0.0,0.18000000000000002,0.24,0.06,0.022858625207453485,0.0,0.0
2182,0.0773949337118605,0.004302800039050067,0.07309213367281044,0.0,0.0,0.0,0.0,0.18000000000000002,0.24,0.06,0.004302800039050064,0.0,0.0
2183,0.298020751241125,0.0,0.298020751241125,0.0,0.0,0.0,0.0,0.18000000000000002,0.24,0.06,0.0,0.0,0.0
2184,0.298020751241125,0.0,0.298020751241125,0.0,0.0,0.0,0.0,0.18,0.24,0.06,0.0,0.0,0.0
2185,0.57593892229735,0.0,0.57593892229735,0.0,0.0,0.0,0.0,0.18,0.24,0.06,0.0,0.0,0.0
2186,0.57593892229735,0.0,0.57593892229735,0.0,0.0,0.0,0.0,0.18,0.24,0.06,0.0,0.0,0.0
2187,0.12363086813712774,0.0,0.12363086813712774,0.0,0.0,0.0,0.0,0.18,0.24,0.06,0.0,0.0,0.0
2188,0.12363086813712774,0.0,0.12363086813712774,0.0,0.0,0.0,0.0,0.18,0.24,0.06,0.0,0.0,0.0
2189,0.1105641910169435,0.0,0.1105641910169435,0.0,0.0,0.0,0.0,0.18,0.24,0.06,0.0,0.0,0.0
2190,0.1105641910169435,0.0,0.1105641910169435,0.0,0.0,0.0,0.0,0.18,0.24,0.06,0.0,0.0,0.0
2191,0.16685141553466026,0.0,0.16685141553466026,0.0,0.0,0.0,0.0,0.18,0.24,0.06,0.0,0.0,0.0
2192,0.16685141553466026,0.0,0.16685141553466026,0.0,0.0,0.0,0.0,0.18,0.24,0.06,0.0,0.0,0.0
2193,0.1447385773312715,0.0,0.1447385773312715,0.0,0.0,0.0,0.0,0.18,0.24,0.06,0.0,0.0,0.0
2194,0.1447385773312715,0.0,0.1447385773312715,0.0,0.0,0.0,0.0,0.18,0.24,0.06,0.0,0.0,0.0
2195,0.16484115751617026,0.0,0.16484115751617026,0.0,0.0,0.0,0.0,0.18,0.24,0.06,0.0,0.0,0.0
2196,0.16484115751617026,0.0,0.16484115751617026,0.0,0.0,0.0,0.0,0.18,0.24,0.06,0.0,0.0,0.0
