t,Load,PV,P_imp,P_exp,P_ch,P_dis,P_curt,E,c_grid,c_sell
34320,0.6681963248251075,0.23945082217313637,0.4287455026519711,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34321,1.260133020535665,0.22611214205208122,1.0340208784835836,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34322,1.3599094147916775,0.2829091025675418,1.0770003122241356,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34323,0.821479753081645,0.2700007024503917,0.5514790506312532,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34324,0.7775256010281025,0.31733150287994305,0.4601940981481595,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34325,0.7665896469918525,0.2456898822297592,0.5208997647620933,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34326,0.7431833460325725,0.2108372019134532,0.5323461441191193,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34327,1.0835613215419075,0.1749088215873852,0.9086524999545224,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34328,0.654754498382045,0.17103630155224014,0.4837181968298049,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34329,0.44107288700625,0.19212002174358567,0.24895286526266436,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34330,0.3122202015081525,0.13532306122812468,0.17689714028002781,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34331,0.292270067564065,0.13209596119883707,0.16017410636522791,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34332,0.3478153927070875,0.11617560105435186,0.23163979165273563,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34333,0.9414922775890425,0.11359392103092184,0.8278983565581207,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34334,1.1100575931863974,0.11509990104458939,0.994957692141808,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34335,1.04794191901537,0.1036974809411067,0.9442444380742634,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34336,0.425054067381545,0.09100422082590892,0.3340498465556361,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34337,0.431666786232855,0.055290980501793374,0.3763758057310616,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34338,0.67378308866928,0.035282960320210575,0.6385001283490694,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34339,0.79623944405651,0.02581680023430043,0.7704226438222096,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34340,0.476034044063605,0.013123540119102703,0.4629105039445023,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34341,0.68597954494881,0.002366540021477539,0.6836130049273325,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34342,0.94080679437631,0.0,0.94080679437631,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34343,1.0017890757739676,0.0,1.0017890757739676,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34344,0.904397497286755,0.0,0.904397497286755,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34345,1.0351416927537624,0.0,1.0351416927537624,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34346,1.28579854100181,0.0,1.28579854100181,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34347,1.236785734687415,0.0,1.236785734687415,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34348,1.3321965239351825,0.0,1.3321965239351825,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34349,1.1063804978068374,0.0,1.1063804978068374,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34350,0.980001907348075,0.0,0.980001907348075,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34351,1.259085880616875,0.0,1.259085880616875,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34352,1.23768760664059,0.0,1.23768760664059,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34353,1.2283147964426475,0.0,1.2283147964426475,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34354,1.0633993384813025,0.0,1.0633993384813025,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34355,1.0633993384813025,0.0,1.0633993384813025,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34356,1.0633993384813025,0.0,1.0633993384813025,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34357,1.0633993384813025,0.0,1.0633993384813025,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34358,1.0633993384813025,0.0,1.0633993384813025,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34359,0.898483880519955,0.0,0.898483880519955,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34360,1.103697580066935,0.0,1.103697580066935,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34361,0.94075685851313,0.0,0.94075685851313,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34362,0.73700945749405,0.0,0.73700945749405,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34363,0.75551750423784,0.0,0.75551750423784,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34364,0.7592626939762825,0.0,0.7592626939762825,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34365,0.610054334796765,0.0,0.610054334796765,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34366,0.5265479526893275,0.0,0.5265479526893275,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34367,0.4409245926246875,0.0,0.4409245926246875,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34368,0.425007157934315,0.0,0.425007157934315,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34369,0.5820736061286725,0.0,0.5820736061286725,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34370,0.4696588988643925,0.0,0.4696588988643925,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34371,0.4431051253168475,0.0,0.4431051253168475,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34372,0.4374336218260675,0.0,0.4374336218260675,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34373,0.4892367836465975,0.0,0.4892367836465975,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34374,0.356053296923685,0.0,0.356053296923685,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34375,0.217013695337027,0.0,0.217013695337027,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34376,0.17516895520081324,0.0,0.17516895520081324,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34377,0.1018328438942115,0.0,0.1018328438942115,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34378,0.063796848231395,0.0,0.063796848231395,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34379,0.0720816618952205,0.0,0.0720816618952205,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34380,0.0815044079563425,0.0,0.0815044079563425,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34381,0.0778500106964085,0.0,0.0778500106964085,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34382,0.2528040903647525,0.0,0.2528040903647525,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34383,0.1023775987652575,0.0,0.1023775987652575,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34384,0.05634883857781525,0.0,0.05634883857781525,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34385,0.081605792890676,0.0,0.081605792890676,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34386,0.0645716107146605,0.0,0.0645716107146605,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34387,0.05707669161385175,0.0,0.05707669161385175,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34388,0.085543160041959,0.0,0.085543160041959,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34389,0.0588350392809505,0.0,0.0588350392809505,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34390,0.0589666883747865,0.0,0.0589666883747865,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34391,0.2525438185930325,0.0,0.2525438185930325,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34392,0.10852273635225225,0.0,0.10852273635225225,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34393,0.06504827122682574,0.0,0.06504827122682574,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34394,0.07827976176134475,0.0,0.07827976176134475,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34395,0.0574519671916835,0.0,0.0574519671916835,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34396,0.0714763787051695,0.0,0.0714763787051695,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34397,0.08669773772698175,0.0,0.08669773772698175,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34398,0.07623995741087225,0.0,0.07623995741087225,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34399,0.10013351133814274,0.0,0.10013351133814274,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34400,0.197290542589209,0.0,0.197290542589209,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34401,0.3714547276945375,0.007099620064432615,0.3643551076301049,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34402,0.99259482411709,0.02258970020501286,0.9700051239120772,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34403,0.6540084868503075,0.04109174037292814,0.6129167464773794,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34404,0.3582580409434475,0.055506120503745905,0.30275192043970156,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34405,0.404486544583605,0.0793866607204738,0.3250998838631312,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34406,0.3460842827835425,0.09186478083371896,0.2542195019498235,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34407,0.3529027979194675,0.09681300087862653,0.25608979704084095,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34408,0.6077860360420475,0.11122738100944425,0.49655865503260327,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34409,0.863055142198285,0.14651034132965476,0.7165448008686303,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34410,0.6655588033244575,0.1779207816147205,0.487638021709737,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34411,0.8494271911742824,0.16608808150733273,0.6833391096669497,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34412,0.6644344897989375,0.15812790143509003,0.5063065883638475,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34413,0.647843677559635,0.20825552189002342,0.4395881556696116,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34414,0.6163038837340425,0.24547474222780652,0.370829141506236,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34415,0.38276898372457,0.27925172253434954,0.10351726119022048,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34416,0.709918495115335,0.2798971425402072,0.4300213525751278,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34417,0.775776332608855,0.25537118231762157,0.5204051502912335,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34418,1.394773726538625,0.2786063025284919,1.1161674240101331,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34419,1.3112673444311875,0.2940963826690721,1.0171709617621154,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34420,1.18654269028924,0.27494892249529973,0.9115937677939403,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34421,0.76241621939645,0.25666202232933655,0.5057541970671134,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34422,0.4502807575349025,0.19276544174944327,0.2575153157854592,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34423,0.342145402424285,0.15683706142337495,0.18530834100091004,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34424,0.377450057691995,0.1695303215385727,0.20791973615342232,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34425,0.3881212003325975,0.1637215414858552,0.22439965884674232,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34426,0.3383366579508875,0.1658729415053801,0.17246371644550743,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34427,0.3553466287993,0.1452195013179399,0.21012712748136012,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34428,0.6616940701559825,0.10757000097625168,0.5541240691797308,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34429,0.65894608447315,0.12564176114026213,0.5333043233328878,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34430,0.6921504070713825,0.09057394082200396,0.6015764662493785,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34431,0.426134497875785,0.06884480062480111,0.3572896972509839,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34432,0.12562803930309874,0.058733220533033426,0.06689481877006531,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34433,0.13702552177176275,0.039585760359260626,0.09743976141250213,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34434,0.115873900695424,0.045394540411978226,0.07047936028344577,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34435,0.14289222909133376,0.0370040803358306,0.10588814875550315,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34436,0.113793239729623,0.015059800136675242,0.09873343959294777,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34437,0.13226496948201,0.005378500048812587,0.12688646943319742,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34438,0.23373313025421574,0.0,0.23373313025421574,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34439,0.2886867910789625,0.0,0.2886867910789625,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34440,0.1677330512110345,0.0,0.1677330512110345,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34441,0.13067761431610075,0.0,0.13067761431610075,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34442,0.11889880343770474,0.0,0.11889880343770474,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34443,0.146053320551376,0.0,0.146053320551376,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34444,0.1248790013554105,0.0,0.1248790013554105,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34445,0.11879741850337125,0.0,0.11879741850337125,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34446,0.15042951801544624,0.0,0.15042951801544624,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34447,0.16212661566318526,0.0,0.16212661566318526,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34448,0.278610339172585,0.0,0.278610339172585,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34450,0.1690238176138185,0.0,0.1690238176138185,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34451,0.12150454757087525,0.0,0.12150454757087525,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34452,0.1503750425283415,0.0,0.1503750425283415,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34453,0.12315091784781425,0.0,0.12315091784781425,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34454,0.124966767417968,0.0,0.124966767417968,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34455,0.147094407638264,0.0,0.147094407638264,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34456,0.1178304786072645,0.0,0.1178304786072645,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34457,0.12983929709788,0.0,0.12983929709788,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34458,0.15350435662090625,0.0,0.15350435662090625,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34459,0.2324166393158545,0.0,0.2324166393158545,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34460,0.3690245156864825,0.0,0.3690245156864825,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34461,0.2299092537010675,0.0,0.2299092537010675,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34462,0.1594436979232835,0.0,0.1594436979232835,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34463,0.156729002815904,0.0,0.156729002815904,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34464,0.12361698590415375,0.0,0.12361698590415375,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34465,0.90746174343639,0.0,0.90746174343639,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34466,0.12626661306860276,0.0,0.12626661306860276,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34467,0.1363370121430795,0.0,0.1363370121430795,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34468,0.10745289831383675,0.0,0.10745289831383675,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34469,0.05760328798919625,0.0,0.05760328798919625,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34470,0.05905748085329425,0.0,0.05905748085329425,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34471,0.225007973069628,0.0,0.225007973069628,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34472,0.274399081377805,0.0,0.274399081377805,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34473,0.10884051002702926,0.0,0.10884051002702926,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34474,0.08914610823073875,0.0,0.08914610823073875,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34475,0.05756243137386775,0.0,0.05756243137386775,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34476,0.07715090861189924,0.0,0.07715090861189924,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34477,0.142716696966219,0.0,0.142716696966219,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34478,0.0562111366520785,0.0,0.0562111366520785,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34479,0.06121531542582675,0.0,0.06121531542582675,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34480,0.08853931183271226,0.0,0.08853931183271226,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34481,0.08960158383125225,0.0,0.08960158383125225,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34482,0.195905957291967,0.0,0.195905957291967,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34483,0.24155490227765225,0.0,0.24155490227765225,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34484,0.202812238490451,0.0,0.202812238490451,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34485,0.16166357402279624,0.0,0.16166357402279624,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34486,0.15176568065748425,0.0,0.15176568065748425,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34487,0.0576184200689475,0.0,0.0576184200689475,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34488,0.05589487618527675,0.0,0.05589487618527675,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
34489,0.09668037073890075,0.0,0.09668037073890075,0.0,0.0,0.0,0.0,4.3568384027304905,0.27,0.06
