t,Load,PV,P_imp,P_exp,P_ch,P_dis,P_curt,E,c_grid,c_sell,P_simul_imp_exp
832,1.0732430488812081,0.6841452062089606,0.5897107888413143,0.20061294616906689,0.0,0.0,0.0,0.0,0.27,0.06,0.20061294616906689
833,2.360712555781888,0.5679696051546089,1.838427094517609,0.0456841438903298,0.0,0.0,0.0,0.0,0.27,0.06,0.0456841438903298
834,1.6075248323400062,0.4087660037097561,1.2015669949427608,0.0028081663125113,0.0,0.0,0.0,0.0,0.27,0.06,0.0028081663125113
835,1.9953173161236508,0.3076502027920792,1.7472726949123032,0.0596055815807319,0.0,0.0,0.0,0.0,0.27,0.06,0.0596055815807319
836,1.894137285480332,0.2194428019915532,1.7039403776460913,0.029245894157313,0.0,0.0,0.0,0.0,0.27,0.06,0.029245894157313
837,1.987253682244971,0.1678092015229523,1.8283109959085186,0.0088665151865005,0.0,0.0,0.0,0.0,0.27,0.06,0.0088665151865005
838,2.311890075824831,0.1333868012105519,2.180030218703588,0.0015269440893092,0.0,0.0,0.0,0.0,0.27,0.06,0.0015269440893092
839,1.9849806865277257,0.1312354011910268,1.8537452853366985,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
840,2.111788714593649,0.07960180072242601,2.032186913871222,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
841,1.804127325199309,0.010757000097624798,1.7933703251016837,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
842,1.7353639205330231,0.0,1.7353639205330231,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
843,1.7812425789640558,0.0,1.7812425789640558,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
844,1.597338744436313,0.0,1.597338744436313,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
845,1.5141574731974048,0.0,1.5141574731974048,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
846,1.356623679574093,0.0,1.356623679574093,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
847,2.136868559867716,0.0,2.136868559867716,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
848,2.8251490368910797,0.0,2.8251490368910797,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
849,2.551384921457285,0.0,2.551384921457285,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
850,1.5646293025665898,0.0,1.5646293025665898,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
851,1.7885519552806128,0.0,1.7885519552806128,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
852,4.719636874821499,0.0,4.719636874821499,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
853,3.8621256845635763,0.0,3.8621256845635763,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
854,3.447741437509876,0.0,3.447741437509876,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
