house,pwl_degradation_cost_EUR,battery_throughput_kWh,bin_hours_0,bin_hours_1,bin_hours_2
Apt1,17.419260466272487,468.2227870341563,2176.25,1611.5,532.25
Apt2,7.699153681187693,179.15325624234555,2697.0,1484.75,138.25
Apt3,4.06358164528509,89.02005670834885,3186.25,1085.25,48.5
Apt4,9.17265562122745,213.25507863668832,2741.5,1498.5,80.0
Apt5,23.85590852263732,623.5623960058449,1988.0,1844.5,487.5
Apt6,10.793427078578947,262.1563434393005,2590.0,1489.5,240.5
Apt7,26.88363928389306,707.1817900152847,2371.0,1418.25,530.75
Apt8,3.5625389302678747,78.34008775394557,2819.5,1435.25,65.25
