t,Load,PV,c_grid,c_sell,P_imp,P_exp,P_ch,P_dis,E,x,y
66,0.67775,0.01024883221481865,0.25,0.05,0.6675011677851813,0.0,0.0,0.0,0.2,0,1
67,0.701,0.009032244218095559,0.25,0.05,0.6919677557819044,0.0,0.0,0.0,0.2,0,1
68,0.83825,0.00807372034188951,0.25,0.05,0.8301762796581106,0.0,0.0,0.0,0.2,0,1
69,0.76775,0.00652533561878742,0.25,0.05,0.7612246643812126,0.0,0.0,0.0,0.2,0,1
70,0.894,0.00460828786637529,0.25,0.05,0.8893917121336248,0.0,0.0,0.0,0.2,0,1
71,0.63225,0.0026912401139631598,0.25,0.05,0.6295587598860368,0.0,0.0,0.0,0.2,0,1
72,0.656,0.0012165879967230599,0.25,0.05,0.6547834120032769,0.0,0.0,0.0,0.2,0,1
73,0.6465,0.0,0.25,0.05,0.6465,0.0,0.0,0.0,0.2,0,1
74,0.8755,0.0,0.25,0.05,0.8755,0.0,0.0,0.0,0.2,0,1
75,0.6405,0.0,0.25,0.05,0.6405,0.0,0.0,0.0,0.2,0,1
76,0.70425,0.0,0.25,0.05,0.70425,0.0,0.0,0.0,0.2,0,1
77,0.68,0.0,0.25,0.05,0.68,0.0,0.0,0.0,0.2,0,1
78,0.74575,0.0,0.25,0.05,0.74575,0.0,0.0,0.0,0.2,0,1
79,0.78625,0.0,0.25,0.05,0.78625,0.0,0.0,0.0,0.2,0,1
80,0.64975,0.0,0.25,0.05,0.64975,0.0,0.0,0.0,0.2,0,1
81,0.68325,0.0,0.25,0.05,0.68325,0.0,0.0,0.0,0.2,0,1
82,0.701,0.0,0.25,0.05,0.701,0.0,0.0,0.0,0.2,0,1
83,0.68,0.0,0.25,0.05,0.68,0.0,0.0,0.0,0.2,0,1
84,0.6845,0.0,0.25,0.05,0.6845,0.0,0.0,0.0,0.2,0,1
85,0.6425,0.0,0.25,0.05,0.6425,0.0,0.0,0.0,0.2,0,1
86,0.701,0.0,0.25,0.05,0.701,0.0,0.0,0.0,0.2,0,1
87,0.59425,0.0,0.25,0.05,0.59425,0.0,0.0,0.0,0.2,0,1
88,0.586,0.0,0.25,0.05,0.586,0.0,0.0,0.0,0.2,0,1
89,0.64975,0.0,0.25,0.05,0.64975,0.0,0.0,0.0,0.2,0,1
90,0.65725,0.0,0.25,0.05,0.65725,0.0,0.0,0.0,0.2,0,1
91,0.822,0.0,0.25,0.05,0.822,0.0,0.0,0.0,0.2,0,1
92,0.75975,0.0,0.25,0.05,0.75975,0.0,0.0,0.0,0.2,0,1
93,0.64375,0.0,0.25,0.05,0.64375,0.0,0.0,0.0,0.2,0,1
94,0.62075,0.0,0.25,0.05,0.62075,0.0,0.0,0.0,0.2,0,1
95,0.72925,0.0,0.25,0.05,0.72925,0.0,0.0,0.0,0.2,0,1
96,0.632,0.0,0.25,0.05,0.632,0.0,0.0,0.0,0.2,0,1
97,0.7635,0.0,0.25,0.05,0.7635,0.0,0.0,0.0,0.2,0,1
98,0.66925,0.0,0.25,0.05,0.66925,0.0,0.0,0.0,0.2,0,1
99,0.8805,0.0,0.25,0.05,0.8805,0.0,0.0,0.0,0.2,0,1
100,0.68225,0.0,0.25,0.05,0.68225,0.0,0.0,0.0,0.2,0,1
101,0.592,0.0,0.25,0.05,0.592,0.0,0.0,0.0,0.2,0,1
102,0.6605,0.0,0.25,0.05,0.6605,0.0,0.0,0.0,0.2,0,1
103,0.64525,0.0,0.25,0.05,0.64525,0.0,0.0,0.0,0.2,0,1
104,0.72575,0.0,0.25,0.05,0.72575,0.0,0.0,0.0,0.2,0,1
105,0.67375,0.0,0.25,0.05,0.67375,0.0,0.0,0.0,0.2,0,1
106,0.61125,0.0,0.25,0.05,0.61125,0.0,0.0,0.0,0.2,0,1
107,0.61125,0.0,0.25,0.05,0.61125,0.0,0.0,0.0,0.2,0,1
108,0.62875,0.0,0.25,0.05,0.62875,0.0,0.0,0.0,0.2,0,1
109,0.8155,0.0,0.25,0.05,0.8155,0.0,0.0,0.0,0.2,0,1
110,0.769,0.0,0.25,0.05,0.769,0.0,0.0,0.0,0.2,0,1
111,0.5775,0.0,0.25,0.05,0.5775,0.0,0.0,0.0,0.2,0,1
112,0.64,0.0,0.25,0.05,0.64,0.0,0.0,0.0,0.2,0,1
113,0.77675,0.0,0.25,0.05,0.77675,0.0,0.0,0.0,0.2,0,1
114,0.64375,0.0,0.25,0.05,0.64375,0.0,0.0,0.0,0.2,0,1
115,0.666,0.0,0.25,0.05,0.666,0.0,0.0,0.0,0.2,0,1
116,0.645,0.0,0.25,0.05,0.645,0.0,0.0,0.0,0.2,0,1
117,0.626,0.0,0.25,0.05,0.626,0.0,0.0,0.0,0.2,0,1
118,0.63875,0.0,0.25,0.05,0.63875,0.0,0.0,0.0,0.2,0,1
119,0.853,0.0,0.25,0.05,0.853,0.0,0.0,0.0,0.2,0,1
120,0.72275,0.0,0.25,0.05,0.72275,0.0,0.0,0.0,0.2,0,1
121,0.64275,0.0,0.25,0.05,0.64275,0.0,0.0,0.0,0.2,0,1
122,0.6605,0.0,0.25,0.05,0.6605,0.0,0.0,0.0,0.2,0,1
123,0.75575,0.0,0.25,0.05,0.75575,0.0,0.0,0.0,0.2,0,1
124,0.72725,0.0,0.25,0.05,0.72725,0.0,0.0,0.0,0.2,0,1
125,0.7865,0.0,0.25,0.05,0.7865,0.0,0.0,0.0,0.2,0,1
126,0.617,0.0,0.25,0.05,0.617,0.0,0.0,0.0,0.2,0,1
127,0.59025,0.0,0.25,0.05,0.59025,0.0,0.0,0.0,0.2,0,1
128,0.6775,0.0,0.25,0.05,0.6775,0.0,0.0,0.0,0.2,0,1
129,0.66825,0.0,0.25,0.05,0.66825,0.0,0.0,0.0,0.2,0,1
130,0.58375,0.0,0.25,0.05,0.58375,0.0,0.0,0.0,0.2,0,1
131,0.73825,0.00165898363189509,0.25,0.05,0.7365910163681049,0.0,0.0,0.0,0.2,0,1
132,0.99275,0.00302303684034219,0.25,0.05,0.9897269631596578,0.0,0.0,0.0,0.2,0,1
133,0.62625,0.0039815607165482395,0.25,0.05,0.6222684392834518,0.0,0.0,0.0,0.2,0,1
134,0.716,0.00494008459275432,0.25,0.05,0.7110599154072457,0.0,0.0,0.0,0.2,0,1
135,0.63775,0.005603678045512349,0.25,0.05,0.6321463219544877,0.0,0.0,0.0,0.2,0,1
136,0.80525,0.0062304051953394,0.25,0.05,0.7990195948046607,0.0,0.0,0.0,0.2,0,1
137,0.64425,0.00682026604223544,0.25,0.05,0.6374297339577646,0.0,0.0,0.0,0.2,0,1
138,0.57225,0.00737326058620047,0.25,0.05,0.5648767394137996,0.0,0.0,0.0,0.2,0,1
139,0.688,0.008110586644820549,0.25,0.05,0.6798894133551794,0.0,0.0,0.0,0.2,0,1
140,0.652,0.01611057438084801,0.25,0.05,0.6358894256191521,0.0,0.0,0.0,0.2,0,1
141,0.6955,0.02886631519497486,0.25,0.05,0.6666336848050252,0.0,0.0,0.0,0.2,0,1
142,0.62875,0.0352441856020383,0.25,0.05,0.5935058143979617,0.0,0.0,0.0,0.2,0,1
143,0.608,0.04711513514582106,0.25,0.05,0.5608848648541789,0.0,0.0,0.0,0.2,0,1
144,0.735,0.05441466312615951,0.25,0.05,0.6805853368738405,0.0,0.0,0.0,0.2,0,1
145,0.65025,0.0588017531749488,0.25,0.05,0.5914482468250511,0.0,0.0,0.0,0.2,0,1
146,0.6735,0.06396303558528915,0.25,0.05,0.6095369644147108,0.0,0.0,0.0,0.2,0,1
147,0.658,0.05905981729546581,0.25,0.05,0.5989401827045342,0.0,0.0,0.0,0.2,0,1
148,0.685,0.06510589097615016,0.25,0.05,0.6198941090238499,0.0,0.0,0.0,0.2,0,1
149,0.675,0.0730690124092467,0.25,0.05,0.6019309875907534,0.0,0.0,0.0,0.2,0,1
150,0.785,0.07513352537338275,0.25,0.05,0.7098664746266172,0.0,0.0,0.0,0.2,0,1
151,1.019,0.0715206276861446,0.25,0.05,0.9474793723138553,0.0,0.0,0.0,0.2,0,1
152,1.0325,0.05419346530857351,0.25,0.05,0.9783065346914265,0.0,0.0,0.0,0.2,0,1
153,1.018,0.03756676268669145,0.25,0.05,0.9804332373133086,0.0,0.0,0.0,0.2,0,1
154,0.9405,0.0282027217422168,0.25,0.05,0.9122972782577832,0.0,0.0,0.0,0.2,0,1
155,1.10175,0.02540088271946061,0.25,0.05,1.0763491172805395,0.0,0.0,0.0,0.2,0,1
156,0.9315,0.025658946839977652,0.25,0.05,0.9058410531600224,0.0,0.0,0.0,0.2,0,1
157,0.9375,0.029013780406698896,0.25,0.05,0.9084862195933011,0.0,0.0,0.0,0.2,0,1
158,0.94625,0.02975110646531895,0.25,0.05,0.9164988935346811,0.0,0.0,0.0,0.2,0,1
159,0.978,0.02304143933187645,0.25,0.05,0.9549585606681236,0.0,0.0,0.0,0.2,0,1
160,0.78425,0.01740089498343315,0.25,0.05,0.7668491050165669,0.0,0.0,0.0,0.2,0,1
161,0.77325,0.012792607117057798,0.25,0.05,0.7604573928829422,0.0,0.0,0.0,0.2,0,1
162,0.96975,0.01128108869688675,0.25,0.05,0.9584689113031133,0.0,0.0,0.0,0.2,0,1
163,0.8725,0.009695837670853651,0.25,0.05,0.8628041623291464,0.0,0.0,0.0,0.2,0,1
164,0.64225,0.00851611597706151,0.25,0.05,0.6337338840229385,0.0,0.0,0.0,0.2,0,1
165,0.65675,0.00693086495102844,0.25,0.05,0.6498191350489715,0.0,0.0,0.0,0.2,0,1
166,0.662,0.00468202047223728,0.25,0.05,0.6573179795277627,0.0,0.0,0.0,0.2,0,1
167,0.83525,0.00283870532568717,0.25,0.05,0.8324112946743129,0.0,0.0,0.0,0.2,0,1
168,0.72325,0.00114285539086107,0.25,0.05,0.7221071446091388,0.0,0.0,0.0,0.2,0,1
169,0.66225,0.0,0.25,0.05,0.66225,0.0,0.0,0.0,0.2,0,1
170,0.6745,0.0,0.25,0.05,0.6745,0.0,0.0,0.0,0.2,0,1
171,0.6285,0.0,0.25,0.05,0.6285,0.0,0.0,0.0,0.2,0,1
172,0.676,0.0,0.25,0.05,0.676,0.0,0.0,0.0,0.2,0,1
173,0.61,0.0,0.25,0.05,0.61,0.0,0.0,0.0,0.2,0,1
174,0.77375,0.0,0.25,0.05,0.77375,0.0,0.0,0.0,0.2,0,1
175,0.70975,0.0,0.25,0.05,0.70975,0.0,0.0,0.0,0.2,0,1
176,0.712,0.0,0.25,0.05,0.712,0.0,0.0,0.0,0.2,0,1
177,0.641,0.0,0.25,0.05,0.641,0.0,0.0,0.0,0.2,0,1
178,0.68725,0.0,0.25,0.05,0.68725,0.0,0.0,0.0,0.2,0,1
179,0.68175,0.0,0.25,0.05,0.68175,0.0,0.0,0.0,0.2,0,1
180,0.6485,0.0,0.25,0.05,0.6485,0.0,0.0,0.0,0.2,0,1
181,0.67275,0.0,0.25,0.05,0.67275,0.0,0.0,0.0,0.2,0,1
