house,pwl_degradation_cost_EUR,battery_throughput_kWh,bin_hours_0,bin_hours_1,bin_hours_2
Apt1,16.673385372859936,433.04189939381484,2404.75,1545.25,370.0
Apt2,7.331147050821587,168.7801727808404,2995.25,1291.5,33.25
Apt3,4.474006987173466,96.87795878733272,3443.75,829.75,46.5
Apt4,9.248475386695924,220.18906827835096,2542.5,1713.5,64.0
Apt5,18.907205415884825,480.9776392428394,2396.0,1629.75,294.25
Apt6,11.881909573728,289.6329550621627,2529.0,1599.5,191.5
Apt7,25.130824191353884,599.9139847901084,2700.75,1395.75,223.5
Apt8,4.152872536204971,92.344317076061,2718.0,1557.25,44.75
