t,Load,PV,P_imp,P_exp,P_ch,P_dis,P_curt,E,c_grid,c_sell,P_pv_to_load,P_pv_to_bat,P_pv_to_exp
13737,0.082690308957663,0.0,0.082690308957663,0.0,0.0,0.0,0.0,0.19967825282422352,0.14,0.06,0.0,0.0,0.0
13738,0.082690308957663,0.0,0.082690308957663,0.0,0.0,0.0,0.0,0.19967825282422352,0.14,0.06,0.0,0.0,0.0
13739,0.0759643029658915,0.0,0.0759643029658915,0.0,0.0,0.0,0.0,0.19967825282422352,0.14,0.06,0.0,0.0,0.0
13740,0.0759643029658915,0.0,0.0759643029658915,0.0,0.0,0.0,0.0,0.19967825282422352,0.14,0.06,0.0,0.0,0.0
13741,0.052621105700331,0.0,0.052621105700331,0.0,0.0,0.0,0.0,0.19967825282422352,0.14,0.06,0.0,0.0,0.0
13742,0.052621105700331,0.0,0.052621105700331,0.0,0.0,0.0,0.0,0.19967825282422352,0.14,0.06,0.0,0.0,0.0
13743,0.05855581686954125,0.0,0.05855581686954125,0.0,0.0,0.0,0.0,0.19967825282422352,0.14,0.06,0.0,0.0,0.0
13744,0.05855581686954125,0.0,0.05855581686954125,0.0,0.0,0.0,0.0,0.19967825282422352,0.14,0.06,0.0,0.0,0.0
13745,0.0419386255957525,0.0,0.0419386255957525,0.0,0.0,0.0,0.0,0.19967825282422352,0.14,0.06,0.0,0.0,0.0
13746,0.0419386255957525,0.0,0.0419386255957525,0.0,0.0,0.0,0.0,0.19967825282422352,0.14,0.06,0.0,0.0,0.0
13747,0.0344213247814195,0.0,0.0344213247814195,0.0,0.0,0.0,0.0,0.19967825282422352,0.14,0.06,0.0,0.0,0.0
13748,0.0344213247814195,0.0,0.0344213247814195,0.0,0.0,0.0,0.0,0.19967825282422352,0.14,0.06,0.0,0.0,0.0
13749,0.0395647411280685,0.0,0.0395647411280685,0.0,0.0,0.0,0.0,0.19967825282422352,0.14,0.06,0.0,0.0,0.0
13750,0.0395647411280685,0.0,0.0395647411280685,0.0,0.0,0.0,0.0,0.19967825282422352,0.14,0.06,0.0,0.0,0.0
13751,0.02611272914452525,0.0,0.02611272914452525,0.0,0.0,0.0,0.0,0.19967825282422352,0.14,0.06,0.0,0.0,0.0
13752,0.02611272914452525,0.0,0.02611272914452525,0.0,0.0,0.0,0.0,0.19967825282422352,0.14,0.06,0.0,0.0,0.0
13753,0.061325348748506,0.0,0.061325348748506,0.0,0.0,0.0,0.0,0.19967825282422352,0.14,0.06,0.0,0.0,0.0
13754,0.061325348748506,0.061325348748506,0.0,0.0,0.0,0.0,0.0,0.19967825282422352,0.14,0.06,0.061325348748506,0.0,0.0
