t,Load,PV,P_imp,P_exp,P_ch,P_dis,P_curt,E,c_grid,c_sell,P_pv_to_load,P_pv_to_bat,P_pv_to_exp
14487,0.7372193216585,0.0,1.1102230246251565e-16,0.0,0.0,0.7372193216584999,0.0,0.5595221303999194,0.24,0.06,0.0,0.0,0.0
14488,0.5930415994134925,0.0,0.0,0.0,0.0,0.5930415994134925,0.0,0.40345855160689503,0.24,0.06,0.0,0.0,0.0
14489,0.6708815770163326,0.0,0.6708815770163326,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.0,0.0,0.0
14490,0.32726005597464,0.0,0.32726005597464,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.0,0.0,0.0
14491,0.55804282639412,0.0,0.55804282639412,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.0,0.0,0.0
14492,1.261555069643805,0.0,1.261555069643805,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.0,0.0,0.0
14493,0.855993716562555,0.0,0.855993716562555,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.0,0.0,0.0
14494,1.045411504810635,0.0,1.045411504810635,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.0,0.0,0.0
14495,0.6970537701969,0.0,0.6970537701969,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.0,0.0,0.0
14496,0.3334417373251625,0.0,0.3334417373251625,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.0,0.0,0.0
14497,0.3241538379825875,0.0,0.3241538379825875,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.0,0.0,0.0
14498,0.3880619665715625,0.0,0.3880619665715625,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.0,0.0,0.0
14499,0.4298267589795675,0.0,0.4298267589795675,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.0,0.0,0.0
14500,0.485800192103695,0.0,0.485800192103695,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.0,0.0,0.0
14501,0.24431480919674275,0.0,0.24431480919674275,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.0,0.0,0.0
14502,0.09355559536461375,0.0,0.09355559536461375,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.0,0.0,0.0
14503,0.286786958177195,0.0,0.286786958177195,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.0,0.0,0.0
14504,0.321908749730905,0.0,0.321908749730905,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.0,0.0,0.0
14505,0.690133977640345,0.0,0.690133977640345,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.0,0.0,0.0
14506,0.24397650822731126,0.0,0.24397650822731126,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.0,0.0,0.0
14507,0.1136383710954135,0.0,0.1136383710954135,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.0,0.0,0.0
14508,0.07777846833567,0.0,0.07777846833567,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.0,0.0,0.0
14509,0.08411392285411524,0.0,0.08411392285411524,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.0,0.0,0.0
14510,0.2683649326599675,0.0,0.2683649326599675,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.0,0.0,0.0
14511,0.3768980345803225,0.0,0.3768980345803225,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.0,0.0,0.0
14512,0.3259376067304975,0.0,0.3259376067304975,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.0,0.0,0.0
14513,0.4012864590129775,0.0,0.4012864590129775,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.0,0.0,0.0
14514,0.4130962383094975,0.0,0.4130962383094975,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.0,0.0,0.0
14515,0.16712067889918175,0.0,0.16712067889918175,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.0,0.0,0.0
14516,0.15660259421321926,0.0,0.15660259421321926,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.0,0.0,0.0
14517,0.2938297692680875,0.0,0.2938297692680875,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.0,0.0,0.0
14518,0.2806052768266725,0.0,0.2806052768266725,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.0,0.0,0.0
14519,0.564101489210305,0.0,0.564101489210305,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.0,0.0,0.0
14520,0.3035789881144325,0.0,0.3035789881144325,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.0,0.0,0.0
14521,0.17010387835689625,0.003839941787720969,0.1662639365691753,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.0038399417877209574,0.0,0.0
14522,0.2365953961669865,0.04264064351905592,0.19395475264793058,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.042640643519055915,0.0,0.0
14523,0.6799849485574,0.08079682542694012,0.5991881231304599,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.08079682542694011,0.0,0.0
14524,0.6688825258333275,0.11560075810977244,0.5532817677235551,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.11560075810977244,0.0,0.0
14525,0.8384328207857,0.21619828054882573,0.6222345402368743,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.21619828054882573,0.0,0.0
14526,0.7310376403079775,0.4450903247526025,0.28594731555537495,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.4450903247526025,0.0,0.0
14527,0.80481800627764,0.4907620070406153,0.3140559992370247,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.4907620070406153,0.0,0.0
14528,1.257280175575535,0.7067612385808896,0.5505189369946454,0.0,0.0,0.0,0.0,0.40345855160689514,0.14,0.06,0.7067612385808896,0.0,0.0
14529,0.8327432135725324,0.36849336059200577,0.0,0.0,0.0,0.4642498529805267,0.0,0.28128753766465125,0.24,0.06,0.36849336059200577,0.0,0.0
14530,0.73958742844452,0.3546947853188452,0.0,0.0,0.0,0.3848926431256748,0.0,0.18,0.24,0.06,0.3546947853188452,0.0,0.0
14531,0.6713428965201025,0.7492793745339605,0.0,0.07793647801385806,0.0,0.0,0.0,0.18,0.24,0.06,0.6713428965201025,0.0,0.07793647801385806
14532,0.52448952115323,1.2055387645397855,0.0,0.6810492433865555,0.0,0.0,0.0,0.18,0.24,0.06,0.52448952115323,0.0,0.6810492433865555
14533,0.496441295323995,1.437672212247045,0.0,0.9412309169230499,0.0,0.0,0.0,0.18,0.24,0.06,0.496441295323995,0.0,0.9412309169230499
14534,0.417740187980785,1.4894928068301478,0.0,1.071752618849363,0.0,0.0,0.0,0.18,0.24,0.06,0.417740187980785,0.0,1.071752618849363
14535,0.357092050551785,1.1051682561555736,0.0,0.7480762056037884,0.0,0.0,0.0,0.18,0.24,0.06,0.357092050551785,0.0,0.7480762056037884
