t,Load,PV,c_grid,c_sell,P_imp,P_exp,P_ch,P_dis,E,x,y,P_curt,allow_export
229,0.0153508876388715,0.00017042550866903396,0.25,0.0,0.015180462130202466,0.0,0.0,0.0,-0.0,0,1,0.0,0
230,0.0153508876388715,0.00017900857621448515,0.25,0.0,0.015171879062657014,0.0,0.0,0.0,-0.0,0,1,0.0,0
231,0.0143540767532305,0.00019515127532517918,0.25,0.0,0.01415892547790532,0.0,0.0,0.0,-0.0,0,1,0.0,0
232,0.0143540767532305,0.00021180184171756646,0.25,0.0,0.014142274911512933,0.0,0.0,0.0,-0.0,0,1,0.0,0
233,0.0215311151298457,0.0003618876690966169,0.25,0.0,0.021169227460749084,0.0,0.0,0.0,-0.0,0,1,0.0,0
234,0.0215311151298457,0.0003602313779868694,0.25,0.0,0.02117088375185883,0.0,0.0,0.0,-0.0,0,1,0.0,0
235,0.0169457850558971,0.0003077179821184595,0.25,0.0,0.016638067073778642,0.0,0.0,0.0,-0.0,0,1,0.0,0
236,0.0169457850558971,0.0005867046606171656,0.25,0.0,0.016359080395279935,0.0,0.0,0.0,-0.0,0,1,0.0,0
237,0.0239234612553841,0.0015543548412937985,0.25,0.0,0.0223691064140903,0.0,0.0,0.0,-0.0,0,1,0.0,0
238,0.0239234612553841,0.0022785454611922358,0.25,0.0,0.021644915794191862,0.0,0.0,0.0,-0.0,0,1,0.0,0
239,0.3969301145984675,0.024170155212929065,0.25,0.0,0.3727599593855384,0.0,0.0,0.0,-0.0,0,1,0.0,0
240,0.3969301145984675,0.025171573896678557,0.25,0.0,0.37175854070178893,0.0,0.0,0.0,-0.0,0,1,0.0,0
241,0.3943383863595825,0.0284603216485182,0.25,0.0,0.3658780647110643,0.0,0.0,0.0,-0.0,0,1,0.0,0
242,0.3943383863595825,0.03039913291613692,0.25,0.0,0.3639392534434456,0.0,0.0,0.0,-0.0,0,1,0.0,0
243,0.3423048581291225,0.026408414574351672,0.25,0.0,0.3158964435547708,0.0,0.0,0.0,-0.0,0,1,0.0,0
244,0.3423048581291225,0.030877793974164913,0.25,0.0,0.3114270641549576,0.0,0.0,0.0,-0.0,0,1,0.0,0
245,0.1642744339536377,0.018641792011464476,0.25,0.0,0.1456326419421732,0.0,0.0,0.0,-0.0,0,1,0.0,0
246,0.1642744339536377,0.021056520641209036,0.25,0.0,0.14321791331242867,0.0,0.0,0.0,-0.0,0,1,0.0,0
247,0.2306620190011112,0.024397013333619225,0.25,0.0,0.20626500566749195,0.0,0.0,0.0,-0.0,0,1,0.0,0
248,0.2306620190011112,0.01829789948155299,0.25,0.0,0.2123641195195582,0.0,0.0,0.0,-0.0,0,1,0.0,0
249,0.1877991708547655,0.010337626911008717,0.25,0.0,0.17746154394375677,0.0,0.0,0.0,-0.0,0,1,0.0,0
250,0.1877991708547655,0.008119873491861012,0.25,0.0,0.17967929736290447,0.0,0.0,0.0,-0.0,0,1,0.0,0
251,0.1923845009287142,0.007708158381536507,0.25,0.0,0.18467634254717769,0.0,0.0,0.0,-0.0,0,1,0.0,0
252,0.1923845009287142,0.008518017872418834,0.25,0.0,0.18386648305629538,0.0,0.0,0.0,-0.0,0,1,0.0,0
253,0.254386138015585,0.012163540259528198,0.25,0.0,0.2422225977560568,0.0,0.0,0.0,-0.0,0,1,0.0,0
254,0.254386138015585,0.012542405582506974,0.25,0.0,0.24184373243307805,0.0,0.0,0.0,-0.0,0,1,0.0,0
255,0.1184211332141515,0.00521559848647182,0.25,0.0,0.11320553472767968,0.0,0.0,0.0,-0.0,0,1,0.0,0
256,0.1184211332141515,0.0033542972639309904,0.25,0.0,0.1150668359502205,0.0,0.0,0.0,-0.0,0,1,0.0,0
257,0.0458533007394862,0.00100533031848936,0.25,0.0,0.04484797042099684,0.0,0.0,0.0,-0.0,0,1,0.0,0
258,0.0458533007394862,0.000945722967168723,0.25,0.0,0.04490757777231748,0.0,0.0,0.0,-0.0,0,1,0.0,0
259,0.1413477835838947,0.0024000030784755867,0.25,0.0,0.1389477805054191,0.0,0.0,0.0,-0.0,0,1,0.0,0
260,0.1413477835838947,0.0021710856575355764,0.25,0.0,0.13917669792635912,0.0,0.0,0.0,-0.0,0,1,0.0,0
