t,Load,PV,P_imp,P_exp,P_ch,P_dis,P_curt,E,c_grid,c_sell,P_simul_imp_exp
183,1.5137288901920494,0.0,1.087271436285293,0.0,0.0,0.42645745390675616,0.0,13.332494511494922,0.27,0.06,0.0
184,1.234447848185736,0.0,0.7092779546813843,0.0,0.0,0.5251698935043516,0.0,13.194291907941144,0.27,0.06,0.0
185,1.0846912959509358,0.0,0.5109917925716965,0.0,0.0,0.5736995033792395,0.0,13.043318354420293,0.27,0.06,0.0
186,1.0344969485305144,0.0,0.6120171106955072,0.0,0.0,0.4224798378350074,0.0,12.932139449726872,0.27,0.06,0.0
187,0.8762675079309726,0.0,0.6915657131744308,0.0,0.0,0.1847017947565418,0.0,12.883533714264624,0.27,0.06,0.0
188,0.9059762879894235,0.0,0.7241664045221752,0.0,0.0,0.1818098834672483,0.0,12.835689008089032,0.27,0.06,0.0
189,0.9120036566226419,0.0,0.7063672751239218,0.0,0.0,0.2056363814987201,0.0,12.781574170852526,0.27,0.06,0.0
190,1.0826587497016704,0.0,0.8396380036977944,0.0,0.0,0.24302074600387608,0.0,12.71762134295677,0.27,0.06,0.0
191,1.2213749386344581,0.0,0.938323287723901,0.0,0.0,0.28305165091055695,0.0,12.64313406640136,0.27,0.06,0.0
192,1.2179172458783663,0.0,0.9827046078886759,0.0,0.0,0.2352126379896905,0.0,12.581236003772494,0.27,0.06,0.0
193,0.8743753925828563,0.0,0.6931842469058667,0.0,0.0,0.18119114567698968,0.0,12.53355412333118,0.27,0.06,0.0
194,0.5232483587964126,0.0,0.2381044525852501,0.0,0.0,0.2851439062111625,0.0,12.458516253275612,0.27,0.06,0.0
195,1.257103406221319,0.0,1.0838165356545166,0.0,0.0,0.1732868705668024,0.0,12.412914445231715,0.27,0.06,0.0
196,1.19793274671105,0.0,1.033526347094556,0.0,0.0,0.1644063996164942,0.0,12.369649603227375,0.27,0.06,0.0
197,1.0440861848394385,0.0,0.8353432791172226,0.0,0.0,0.2087429057222157,0.0,12.314717259616266,0.27,0.06,0.0
