t,Load,PV,P_imp,P_exp,P_ch,P_dis,P_curt,E,c_grid,c_sell,P_pv_to_load,P_pv_to_bat,P_pv_to_exp
18962,0.2822299326490925,2.5822299326490925,0.0,2.3,0.0,0.0,0.0,0.24,0.24,0.06,0.2822299326490925,0.0,2.3
18963,0.553890107591915,0.553890107591915,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.06,0.553890107591915,0.0,0.0
18964,0.3930830092830425,0.3930830092830425,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.06,0.3930830092830425,0.0,0.0
18965,0.3890760345649025,0.3890760345649025,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.06,0.3890760345649025,0.0,0.0
18966,0.54006392632317,2.84006392632317,0.0,2.3,0.0,0.0,0.0,0.24,0.24,0.06,0.54006392632317,0.0,2.3
18967,0.334541532349265,0.334541532349265,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.06,0.334541532349265,0.0,0.0
18968,0.7195833544524775,3.3617905130855577,0.0,2.3,0.34220715863308016,0.0,0.0,0.3212742001753565,0.24,0.06,0.7195833544524775,0.34220715863308016,2.3
18969,0.7505118122561175,3.0505118122561172,0.0,2.3,0.0,0.0,0.0,0.3212742001753565,0.24,0.06,0.7505118122561175,0.0,2.3
18970,0.632941605420575,2.9329416054205746,0.0,2.3,0.0,0.0,0.0,0.3212742001753565,0.24,0.06,0.632941605420575,0.0,2.3
18971,0.851575946498965,2.2241955394718635,0.0,1.3726195929728986,0.0,0.0,0.0,0.3212742001753565,0.24,0.06,0.851575946498965,0.0,1.3726195929728986
18972,0.404952612639945,0.5199911540011679,0.0,0.11503854136122271,0.0,0.0,0.0,0.3212742001753565,0.24,0.06,0.404952612639945,0.0,0.11503854136122271
18973,0.3086747552224275,0.32654450905941157,0.0,0.01786975383698408,0.0,0.0,0.0,0.3212742001753565,0.24,0.06,0.3086747552224275,0.0,0.01786975383698408
18974,0.274038937879725,0.6510066881963534,0.0,0.37696775031662844,0.0,0.0,0.0,0.3212742001753565,0.24,0.06,0.274038937879725,0.0,0.37696775031662844
18975,0.17900493741776274,0.17900493741776274,0.0,0.0,0.0,0.0,0.0,0.3212742001753565,0.24,0.06,0.17900493741776274,0.0,0.0
18976,0.339743941367755,2.6397439413677546,0.0,0.7843927549426959,1.515607245057304,0.0,0.0,0.6812309208764662,0.24,0.06,0.339743941367755,1.515607245057304,0.7843927549426959
18977,0.1757621327270635,2.475762132727063,0.0,0.0,2.3,0.0,0.0,1.227480920876466,0.24,0.06,0.1757621327270635,2.3,0.0
18978,0.26097390022247,1.662572605426672,0.0,0.0,1.401598705204202,0.0,0.0,1.5603606133624641,0.24,0.06,0.26097390022247,1.401598705204202,0.0
18979,0.20606109601305075,0.20606109601305075,0.0,0.0,0.0,0.0,0.0,1.5603606133624641,0.24,0.06,0.20606109601305075,0.0,0.0
18980,0.35261074878027,0.35261074878027,0.0,0.0,0.0,0.0,0.0,1.5603606133624641,0.24,0.06,0.35261074878027,0.0,0.0
18981,0.419606518671085,0.419606518671085,0.0,0.0,0.0,0.0,0.0,1.5603606133624641,0.24,0.06,0.419606518671085,0.0,0.0
18982,0.29539030240878,0.29539030240878,0.0,0.0,0.0,0.0,0.0,1.5603606133624641,0.24,0.06,0.29539030240878,0.0,0.0
18983,0.4557827817324675,0.4557827817324675,0.0,0.0,0.0,0.0,0.0,1.5603606133624641,0.24,0.06,0.4557827817324675,0.0,0.0
18984,0.4397382375721875,0.4397382375721875,0.0,0.0,0.0,0.0,0.0,1.5603606133624641,0.24,0.06,0.4397382375721875,0.0,0.0
18985,0.67948182990361,0.67948182990361,0.0,0.0,0.0,0.0,0.0,1.5603606133624641,0.24,0.06,0.67948182990361,0.0,0.0
18986,0.5616195739288675,0.5616195739288675,0.0,0.0,0.0,0.0,0.0,1.5603606133624641,0.24,0.06,0.5616195739288675,0.0,0.0
18987,0.6378731502115175,0.6378731502115175,0.0,0.0,0.0,0.0,0.0,1.5603606133624641,0.24,0.06,0.6378731502115175,0.0,0.0
18988,0.6333925413971625,0.6333925413971625,0.0,0.0,0.0,0.0,0.0,1.5603606133624641,0.24,0.06,0.6333925413971625,0.0,0.0
18989,0.5018781230708175,0.21059911846485097,0.0,0.0,0.0,0.2912790046059665,0.0,1.483708243729315,0.24,0.06,0.21059911846485097,0.0,0.0
18990,0.6906205538085275,0.06083466537968685,0.0,0.0,0.0,0.6297858884288406,0.0,1.3179751151954096,0.24,0.06,0.06083466537968685,0.0,0.0
18991,0.45101768981879,0.0,0.0,0.0,0.0,0.45101768981879,0.0,1.1992862494536227,0.24,0.06,0.0,0.0,0.0
18992,0.2174585784817145,0.0,0.0,0.0,0.0,0.2174585784817145,0.0,1.1420603077479083,0.24,0.06,0.0,0.0,0.0
18993,0.286282303606485,0.0,0.0,0.0,0.0,0.2862823036064853,0.0,1.0667228594304121,0.24,0.06,0.0,0.0,0.0
18994,0.18536192412127525,0.0,0.0,0.0,0.0,0.18536192412127525,0.0,1.017943405714287,0.24,0.06,0.0,0.0,0.0
18995,0.21064914259363876,0.0,0.0,0.0,0.0,0.21064914259363876,0.0,0.9625094208212244,0.24,0.06,0.0,0.0,0.0
18996,0.3587967429825925,0.0,0.0,0.0,0.0,0.3587967429825925,0.0,0.8680892252994895,0.24,0.06,0.0,0.0,0.0
18997,0.39952473563316,0.0,0.0,0.0,0.0,0.39952473563316,0.0,0.7629511369749737,0.24,0.06,0.0,0.0,0.0
18998,0.6125844185311775,0.0,0.0,0.0,0.0,0.6125844185311775,0.0,0.6017447110457166,0.24,0.06,0.0,0.0,0.0
18999,0.965643076872085,0.0,0.0,0.0,0.0,0.965643076872085,0.0,0.3476281118688521,0.24,0.06,0.0,0.0,0.0
19000,0.4089868251016375,0.0,0.0,0.0,0.0,0.4089868251016375,0.0,0.24000000000000016,0.24,0.06,0.0,0.0,0.0
19001,0.278430267423545,0.0,0.278430267423545,0.0,0.0,0.0,0.0,0.24000000000000016,0.14,0.06,0.0,0.0,0.0
19002,0.2788131090412525,0.0,0.2788131090412525,0.0,0.0,0.0,0.0,0.24000000000000016,0.14,0.06,0.0,0.0,0.0
19003,0.32915148554186,0.0,0.32915148554186,0.0,0.0,0.0,0.0,0.24000000000000016,0.14,0.06,0.0,0.0,0.0
19004,0.486252737519645,0.0,0.486252737519645,0.0,0.0,0.0,0.0,0.24000000000000016,0.14,0.06,0.0,0.0,0.0
19005,1.1077484378163525,0.0,1.1077484378163525,0.0,0.0,0.0,0.0,0.24000000000000016,0.14,0.06,0.0,0.0,0.0
19006,0.6617742701786625,0.0,0.6617742701786625,0.0,0.0,0.0,0.0,0.24000000000000016,0.14,0.06,0.0,0.0,0.0
19007,0.4104849009970125,0.0,0.4104849009970125,0.0,0.0,0.0,0.0,0.24000000000000016,0.14,0.06,0.0,0.0,0.0
19008,0.219463579048759,0.0,0.219463579048759,0.0,0.0,0.0,0.0,0.24000000000000016,0.14,0.06,0.0,0.0,0.0
19009,0.063265712232125,0.0,0.063265712232125,0.0,0.0,0.0,0.0,0.24000000000000016,0.14,0.06,0.0,0.0,0.0
19010,0.091418946609381,0.0,0.091418946609381,0.0,0.0,0.0,0.0,0.24000000000000016,0.14,0.06,0.0,0.0,0.0
19011,0.23444736441847625,0.0,0.23444736441847625,0.0,0.0,0.0,0.0,0.24000000000000016,0.14,0.06,0.0,0.0,0.0
19012,0.164546235215415,0.0,0.164546235215415,0.0,0.0,0.0,0.0,0.24000000000000016,0.14,0.06,0.0,0.0,0.0
19013,0.14012457170482476,0.0,0.14012457170482476,0.0,0.0,0.0,0.0,0.24000000000000016,0.14,0.06,0.0,0.0,0.0
19014,0.08952592343249575,0.0,0.08952592343249575,0.0,0.0,0.0,0.0,0.24000000000000016,0.14,0.06,0.0,0.0,0.0
19015,0.10071004357666676,0.0,0.10071004357666676,0.0,0.0,0.0,0.0,0.24000000000000016,0.14,0.06,0.0,0.0,0.0
19016,0.09149309380016225,0.0,0.09149309380016225,0.0,0.0,0.0,0.0,0.24000000000000016,0.14,0.06,0.0,0.0,0.0
19017,0.058191925891521,0.0,0.058191925891521,0.0,0.0,0.0,0.0,0.24000000000000016,0.14,0.06,0.0,0.0,0.0
19018,0.0938143548340085,0.0,0.0938143548340085,0.0,0.0,0.0,0.0,0.24000000000000016,0.14,0.06,0.0,0.0,0.0
19019,0.05633673291401425,0.0,0.05633673291401425,0.0,0.0,0.0,0.0,0.24000000000000016,0.14,0.06,0.0,0.0,0.0
19020,0.185570746821843,0.0,0.185570746821843,0.0,0.0,0.0,0.0,0.24000000000000016,0.14,0.06,0.0,0.0,0.0
19021,0.13043398783210525,0.0,0.13043398783210525,0.0,0.0,0.0,0.0,0.24000000000000016,0.14,0.06,0.0,0.0,0.0
19022,0.073752243499762,0.0,0.073752243499762,0.0,0.0,0.0,0.0,0.24000000000000016,0.14,0.06,0.0,0.0,0.0
19023,0.0749764287516405,0.0,0.0749764287516405,0.0,0.0,0.0,0.0,0.24,0.14,0.06,0.0,0.0,0.0
19024,0.0607386549136615,0.0,0.0607386549136615,0.0,0.0,0.0,0.0,0.24,0.14,0.06,0.0,0.0,0.0
19025,0.090721357732847,0.0,0.090721357732847,0.0,0.0,0.0,0.0,0.24,0.14,0.06,0.0,0.0,0.0
19026,0.05154742967273425,0.0,0.05154742967273425,0.0,0.0,0.0,0.0,0.24,0.14,0.06,0.0,0.0,0.0
19027,0.069093076144343,0.0,0.069093076144343,0.0,0.0,0.0,0.0,0.24,0.14,0.06,0.0,0.0,0.0
19028,0.0890386704645045,0.0,0.0890386704645045,0.0,0.0,0.0,0.0,0.24,0.14,0.06,0.0,0.0,0.0
19029,0.05160644478376425,0.0,0.05160644478376425,0.0,0.0,0.0,0.0,0.24,0.14,0.06,0.0,0.0,0.0
19030,0.117364410550925,0.0,0.117364410550925,0.0,0.0,0.0,0.0,0.24,0.14,0.06,0.0,0.0,0.0
19031,0.2539117586025475,0.0,0.2539117586025475,0.0,0.0,0.0,0.0,0.24,0.14,0.06,0.0,0.0,0.0
19032,0.06742400774777675,0.0,0.06742400774777675,0.0,0.0,0.0,0.0,0.24,0.14,0.06,0.0,0.0,0.0
19033,0.073293741483298,0.0,0.073293741483298,0.0,0.0,0.0,0.0,0.24,0.14,0.06,0.0,0.0,0.0
19034,0.077881788063886,0.0,0.077881788063886,0.0,0.0,0.0,0.0,0.24,0.14,0.06,0.0,0.0,0.0
19035,0.049796648045511,0.0,0.049796648045511,0.0,0.0,0.0,0.0,0.24,0.14,0.06,0.0,0.0,0.0
19036,0.08615449606391075,0.0009328083002770882,0.08522168776363366,0.0,0.0,0.0,0.0,0.24,0.14,0.06,0.0009328083002770882,0.0,0.0
19037,0.07410028133404124,0.07410028133404124,0.0,0.0,0.0,0.0,0.0,0.24,0.14,0.06,0.07410028133404124,0.0,0.0
19038,0.051179720134778,0.051179720134778,0.0,0.0,0.0,0.0,0.0,0.24,0.14,0.06,0.051179720134778,0.0,0.0
19039,0.0758888931606425,0.0758888931606425,0.0,0.0,0.0,0.0,0.0,0.24,0.14,0.06,0.0758888931606425,0.0,0.0
19040,0.14954277814202124,0.14954277814202124,0.0,0.0,0.0,0.0,0.0,0.24,0.14,0.06,0.14954277814202124,0.0,0.0
19041,0.2716056994557175,0.2716056994557175,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.06,0.2716056994557175,0.0,0.0
19042,0.4837498915287825,0.4837498915287825,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.06,0.4837498915287825,0.0,0.0
19043,0.3700444178617175,0.3700444178617175,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.06,0.3700444178617175,0.0,0.0
19044,0.40827410414535,0.40827410414535,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.06,0.40827410414535,0.0,0.0
19045,0.1209159096685505,0.1209159096685505,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.06,0.1209159096685505,0.0,0.0
19046,0.09172612782833175,0.09172612782833175,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.06,0.09172612782833175,0.0,0.0
19047,0.11967810554489575,0.11967810554489575,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.06,0.11967810554489575,0.0,0.0
19048,0.237175678397632,0.237175678397632,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.06,0.237175678397632,0.0,0.0
19049,0.11387343975230475,0.11387343975230475,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.06,0.11387343975230475,0.0,0.0
19050,0.11819970135319575,0.11819970135319575,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.06,0.11819970135319575,0.0,0.0
19051,0.1306382709087475,2.4306382709087475,0.0,2.3,0.0,0.0,0.0,0.24,0.24,0.06,0.1306382709087475,0.0,2.3
19052,0.203935038807996,2.5039350388079957,0.0,2.3,0.0,0.0,0.0,0.24,0.24,0.06,0.203935038807996,0.0,2.3
19053,0.17137231639121725,2.471372316391217,0.0,2.3,0.0,0.0,0.0,0.24,0.24,0.06,0.17137231639121725,0.0,2.3
19054,0.356708515976915,2.6567085159769146,0.0,2.3,0.0,0.0,0.0,0.24,0.24,0.06,0.356708515976915,0.0,2.3
19055,0.8008305170530475,3.1008305170530472,0.0,2.3,0.0,0.0,0.0,0.24,0.24,0.06,0.8008305170530475,0.0,2.3
19056,0.489560610153275,2.789560610153275,0.0,2.3,0.0,0.0,0.0,0.24,0.24,0.06,0.489560610153275,0.0,2.3
19057,0.402337789258925,2.702337789258925,0.0,2.3,0.0,0.0,0.0,0.24,0.24,0.06,0.402337789258925,0.0,2.3
