t,Load,PV,P_imp,P_exp,P_ch,P_dis,P_curt,E,c_grid,c_sell,P_simul_imp_exp
902,1.773322583705217,0.0203993542884878,1.7529232294167292,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
903,1.2747175362326701,0.022488444787911198,1.2522290914447587,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
904,1.275171097537135,0.0238402092287146,1.2513308883084204,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
905,1.5425417091417484,0.0258064120517014,1.5167352970900465,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
906,1.8548484743239408,0.049523733603979395,1.805324740719961,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
907,1.915720163066491,0.0933946340918725,1.822325528974618,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
908,2.034265317618348,0.1158830788797841,1.918382238738564,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
909,2.623516099436414,0.1579106642211266,2.4656054352152874,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
910,3.4168815503896317,0.1808906597147848,3.235990890674847,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
911,3.4728480126491132,0.19772627138660928,3.275121741262504,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
912,3.305863022231893,0.2114896911475169,3.0943733310843764,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
913,2.965284200165047,0.1946540794756924,2.7706301206893547,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
914,2.959378807526767,0.2183714010279705,2.7410074064987966,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
915,2.1775899774576972,0.24466936378541881,1.9329206136722779,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
916,2.0991222943985894,0.24872465710782898,1.85039763729076,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
917,1.9673209291707776,0.2372961031992183,1.730024825971559,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
918,2.179508135759931,0.1722885223642176,2.0072196133957134,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
919,2.272413116164711,0.12116724896656102,2.1512458671981496,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
920,2.14572964768049,0.0895851161223355,2.0561445315581546,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
921,2.1339102699835757,0.08098297877176829,2.052927291211807,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
922,2.2629543690439546,0.0838093953298118,2.179144973714142,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
923,2.5042901292461224,0.0925344203568158,2.4117557088893062,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
924,2.271961202120548,0.09794147812002942,2.174019724000518,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
925,2.198958613138079,0.07483859494993461,2.124120018188144,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
926,2.344075043290694,0.0552994543965033,2.28877558889419,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
927,2.13589466377979,0.0400613825183558,2.095833281261434,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
928,2.2490377179713246,0.0341627740493953,2.214874943921929,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
929,2.054772137834104,0.030107480726985,2.0246646571071185,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
930,2.165626290528825,0.026912401139631496,2.1387138893891935,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
931,1.9511736441780325,0.0217511187292912,1.929422525448741,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
932,1.9917383885601119,0.015360959554584101,1.9763774290055276,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
933,1.9470987971843419,0.0089708003798769,1.9381279968044645,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
934,2.2023946833784183,0.00405529332241,2.198339390056008,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
935,2.4080518454544566,0.0,2.4080518454544566,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
936,2.324532533787867,0.0,2.324532533787867,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
937,2.5017607563923154,0.0,2.5017607563923154,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
