,PV_total,Load_total,Alloc_total__Equal,Alloc_total__Proportional,Alloc_total__InstantLoad,Alloc_total__FixedCustom,Alloc_total__Hierarchical(ILxFix)
176,0.0,0.6863813981249872,0.0,0.0,0.0,0.0,0.0
177,0.0,0.5999916323856047,0.0,0.0,0.0,0.0,0.0
178,0.0,0.6846963477519112,0.0,0.0,0.0,0.0,0.0
179,0.0,0.7092077907189037,0.0,0.0,0.0,0.0,0.0
180,0.0,0.6192172128154855,0.0,0.0,0.0,0.0,0.0
181,0.0,0.481497963623263,0.0,0.0,0.0,0.0,0.0
182,0.0,0.3110520042449899,0.0,0.0,0.0,0.0,0.0
183,0.0,0.2227554512233574,0.0,0.0,0.0,0.0,0.0
184,0.0,0.2218503752644719,0.0,0.0,0.0,0.0,0.0
185,0.0,0.1993994927476514,0.0,0.0,0.0,0.0,0.0
186,0.0,0.1853834541549514,0.0,0.0,0.0,0.0,0.0
187,0.0,0.2044205723438719,0.0,0.0,0.0,0.0,0.0
188,0.0,0.1593775571217028,0.0,0.0,0.0,0.0,0.0
189,0.0,0.17097205398312929,0.0,0.0,0.0,0.0,0.0
190,0.0,0.2556898065468579,0.0,0.0,0.0,0.0,0.0
191,0.0,0.34069561377493024,0.0,0.0,0.0,0.0,0.0
192,0.0,0.2647610862432717,0.0,0.0,0.0,0.0,0.0
193,0.0,0.1482010249573132,0.0,0.0,0.0,0.0,0.0
194,0.0,0.4207499249958652,0.0,0.0,0.0,0.0,0.0
195,0.0,0.4093399559359477,0.0,0.0,0.0,0.0,0.0
196,0.0,0.40779155270641376,0.0,0.0,0.0,0.0,0.0
197,0.0,0.3997030840736413,0.0,0.0,0.0,0.0,0.0
198,0.0,0.1569768442730018,0.0,0.0,0.0,0.0,0.0
199,0.0,0.1295437111154623,0.0,0.0,0.0,0.0,0.0
200,0.0,0.14393376818668469,0.0,0.0,0.0,0.0,0.0
201,0.0,0.1500231856364525,0.0,0.0,0.0,0.0,0.0
202,0.0,0.1101826663656012,0.0,0.0,0.0,0.0,0.0
203,0.0,0.1127353009531302,0.0,0.0,0.0,0.0,0.0
204,0.0,0.1244321418538301,0.0,0.0,0.0,0.0,0.0
205,0.0,0.1235402574798741,0.0,0.0,0.0,0.0,0.0
206,0.0,0.14485195853674648,0.0,0.0,0.0,0.0,0.0
207,0.0,0.1372248094077445,0.0,0.0,0.0,0.0,0.0
208,0.0,0.1292041501287157,0.0,0.0,0.0,0.0,0.0
209,0.0,0.1445507122874739,0.0,0.0,0.0,0.0,0.0
210,0.0,0.2332304126838467,0.0,0.0,0.0,0.0,0.0
211,0.0,0.2375975706528722,0.0,0.0,0.0,0.0,0.0
212,0.0,0.2290069477442257,0.0,0.0,0.0,0.0,0.0
213,0.0,0.3192717973152782,0.0,0.0,0.0,0.0,0.0
214,0.0,0.4315254641000929,0.0,0.0,0.0,0.0,0.0
215,0.0,0.43490847379440795,0.0,0.0,0.0,0.0,0.0
216,0.0,0.2215611377765677,0.0,0.0,0.0,0.0,0.0
217,0.0,0.22958809714217068,0.0,0.0,0.0,0.0,0.0
218,0.0,0.16696906593536773,0.0,0.0,0.0,0.0,0.0
219,0.0,0.17468847896512402,0.0,0.0,0.0,0.0,0.0
220,0.0,0.2162405861664172,0.0,0.0,0.0,0.0,0.0
221,0.0,0.1929285739092255,0.0,0.0,0.0,0.0,0.0
222,0.0,0.1944869800835254,0.0,0.0,0.0,0.0,0.0
223,0.0,0.19593244786200562,0.0,0.0,0.0,0.0,0.0
224,0.0,0.15848893858166452,0.0,0.0,0.0,0.0,0.0
225,0.0,0.17589606119059653,0.0,0.0,0.0,0.0,0.0
226,0.0322814722696831,0.19011789349165062,0.0322814722696831,0.0322814722696831,0.0322814722696831,0.0322814722696831,0.0322814722696831
227,0.0608945954178114,0.1856892262554559,0.0608945954178114,0.060894595417811406,0.0608945954178114,0.06089459541781139,0.060894595417811406
228,0.0814373504985186,0.12365571591032341,0.0814373504985186,0.08143735049851861,0.0814373504985186,0.0814373504985186,0.0814373504985186
229,0.0990454262819821,0.1426620794656592,0.09904542628198208,0.09904542628198211,0.0990454262819821,0.0990454262819821,0.0990454262819821
230,0.1122514831195799,0.2286909411176949,0.11225148311957989,0.11225148311957991,0.11225148311957991,0.11225148311957989,0.11225148311957989
231,0.1283922192544214,0.2381941228953629,0.1283922192544214,0.1283922192544214,0.12839221925442143,0.1283922192544214,0.1283922192544214
232,0.137929926970464,0.25229486528492767,0.137929926970464,0.13792992697046402,0.137929926970464,0.137929926970464,0.137929926970464
233,0.1496686441594399,0.2563852315516909,0.1496686441594399,0.1496686441594399,0.1496686441594399,0.1496686441594399,0.1496686441594399
234,0.1621410311727267,0.2540792254446203,0.1621410311727267,0.1621410311727267,0.1621410311727267,0.1621410311727267,0.16214103117272674
235,0.32721674164269715,0.27351615387014183,0.27351615387014183,0.27351615387014183,0.27351615387014183,0.27351615387014183,0.27351615387014183
236,0.5663931043680765,0.2379067368365543,0.2379067368365543,0.2379067368365543,0.2379067368365543,0.2379067368365543,0.2379067368365543
237,0.7131270692302712,0.1583752543865571,0.1583752543865571,0.1583752543865571,0.1583752543865571,0.1583752543865571,0.1583752543865571
238,0.9523034319556527,1.4997453710981574,0.9523034319556527,0.9523034319556527,0.9523034319556527,0.9523034319556528,0.9523034319556527
239,1.0946353778719837,1.5169679659055801,1.0946353778719837,1.0946353778719837,1.094635377871984,1.0946353778719837,1.0946353778719837
240,1.1841430964379223,1.50440430428251,1.1841430964379223,1.184143096437922,1.1841430964379223,1.1841430964379223,1.1841430964379223
241,1.2751181546524841,1.4895498162611074,1.2751181546524841,1.2751181546524841,1.2751181546524841,1.2751181546524841,1.2751181546524841
242,1.1694696999517011,1.346277375418,1.169469699951701,1.1694696999517014,1.1694696999517014,1.1694696999517011,1.1694696999517014
243,1.2919925606116374,1.3465234124866776,1.2919925606116371,1.2919925606116374,1.2919925606116374,1.2919925606116371,1.2919925606116371
244,1.45193258231143,0.8025704502678201,0.8025704502678201,0.8025704502678201,0.8025704502678201,0.8025704502678201,0.8025704502678201
245,1.5018221303645776,0.8224994528306977,0.8224994528306977,0.8224994528306977,0.8224994528306977,0.8224994528306977,0.8224994528306977
246,1.433590836703655,1.0257428554449537,1.0257428554449537,1.0257428554449537,1.0257428554449537,1.0257428554449537,1.0257428554449537
247,1.0748262926155863,1.0167009931710562,1.0167009931710562,1.0167009931710562,1.0167009931710562,1.0167009931710562,1.0167009931710562
248,0.7762226741210172,0.8946788808123655,0.7762226741210172,0.7762226741210172,0.7762226741210172,0.7762226741210172,0.7762226741210172
249,0.5781318215570526,0.8793938279207755,0.5781318215570526,0.5781318215570526,0.5781318215570527,0.5781318215570526,0.5781318215570526
250,0.5143025468419968,0.8452863478635793,0.5143025468419968,0.5143025468419968,0.5143025468419968,0.5143025468419968,0.5143025468419968
251,0.518704565787863,0.6560223327834227,0.518704565787863,0.5187045657878631,0.518704565787863,0.518704565787863,0.518704565787863
252,0.5810665008542962,0.8194805620021366,0.5810665008542962,0.5810665008542962,0.5810665008542963,0.5810665008542962,0.5810665008542962
253,0.6067449447051811,0.8369799485118228,0.6067449447051811,0.6067449447051811,0.6067449447051813,0.6067449447051811,0.6067449447051811
254,0.4739507065048929,0.429461149736221,0.429461149736221,0.429461149736221,0.429461149736221,0.429461149736221,0.429461149736221
255,0.35289518549358123,0.4180511806763025,0.35289518549358123,0.35289518549358123,0.3528951854935813,0.35289518549358123,0.35289518549358123
256,0.2560507686845322,0.2443704043461047,0.2443704043461047,0.2443704043461047,0.2443704043461047,0.2443704043461047,0.2443704043461047
257,0.22376929641484888,0.21300067808972542,0.21300067808972542,0.21300067808972542,0.21300067808972542,0.21300067808972542,0.21300067808972542
258,0.1958898430910317,0.4893989735338694,0.1958898430910317,0.1958898430910317,0.19588984309103166,0.1958898430910317,0.1958898430910317
259,0.1724124087130802,0.5098815595012699,0.17241240871308017,0.1724124087130802,0.17241240871308022,0.1724124087130802,0.17241240871308022
260,0.1415982760920192,0.1442903008103055,0.1415982760920192,0.1415982760920192,0.1415982760920192,0.14159827609201917,0.1415982760920192
261,0.0990454262819821,0.156192344007579,0.0990454262819821,0.09904542628198211,0.0990454262819821,0.0990454262819821,0.0990454262819821
262,0.0608945954178114,0.19076752084887402,0.0608945954178114,0.060894595417811406,0.0608945954178114,0.06089459541781139,0.06089459541781139
263,0.0271457834995062,0.1681013558969605,0.027145783499506197,0.0271457834995062,0.027145783499506203,0.0271457834995062,0.0271457834995062
264,0.0,0.583750640901001,0.0,0.0,0.0,0.0,0.0
265,0.0,0.5818746082523352,0.0,0.0,0.0,0.0,0.0
266,0.0,0.1503081288543847,0.0,0.0,0.0,0.0,0.0
267,0.0,0.1704524138523537,0.0,0.0,0.0,0.0,0.0
268,0.0,0.1230733064950635,0.0,0.0,0.0,0.0,0.0
269,0.0,0.12482632060939051,0.0,0.0,0.0,0.0,0.0
270,0.0,0.1417043143608085,0.0,0.0,0.0,0.0,0.0
271,0.0,0.1114725095470625,0.0,0.0,0.0,0.0,0.0
272,0.0,0.2549720871991239,0.0,0.0,0.0,0.0,0.0
273,0.0,0.2600773563741816,0.0,0.0,0.0,0.0,0.0
274,0.0,0.2298995007237156,0.0,0.0,0.0,0.0,0.0
275,0.0,0.2653288386132736,0.0,0.0,0.0,0.0,0.0
276,0.0,0.47992392302315595,0.0,0.0,0.0,0.0,0.0
277,0.0,0.471189607085106,0.0,0.0,0.0,0.0,0.0
278,0.0,0.39757510023849024,0.0,0.0,0.0,0.0,0.0
279,0.0,0.3706647958518902,0.0,0.0,0.0,0.0,0.0
280,0.0,0.3155592295789816,0.0,0.0,0.0,0.0,0.0
281,0.0,0.3300754166309534,0.0,0.0,0.0,0.0,0.0
282,0.0,0.28903924670224446,0.0,0.0,0.0,0.0,0.0
283,0.0,0.4489325867090254,0.0,0.0,0.0,0.0,0.0
284,0.0,0.5175529885410615,0.0,0.0,0.0,0.0,0.0
285,0.0,0.721794510176959,0.0,0.0,0.0,0.0,0.0
286,0.0,0.3851041990414069,0.0,0.0,0.0,0.0,0.0
287,0.0,0.31729023198717515,0.0,0.0,0.0,0.0,0.0
288,0.0,0.41468149081617744,0.0,0.0,0.0,0.0,0.0
289,0.0,1.3220662000987435,0.0,0.0,0.0,0.0,0.0
290,0.0,1.488411147798201,0.0,0.0,0.0,0.0,0.0
291,0.0,1.0681183252298858,0.0,0.0,0.0,0.0,0.0
292,0.0,1.0205435043027593,0.0,0.0,0.0,0.0,0.0
293,0.0,1.4606423108996118,0.0,0.0,0.0,0.0,0.0
