t,Load,PV,P_imp,P_exp,P_ch,P_dis,P_curt,E,c_grid,c_sell,P_pv_to_load,P_pv_to_bat,P_pv_to_exp
836,0.03481697219270025,0.03291642029873302,0.0,0.0,0.0,0.001900551893967234,0.0,0.5802296122667834,0.24,0.06,0.03291642029873302,0.0,0.0
837,0.0534124005228925,0.025171380228442886,0.028241020294449613,0.0,0.0,0.0,0.0,0.5802296122667834,0.24,0.06,0.025171380228442886,0.0,0.0
838,0.0534124005228925,0.020008020181582823,0.0,0.0,0.0,0.03340438034130967,0.0,0.5714389858611756,0.24,0.06,0.020008020181582827,0.0,0.0
839,0.18832816776960576,0.019685310178654054,0.1686428575909517,0.0,0.0,0.0,0.0,0.5714389858611756,0.24,0.06,0.019685310178654047,0.0,0.0
840,0.18832816776960576,0.01194027010836394,0.17638789766124183,0.0,0.0,0.0,0.0,0.5714389858611756,0.24,0.06,0.011940270108363932,0.0,0.0
841,0.05222545828905025,0.0016135500146437756,0.050611908274406474,0.0,0.0,0.0,0.0,0.5714389858611756,0.24,0.06,0.0016135500146437776,0.0,0.0
842,0.05222545828905025,0.0,0.02473026233411244,0.0,0.0,0.027495195954937813,0.0,0.5642034079782973,0.24,0.06,0.0,0.0,0.0
843,0.064094880627471,0.0,0.0,0.0,0.0,0.064094880627471,0.0,0.5473363341289628,0.24,0.06,0.0,0.0,0.0
844,0.064094880627471,0.0,0.0,0.0,0.0,0.064094880627471,0.0,0.5304692602796283,0.24,0.06,0.0,0.0,0.0
845,0.04431251006343675,0.0,0.0,0.0,0.0,0.04431251006343675,0.0,0.5188080734208291,0.24,0.06,0.0,0.0,0.0
846,0.04431251006343675,0.0,0.0,0.0,0.0,0.04431251006343675,0.0,0.50714688656203,0.24,0.06,0.0,0.0,0.0
847,0.10247267952169725,0.0,0.0,0.0,0.0,0.10247267952169725,0.0,0.480180391951057,0.24,0.06,0.0,0.0,0.0
848,0.10247267952169725,0.0,0.0,0.0,0.0,0.10247267952169725,0.0,0.45321389734008405,0.24,0.06,0.0,0.0,0.0
849,0.10445091657810075,0.0,0.0,0.0,0.0,0.10445091657810075,0.0,0.4257268140300575,0.24,0.06,0.0,0.0,0.0
850,0.10445091657810075,0.0,0.0,0.0,0.0,0.10445091657810075,0.0,0.398239730720031,0.24,0.06,0.0,0.0,0.0
851,0.1020770321104165,0.0,0.0,0.0,0.0,0.1020770321104165,0.0,0.3713773538488688,0.24,0.06,0.0,0.0,0.0
852,0.1020770321104165,0.0,0.0,0.0,0.0,0.1020770321104165,0.0,0.34451497697770656,0.24,0.06,0.0,0.0,0.0
853,0.10801174327962675,0.0,0.0,0.0,0.0,0.10801174327962675,0.0,0.3160908340093837,0.24,0.06,0.0,0.0,0.0
854,0.10801174327962675,0.0,0.0,0.0,0.0,0.10801174327962675,0.0,0.28766669104106085,0.24,0.06,0.0,0.0,0.0
855,0.089020667538154,0.0,0.0,0.0,0.0,0.089020667538154,0.0,0.26424019958365197,0.24,0.06,0.0,0.0,0.0
856,0.089020667538154,0.0,0.0,0.0,0.0,0.089020667538154,0.0,0.240813708126243,0.24,0.06,0.0,0.0,0.0
857,0.10247267952169725,0.0,0.10247267952169725,0.0,0.0,0.0,0.0,0.240813708126243,0.14,0.06,0.0,0.0,0.0
858,0.10247267952169725,0.0,0.10247267952169725,0.0,0.0,0.0,0.0,0.240813708126243,0.14,0.06,0.0,0.0,0.0
859,0.07438171332076875,0.0,0.07438171332076875,0.0,0.0,0.0,0.0,0.240813708126243,0.14,0.06,0.0,0.0,0.0
860,0.07438171332076875,0.0,0.07438171332076875,0.0,0.0,0.0,0.0,0.240813708126243,0.14,0.06,0.0,0.0,0.0
861,0.05539063757929575,0.0,0.05539063757929575,0.0,0.0,0.0,0.0,0.240813708126243,0.14,0.06,0.0,0.0,0.0
862,0.05539063757929575,0.0,0.05539063757929575,0.0,0.0,0.0,0.0,0.240813708126243,0.14,0.06,0.0,0.0,0.0
863,0.052621105700331,0.0,0.052621105700331,0.0,0.0,0.0,0.0,0.240813708126243,0.14,0.06,0.0,0.0,0.0
864,0.052621105700331,0.0,0.052621105700331,0.0,0.0,0.0,0.0,0.240813708126243,0.14,0.06,0.0,0.0,0.0
865,0.03600391442654225,0.0,0.03600391442654225,0.0,0.0,0.0,0.0,0.240813708126243,0.14,0.06,0.0,0.0,0.0
