t,Load,PV,P_imp,P_exp,P_ch,P_dis,P_curt,E,c_grid,c_sell
1,0.58073974597962,0.0,0.0,0.0,0.0,0.5807397459796221,0.0,4.847173751057994,0.27,0.06
2,0.59294933551274,0.0,0.0,0.0,0.0,0.59294933551274,0.0,4.6911344522388525,0.27,0.06
3,0.6039902489696425,0.0,0.0,0.0,0.0,0.6039902489696425,0.0,4.532189649878421,0.27,0.06
4,0.5756344768045625,0.0,0.0,0.0,0.0,0.5756344768045625,0.0,4.3807068928245885,0.27,0.06
5,0.5907657565282275,0.0,0.0,0.0,0.0,0.5907657565282275,0.0,4.225242220054002,0.27,0.06
6,0.58350766300224,0.0,0.58350766300224,0.0,0.0,0.0,0.0,4.225242220054002,0.27,0.06
7,0.57489636559853,0.0,0.0,0.0,0.0,0.57489636559853,0.0,4.073953702791231,0.27,0.06
8,0.5790174864988775,0.0,0.0,0.0,0.0,0.5790174864988775,0.0,3.921580680028369,0.27,0.06
9,0.5852606771165675,0.0,0.5852606771165675,0.0,0.0,0.0,0.0,3.9215806800283683,0.27,0.06
10,0.600730257809665,0.0,0.0,0.0,0.0,0.600730257809665,0.0,3.7634937700784565,0.27,0.06
11,0.585598978086,0.0,0.0,0.0,0.0,0.585598978086,0.0,3.6093887758452987,0.27,0.06
12,0.610971550793365,0.0,0.610971550793365,0.0,0.0,0.0,0.0,3.6093887758452987,0.27,0.06
13,0.60162214218362,0.0,0.0,0.0,0.0,0.60162214218362,0.0,3.4510671594811884,0.27,0.06
14,0.5946715949934825,0.0,0.0,0.0,0.0,0.5946715949934825,0.0,3.294574634482904,0.27,0.06
15,0.584645584444875,0.0,0.0,0.0,0.0,0.584645584444875,0.0,3.1407205333132,0.27,0.06
16,0.564101489210305,0.0,0.0,0.0,0.0,0.564101489210305,0.0,2.9922727729946983,0.27,0.06
17,0.5745580646290975,0.0,0.5745580646290973,0.0,0.0,2.220446049250313e-16,0.0,2.9922727729946983,0.27,0.06
18,0.562471493630315,0.0,0.0,0.0,0.0,0.562471493630315,0.0,2.8442539588814575,0.27,0.06
19,0.5623792297295624,0.0,0.0,0.0,0.0,0.5623792297295624,0.0,2.6962594247420997,0.27,0.06
20,0.5847993576127976,0.0,0.5847993576127976,0.0,0.0,0.0,0.0,2.6962594247420997,0.27,0.06
21,0.568437892545745,0.0,0.568437892545745,0.0,0.0,0.0,0.0,2.6962594247420997,0.27,0.06
22,0.59098103896332,0.0,0.59098103896332,0.0,0.0,0.0,0.0,2.6962594247420997,0.27,0.06
23,0.5731433514842025,0.0,0.0,0.0,0.0,0.5731433514842025,0.0,2.545432226983099,0.27,0.06
24,0.5521071821122775,0.0,0.5521071821122775,0.0,0.0,0.0,0.0,2.545432226983099,0.27,0.06
25,0.5794788060026475,0.0,0.5794788060026475,0.0,0.0,0.0,0.0,2.545432226983099,0.27,0.06
26,0.55139982553983,0.0,0.0,0.0,0.0,0.55139982553983,0.0,2.400327009735775,0.27,0.06
27,0.5637631882408725,0.0,0.5637631882408725,0.0,0.0,0.0,0.0,2.400327009735775,0.27,0.06
28,0.5711750549347825,0.0,0.5711750549347823,0.0,0.0,2.220446049250313e-16,0.0,2.400327009735775,0.27,0.06
29,0.54734021390665,0.0,0.5473402139066499,0.0,0.0,1.1102230246251565e-16,0.0,2.400327009735775,0.27,0.06
30,0.5696373232555475,0.0,0.29183575073806134,0.0,0.0,0.27780157251748616,0.0,2.3272213327574893,0.27,0.06
31,0.56610054039331,0.0,0.0,0.0,0.0,0.56610054039331,0.0,2.178247506338197,0.27,0.06
32,0.574804101697775,0.0,0.574804101697775,0.0,0.0,0.0,0.0,2.178247506338197,0.27,0.06
33,0.56696167013368,0.0,0.0,0.0,0.0,0.56696167013368,0.0,2.029047066829334,0.27,0.06
34,0.5531528396541575,0.0,0.5531528396541575,0.0,0.0,0.0,0.0,2.029047066829334,0.27,0.06
35,0.5715441105377975,-0.0,0.5715441105377975,0.0,0.0,0.0,0.0,2.029047066829334,0.27,0.06
36,0.56117979901976,0.0,0.56117979901976,0.0,0.0,0.0,0.0,2.029047066829334,0.27,0.06
37,0.556166793745455,-0.0,0.556166793745455,0.0,0.0,0.0,0.0,2.029047066829334,0.27,0.06
38,0.73315971002532,0.0,0.73315971002532,0.0,0.0,-0.0,0.0,2.029047066829334,0.27,0.06
39,0.802818955094635,0.32055860290923016,0.4822603521854048,0.0,0.0,0.0,0.0,2.029047066829334,0.27,0.06
40,0.81059987739156,0.2914773356163032,0.5191225417752561,0.0,0.0,1.687538997430238e-15,0.0,2.0290470668293334,0.27,0.06
41,0.7042195998221324,0.39370620357308117,0.0,0.0,0.0,0.3105133962490513,0.0,1.9473330151848465,0.27,0.06
42,0.5617641370578675,0.41737160378785654,0.144392533270011,0.0,0.0,0.0,0.0,1.9473330151848465,0.27,0.06
43,0.5975317759168575,0.0,0.5975317759168575,0.0,0.0,0.0,0.0,1.9473330151848465,0.27,0.06
44,0.59230348820746,0.1843244826573588,0.0,0.0,0.0,0.40797900555010125,0.0,1.8399701189874513,0.27,0.06
45,0.6005764846417425,0.6005764846417425,0.0,0.0,0.0,0.0,0.0,1.8399701189874513,0.27,0.06
46,0.5891665155818225,0.5891665155818234,0.0,0.0,-0.0,0.0,0.0,1.8399701189874513,0.27,0.06
47,0.5956249886346076,0.5956249886346076,0.0,0.0,0.0,0.0,0.0,1.8399701189874513,0.27,0.06
48,0.591350094566335,0.591350094566335,0.0,0.0,0.0,0.0,0.0,1.8399701189874513,0.27,0.06
