house,pwl_degradation_cost_EUR,battery_throughput_kWh,bin_hours_0,bin_hours_1,bin_hours_2
Apt1,28.28481891245947,719.1760855348141,5194.25,2994.75,571.0
Apt2,22.74968690811223,529.7894751404397,6264.5,2414.25,81.25
Apt3,16.407131027422245,377.4331386984483,6797.75,1864.75,97.5
Apt4,25.567785108582736,601.2573501022888,5747.5,2893.5,119.0
Apt5,32.34163839257108,793.3199314331482,5352.0,3019.5,388.5
Apt6,19.42279273655337,463.70558508662447,5618.25,2850.25,291.5
Apt7,39.21266388427006,923.199315941952,5887.75,2540.5,331.75
Apt8,6.8763459347243,157.70116830724274,5559.5,3072.25,128.25
