label,value
load_cons_01,1.9966523215849623
load_cons_02,1.551333499631565
load_cons_03,0.7816990965196775
load_cons_04,1.970555422624705
load_cons_05,2.30134390883034
load_cons_06,0.770816312955765
load_cons_07,2.2332589108447576
load_cons_08,0.747860648207995
