t,Load,PV,c_grid,c_sell,P_imp,P_exp,P_ch,P_dis,E,x,y,P_curt,allow_export
226,0.067655707328997,0.0,0.25,0.05,0.067655707328997,0.0,0.0,0.0,0.006871689993824083,0,1,0.0,1
227,0.0704252392079617,0.0005744644405065061,0.25,0.05,0.0698507747674552,0.0,0.0,0.0,0.006871689993824083,0,1,0.0,1
228,0.0704252392079617,0.0010836488309554722,0.25,0.05,0.06934159037700623,0.0,0.0,0.0,0.006871689993824083,0,1,0.0,1
229,0.0304648506686127,0.0014492171112777904,0.25,0.05,0.02901563355733491,0.0,0.0,0.0,0.006871689993824083,0,1,0.0,1
230,0.0304648506686127,0.0017625613515540723,0.25,0.05,0.028702289317058628,0.0,0.0,0.0,0.006871689993824083,0,1,0.0,1
231,0.0284866136122092,0.001997569531761289,0.25,0.05,0.026489044080447912,0.0,0.0,0.0,0.006871689993824083,0,1,0.0,1
232,0.0284866136122092,0.002284801752014542,0.25,0.05,0.026201811860194657,0.0,0.0,0.0,0.006871689993824083,0,1,0.0,1
233,0.042729920418314,0.0024545298821641976,0.25,0.05,0.0402753905361498,0.0,0.0,0.0,0.006871689993824083,0,1,0.0,1
234,0.042729920418314,0.002663426042348375,0.25,0.05,0.04006649437596563,0.0,0.0,0.0,0.006871689993824083,0,1,0.0,1
235,0.0336300299588582,0.002885378212544077,0.25,0.05,0.030744651746314123,0.0,0.0,0.0,0.006871689993824083,0,1,0.0,1
236,0.0336300299588582,0.005822980465134201,0.25,0.05,0.027807049493724,0.0,0.0,0.0,0.006871689993824083,0,1,0.0,1
237,0.047477689353682,0.010079239728887024,0.25,0.05,0.03739844962479497,0.0,0.0,0.0,0.006871689993824083,0,1,0.0,1
238,0.047477689353682,0.012690441731189373,0.25,0.05,0.03478724762249262,0.0,0.0,0.0,0.006871689993824083,0,1,0.0,1
239,0.787734035424585,0.016946700994942176,0.25,0.05,0.7707873344296428,0.0,0.0,0.0,0.006871689993824083,0,1,0.0,1
240,0.787734035424585,0.01947956693717546,0.25,0.05,0.7682544684874095,0.0,0.0,0.0,0.006871689993824083,0,1,0.0,1
241,0.782590579513195,0.021072400158579876,0.25,0.05,0.7615181793546151,0.0,0.0,0.0,0.006871689993824083,0,1,0.0,1
242,0.782590579513195,0.02269134540000734,0.25,0.05,0.7598992341131876,0.0,0.0,0.0,0.006871689993824083,0,1,0.0,1
243,0.679326605168935,0.02081127995834964,0.25,0.05,0.6585153252105853,0.0,0.0,0.0,0.006871689993824083,0,1,0.0,1
244,0.679326605168935,0.02299163363027211,0.25,0.05,0.6563349715386628,0.0,0.0,0.0,0.006871689993824083,0,1,0.0,1
245,0.326013466895285,0.025837843812781654,0.25,0.05,0.30017562308250334,0.0,0.0,0.0,0.006871689993824083,0,1,0.0,1
246,0.326013466895285,0.02672565249356441,0.25,0.05,0.2992878144017206,0.0,0.0,0.0,0.006871689993824083,0,1,0.0,1
247,0.45776401528701,0.02551144356249387,0.25,0.05,0.43225257172451614,0.0,0.0,0.0,0.006871689993824083,0,1,0.0,1
248,0.45776401528701,0.019127054666864634,0.25,0.05,0.43863696062014534,0.0,0.0,0.0,0.006871689993824083,0,1,0.0,1
249,0.372699861426405,0.013813258592179379,0.25,0.05,0.35888660283422563,0.0,0.0,0.0,0.006871689993824083,0,1,0.0,1
250,0.372699861426405,0.010288135889071213,0.25,0.05,0.36241172553733375,0.0,0.0,0.0,0.006871689993824083,0,1,0.0,1
251,0.38179975188586,0.009152263018069682,0.25,0.05,0.3726474888677903,0.0,0.0,0.0,0.006871689993824083,0,1,0.0,1
252,0.38179975188586,0.00923059907813878,0.25,0.05,0.37256915280772124,0.0,0.0,0.0,0.006871689993824083,0,1,0.0,1
253,0.5048460967941525,0.01034035992911726,0.25,0.05,0.49450573686503524,0.0,0.0,0.0,0.006871689993824083,0,1,0.0,1
