t,Load,PV,P_imp,P_exp,P_ch,P_dis,P_curt,E,c_grid,c_sell,P_pv_to_load,P_pv_to_bat,P_pv_to_exp
1470,0.5765589272839025,0.0,0.5765589272839025,0.0,0.0,0.0,0.0,1.6890113071381099,0.14,0.06,0.0,0.0,0.0
1471,0.6506094406005976,0.0,0.6506094406005976,0.0,0.0,0.0,0.0,1.6890113071381099,0.14,0.06,0.0,0.0,0.0
1472,0.785311188136955,0.0,0.785311188136955,0.0,0.0,0.0,0.0,1.6890113071381099,0.14,0.06,0.0,0.0,0.0
1473,0.35373387859613,0.0,0.35373387859613,0.0,0.0,0.0,0.0,1.6890113071381099,0.24,0.06,0.0,0.0,0.0
1474,0.5447267774713626,0.0,0.5447267774713626,0.0,0.0,0.0,0.0,1.6890113071381099,0.24,0.06,0.0,0.0,0.0
1475,0.1309797255649565,0.007683630099415925,0.12329609546554056,0.0,0.0,0.0,0.0,1.6890113071381099,0.24,0.06,0.007683630099415931,0.0,0.0
1476,0.08103373549160775,0.012502177788880124,0.06853155770272762,0.0,0.0,0.0,0.0,1.6890113071381099,0.24,0.06,0.012502177788880131,0.0,0.0
1477,0.09010837953616226,0.00794409213668425,0.08216428739947801,0.0,0.0,0.0,0.0,1.6890113071381099,0.24,0.06,0.007944092136684247,0.0,0.0
1478,0.105421841361348,0.006641781950342575,0.09878005941100543,0.0,0.0,0.0,0.0,1.6890113071381099,0.24,0.06,0.006641781950342568,0.0,0.0
1479,0.47166880334704,0.009246402323025925,0.46242240102401405,0.0,0.0,0.0,0.0,1.6890113071381099,0.24,0.06,0.009246402323025926,0.0,0.0
1480,0.27759194340979,0.02057650094419855,0.25701544246559144,0.0,0.0,0.0,0.0,1.6890113071381099,0.24,0.06,0.02057650094419855,0.0,0.0
1481,0.10733602408949625,0.03932976762751875,0.0680062564619775,0.0,0.0,0.0,0.0,1.6890113071381099,0.24,0.06,0.03932976762751875,0.0,0.0
1482,0.13030621682727475,0.05209240745366725,0.0782138093736075,0.0,0.0,0.0,0.0,1.6890113071381099,0.24,0.06,0.05209240745366725,0.0,0.0
1483,0.09003748387956426,0.08438970007494075,0.00564778380462351,0.0,0.0,0.0,0.0,1.6890113071381099,0.24,0.06,0.08438970007494075,0.0,0.0
1484,0.101168101965463,0.094547719528406,0.006620382437056996,0.0,0.0,0.0,0.0,1.6890113071381099,0.24,0.06,0.094547719528406,0.0,0.0
1485,0.1093565503025415,0.122547388534752,0.0,-0.0,0.013190838232210497,0.0,0.0,1.69214413121826,0.24,0.06,0.1093565503025415,0.013190838232210497,-0.0
1486,0.1369349607191955,0.12801709131738725,0.008917869401808248,0.0,0.0,0.0,0.0,1.69214413121826,0.24,0.06,0.12801709131738725,0.0,0.0
1487,0.23016274914567325,0.163439928385881,0.06672282075979225,0.0,0.0,0.0,0.0,1.69214413121826,0.24,0.06,0.163439928385881,0.0,0.0
1488,0.20853957388325825,0.1700817103362235,0.03845786354703476,0.0,0.0,0.0,0.0,1.69214413121826,0.24,0.06,0.1700817103362235,0.0,0.0
1489,0.29350801831606,0.133356563081388,0.160151455234672,0.0,0.0,0.0,0.0,1.69214413121826,0.24,0.06,0.133356563081388,0.0,0.0
1490,0.8807367419179725,0.1273659362242165,0.753370805693756,0.0,0.0,0.0,0.0,1.69214413121826,0.24,0.06,0.12736593622421644,0.0,0.0
1491,0.54671185585611,0.138696034845389,0.40801582101072104,0.0,0.0,0.0,0.0,1.69214413121826,0.24,0.06,0.138696034845389,0.0,0.0
1492,0.33710884712388,0.1073103593545545,0.2297984877693255,0.0,0.0,0.0,0.0,1.69214413121826,0.24,0.06,0.10731035935455452,0.0,0.0
1493,0.213431374188526,0.06055742366488825,0.15287395052363775,0.0,0.0,0.0,0.0,1.69214413121826,0.24,0.06,0.060557423664888255,0.0,0.0
1494,0.242073219454151,0.044929701428788,0.197143518025363,0.0,0.0,0.0,0.0,1.69214413121826,0.24,0.06,0.044929701428787994,0.0,0.0
1495,0.2424631455654405,0.043497160223812,0.1989659853416285,0.0,0.0,0.0,0.0,1.69214413121826,0.24,0.06,0.043497160223812004,0.0,0.0
1496,0.3270062160586525,0.04714362874556875,0.2798625873130837,0.0,0.0,0.0,0.0,1.69214413121826,0.24,0.06,0.047143628745568766,0.0,0.0
1497,0.4937528003773425,0.05013894217415475,0.4436138582031877,0.0,0.0,0.0,0.0,1.69214413121826,0.24,0.06,0.050138942174154766,0.0,0.0
1498,0.5065140185649974,0.0384181504970795,0.4680958680679179,0.0,0.0,0.0,0.0,1.69214413121826,0.24,0.06,0.03841815049707953,0.0,0.0
1499,0.505805061999015,0.03633445419893275,0.4694706078000822,0.0,0.0,0.0,0.0,1.69214413121826,0.24,0.06,0.036334454198932775,0.0,0.0
1500,0.534340563779745,0.06107834773942475,0.47326221604032026,0.0,0.0,0.0,0.0,1.69214413121826,0.24,0.06,0.061078347739424776,0.0,0.0
1501,0.5021893835125125,0.06459458524254726,0.4375947982699653,0.0,0.0,0.0,0.0,1.69214413121826,0.24,0.06,0.06459458524254724,0.0,0.0
1502,0.21180077408677,0.05404587273317975,0.15775490135359027,0.0,0.0,0.0,0.0,1.69214413121826,0.24,0.06,0.054045872733179734,0.0,0.0
1503,0.115843502881266,0.0507900972673255,0.0650534056139405,0.0,0.0,0.0,0.0,1.69214413121826,0.24,0.06,0.0507900972673255,0.0,0.0
