t,Load,PV,P_imp,P_exp,P_ch,P_dis,P_curt,E,c_grid,c_sell,P_pv_to_load,P_pv_to_bat,P_pv_to_exp
6758,0.7980598332505875,0.2557476773210384,0.0,0.0,0.0,0.5423121559295491,0.0,1.170833815479166,0.24,0.06,0.2557476773210384,0.0,0.0
6759,0.757053410332595,0.361973053285087,0.0,0.0,0.0,0.395080357047508,0.0,1.066865300466664,0.24,0.06,0.361973053285087,0.0,0.0
6760,0.7927817638333425,0.2901700776334386,0.0,0.0,0.0,0.5026116861999039,0.0,0.9345990672561628,0.24,0.06,0.2901700776334386,0.0,0.0
6761,0.813164675258315,0.33373592802882107,0.0,0.0,0.0,0.47942874722949397,0.0,0.8084336074589276,0.24,0.06,0.33373592802882107,0.0,0.0
6762,1.3921997597729325,0.25736122733568245,0.0,0.0,0.0,1.13483853243725,0.0,0.5097918883964934,0.24,0.06,0.25736122733568245,0.0,0.0
6763,0.73173895411668,0.5650114301277622,0.0,0.0,0.0,0.16672752398891777,0.0,0.46591622418888345,0.24,0.06,0.5650114301277622,0.0,0.0
6764,0.3507737142984625,0.49213275446635135,0.0,-0.0,0.14135904016788886,0.0,0.0,0.4994889962287571,0.24,0.06,0.3507737142984625,0.14135904016788886,-0.0
6765,0.3275989341593775,0.5421528049203084,0.0,-0.0,0.21455387076093085,0.0,0.0,0.5504455405344781,0.24,0.06,0.3275989341593775,0.21455387076093085,-0.0
6766,0.1383964881972285,1.0751621597576362,0.0,0.0,0.9367656715604077,0.0,0.0,0.772927387530075,0.24,0.06,0.1383964881972285,0.9367656715604077,0.0
6767,0.243195219722691,1.1157698351261707,0.0,0.0,0.8725746154034797,0.0,0.0,0.9801638586884014,0.24,0.06,0.243195219722691,0.8725746154034797,0.0
6768,0.8851994277063076,0.9562973086788779,0.0,-0.0,0.0710978809725703,0.0,0.0,0.9970496054193868,0.24,0.06,0.8851994277063076,0.0710978809725703,-0.0
6769,0.1082306872130525,0.5725413301960999,0.0,-0.0,0.46431064298304736,0.0,0.0,1.1073233831278606,0.24,0.06,0.1082306872130525,0.46431064298304736,-0.0
6770,0.15027063117805775,0.53408505484709,0.0,-0.0,0.3838144236690323,0.0,0.0,1.1984793087492558,0.24,0.06,0.15027063117805775,0.3838144236690323,-0.0
6771,0.151043880453348,0.4179094537927379,0.0,-0.0,0.26686557333938987,0.0,0.0,1.2618598824173608,0.24,0.06,0.151043880453348,0.26686557333938987,-0.0
6772,0.11883827511869975,0.6629001310161516,0.0,-0.0,0.5440618558974517,0.0,0.0,1.3910745731930056,0.24,0.06,0.11883827511869975,0.5440618558974517,-0.0
6773,0.11274912622678475,0.7693944319826403,0.0,0.0,0.6566453057558556,0.0,0.0,1.5470278333100214,0.24,0.06,0.11274912622678475,0.6566453057558556,0.0
6774,0.6041891406851675,0.6513363559112038,0.0,-0.0,0.047147215226036265,0.0,0.0,1.558225296926205,0.24,0.06,0.6041891406851675,0.047147215226036265,-0.0
6775,0.6371558896313075,0.6583284059746604,0.0,-0.0,0.02117251634335282,0.0,0.0,1.5632537695577513,0.24,0.06,0.6371558896313075,0.02117251634335282,-0.0
6776,0.1613942230032235,0.5254794547689896,0.0,-0.0,0.3640852317657659,0.0,0.0,1.6497240121021206,0.24,0.06,0.1613942230032235,0.3640852317657659,-0.0
6777,0.11659267448360976,0.3872520035145061,0.0,-0.0,0.27065932903089635,0.0,0.0,1.7140056027469586,0.24,0.06,0.11659267448360976,0.27065932903089635,-0.0
6778,0.3495268309269575,0.4501804540856134,0.0,-0.0,0.10065362315865567,0.0,0.0,1.7379108382471393,0.24,0.06,0.3495268309269575,0.10065362315865567,-0.0
6779,0.33690667641439,0.4488358290734104,0.0,-0.0,0.11192915265902043,0.0,0.0,1.7644940120036567,0.24,0.06,0.33690667641439,0.11192915265902043,-0.0
6780,0.3668364169544475,0.35767025324603724,0.0,0.0,0.0,0.00916616370841028,0.0,1.7620818636593383,0.24,0.06,0.35767025324603724,0.0,0.0
6781,0.2036339104209455,0.5101507296298736,0.0,-0.0,0.30651681920892804,0.0,0.0,1.8348796082214587,0.24,0.06,0.2036339104209455,0.30651681920892804,-0.0
6782,0.2011401436779345,0.5079993296103489,0.0,-0.0,0.30685918593241435,0.0,0.0,1.907758664880407,0.24,0.06,0.2011401436779345,0.30685918593241435,-0.0
6783,0.17874617885401575,0.40204287864874066,0.0,-0.0,0.22329669979472477,0.0,0.0,1.9607916310816542,0.24,0.06,0.17874617885401575,0.22329669979472477,-0.0
6784,0.15098789175826824,0.2839848025773043,0.0,-0.0,0.13299691081903606,0.0,0.0,1.9923783974011753,0.24,0.06,0.15098789175826824,0.13299691081903606,-0.0
6785,0.1877875965054055,0.29259040265540476,0.0,-0.0,0.10480280614999926,0.0,0.0,2.0172690638618,0.24,0.06,0.1877875965054055,0.10480280614999926,-0.0
6786,0.23940917336892076,0.28425372757974504,0.0,-0.0,0.04484455421082423,0.0,0.0,2.027919645486871,0.24,0.06,0.23940917336892076,0.04484455421082423,-0.0
6787,0.422404440217095,0.28801867761391386,0.0,0.0,0.0,0.13438576260318114,0.0,1.9925549711176127,0.24,0.06,0.28801867761391386,0.0,0.0
6788,0.66682535839964,0.24552852722829444,0.0,0.0,0.0,0.42129683117134553,0.0,1.8816873839672585,0.24,0.06,0.24552852722829444,0.0,0.0
6789,0.3436631500233375,0.16108607646193684,0.18257707356140068,0.0,0.0,0.0,0.0,1.8816873839672585,0.24,0.06,0.16108607646193684,0.0,0.0
6790,0.3509341143438275,0.11079710100553927,0.2401370133382882,0.0,0.0,0.0,0.0,1.8816873839672585,0.24,0.06,0.11079710100553927,0.0,0.0
6791,0.339613805481895,0.08524922577367947,0.2543645797082156,0.0,0.0,0.0,0.0,1.8816873839672585,0.24,0.06,0.08524922577367944,0.0,0.0
6792,0.3146927833395125,0.046255100419788246,0.0,0.0,0.0,0.26843768291972425,0.0,1.811045888462068,0.24,0.06,0.04625510041978825,0.0,0.0
6793,0.3847482597560375,0.01667335015131902,0.36807490960471845,0.0,0.0,0.0,0.0,1.811045888462068,0.24,0.06,0.016673350151319044,0.0,0.0
6794,0.1287800515152905,0.006723125061015734,0.12205692645427478,0.0,0.0,0.0,0.0,1.811045888462068,0.24,0.06,0.006723125061015731,0.0,0.0
6795,0.1626138686311765,0.0,0.1626138686311765,0.0,0.0,0.0,0.0,1.811045888462068,0.24,0.06,0.0,0.0,0.0
6796,0.3430760253289875,0.0,0.3430760253289875,0.0,0.0,0.0,0.0,1.811045888462068,0.24,0.06,0.0,0.0,0.0
6797,0.96547359757887,0.0,0.96547359757887,0.0,0.0,0.0,0.0,1.811045888462068,0.24,0.06,0.0,0.0,0.0
6798,1.6484630435688274,0.0,1.6484630435688274,0.0,0.0,0.0,0.0,1.811045888462068,0.24,0.06,0.0,0.0,0.0
6799,1.12138698129618,0.0,0.47533257635414305,0.0,0.0,0.646054404942037,0.0,1.6410315713720582,0.24,0.06,0.0,0.0,0.0
6800,0.4604358962559875,0.0,0.0,0.0,0.0,0.4604358962559875,0.0,1.5198642302520615,0.24,0.06,0.0,0.0,0.0
6801,0.48198700423776,0.0,0.0,0.0,0.0,0.48198700423776,0.0,1.3930255449263351,0.24,0.06,0.0,0.0,0.0
6802,0.481997596693585,0.0,0.0,0.0,0.0,0.481997596693585,0.0,1.2661840721122337,0.24,0.06,0.0,0.0,0.0
6803,0.56943680632838,0.0,0.0,0.0,0.0,0.56943680632838,0.0,1.1163322809731864,0.24,0.06,0.0,0.0,0.0
6804,0.5835474706964475,0.0,0.0,0.0,0.0,0.5835474706964475,0.0,0.9627671571057005,0.24,0.06,0.0,0.0,0.0
