t,Load,PV,P_imp,P_exp,P_ch,P_dis,P_curt,E,c_grid,c_sell
1,0.66936134177079,0.0,0.0,0.0,0.0,0.66936134177079,0.0,4.823852278481371,0.27,0.06
2,0.68343412960551,0.0,0.0,0.0,0.0,0.68343412960551,0.0,4.644001191743079,0.27,0.06
3,0.6961598999648675,0.0,0.0,0.0,0.0,0.6961598999648675,0.0,4.460801218068114,0.27,0.06
4,0.66347700227315,0.0,0.0,0.0,0.0,0.66347700227315,0.0,4.286202006943601,0.27,0.06
5,0.6809173337962775,0.0,0.0,8.881784197001252e-16,0.0,0.6809173337962784,0.0,4.107013234891949,0.27,0.06
6,0.672551646317705,0.0,0.0,0.0,0.0,0.672551646317705,0.0,3.9300259595451843,0.27,0.06
7,0.6626262543939725,0.0,0.0,0.0,0.0,0.6626262543939725,0.0,3.755650629441507,0.27,0.06
8,0.667376263386045,0.0,0.0,0.0,0.0,0.667376263386045,0.0,3.5800252969714954,0.27,0.06
9,0.67457217253075,0.0,0.0,0.0,0.0,0.67457217253075,0.0,3.4025063042002452,0.27,0.06
10,0.6924024301651674,0.0,0.0,0.0,0.0,0.6924024301651674,0.0,3.2202951383673066,0.27,0.06
11,0.67496209864204,0.0,0.0,0.0,0.0,0.67496209864204,0.0,3.0426735334615063,0.27,0.06
12,0.7042065569887475,0.0,0.0,0.0,0.0,0.7042065569887475,0.0,2.8573560184644675,0.27,0.06
13,0.69343041718584,0.0,0.0,1.1102230246251565e-16,0.0,0.6934304171858401,0.0,2.6748743297313524,0.27,0.06
14,0.6854192079902575,0.0,0.0,0.0,0.0,0.6854192079902575,0.0,2.4945008539444427,0.27,0.06
15,0.67386321596477,0.0,0.0,0.0,0.0,0.67386321596477,0.0,2.3171684286905556,0.27,0.06
16,0.65018406666101,0.0,0.0,0.0,0.0,0.65018406666101,0.0,2.1460673585166057,0.27,0.06
17,0.662236328282685,0.0,0.0,1.1102230246251565e-16,0.0,0.6622363282826851,0.0,1.971794640547478,0.27,0.06
18,0.64830533176116,0.0,0.0,0.0,0.0,0.64830533176116,0.0,1.8011879742945411,0.27,0.06
19,0.648198988276265,0.0,0.0,0.0,0.0,0.648198988276265,0.0,1.6306092931692082,0.27,0.06
20,0.674040455106265,0.0,0.0,0.0,0.0,0.674040455106265,0.0,1.4532302260359804,0.27,0.06
21,0.655182210451175,0.0,0.0,0.0,0.0,0.655182210451175,0.0,1.2808138548646186,0.27,0.06
22,0.6811654685943725,0.0,0.0,0.0,0.0,0.681165468594372,0.0,1.1015597841818892,0.27,0.06
23,0.6606057281809276,0.0,0.6606057281809276,0.0,0.0,0.0,0.0,1.1015597841818892,0.27,0.06
24,0.636359413624385,0.0,0.2504322337332062,0.0,0.0,0.38592717989117875,0.0,1.0,0.27,0.06
25,0.66790798081053,0.0,0.66790798081053,0.0,0.0,0.0,0.0,1.0,0.27,0.06
26,0.635544113573505,0.0,0.635544113573505,0.0,0.0,0.0,0.0,1.0,0.27,0.06
27,0.64979414054972,0.0,0.64979414054972,0.0,0.0,0.0,0.0,1.0,0.27,0.06
28,0.65833706716979,0.0,0.65833706716979,0.0,0.0,0.0,0.0,1.0,0.27,0.06
29,0.6308650002380325,0.0,0.6308650002380323,0.0,0.0,0.0,0.0,1.0,0.27,0.06
30,0.6565646757548375,0.0,0.6565646757548375,0.0,0.0,0.0,0.0,1.0,0.27,0.06
31,0.6524881755004475,0.0,0.6524881755004475,0.0,0.0,0.0,0.0,1.0,0.27,0.06
32,0.6625199109090775,0.0,0.6625199109090775,0.0,0.0,0.0,0.0,1.0,0.27,0.06
33,0.65348071469282,0.0,0.65348071469282,0.0,0.0,0.0,0.0,1.0000000000000002,0.27,0.06
34,0.6375646397865525,0.0,0.6375646397865521,0.0,0.0,8.43769498715119e-16,0.0,1.0,0.27,0.06
35,0.6587624411093775,0.0752990006833762,0.5834634404260013,0.0,0.0,0.0,0.0,1.0,0.27,0.06
36,0.6468165229726025,0.1721120015620029,0.4747045214105996,0.0,0.0,-0.0,0.0,1.0,0.27,0.06
37,0.6410385269598575,0.22804840206965363,0.4129901248902039,0.0,0.0,0.0,0.0,1.0,0.27,0.06
38,0.8450407788208375,0.27753060251872924,0.5675101763021082,0.0,0.0,0.0,0.0,1.0,0.27,0.06
39,0.9253301099181676,0.0,0.9253301099181676,0.0,0.0,0.0,0.0,1.0,0.27,0.06
40,0.934298410477825,0.0,0.934298410477825,0.0,0.0,0.0,0.0,1.0,0.27,0.06
41,0.81168437239144,-0.0,0.81168437239144,0.0,0.0,0.0,0.0,1.0,0.27,0.06
42,0.6474900317102825,-0.0,0.6474900317102825,0.0,0.0,0.0,0.0,1.0,0.27,0.06
43,0.6887158560220675,0.45179400410025705,0.23692185192181048,0.0,0.0,0.0,0.0,1.0,0.27,0.06
44,0.68268972521123,0.2747107196611287,0.40797900555010125,0.0,0.0,0.0,0.0,1.0,0.27,0.06
45,0.6922251910236725,0.6922251910236725,0.0,0.0,0.0,0.0,0.0,1.0,0.27,0.06
46,0.6790740467247275,0.9045293872726813,0.0,0.0,0.2254553405479538,0.0,0.0,1.0535456433801391,0.27,0.06
47,0.6865180906675274,0.6865180906675274,0.0,0.0,0.0,0.0,0.0,1.0535456433801391,0.27,0.06
48,0.68159084253396,0.68159084253396,0.0,0.0,0.0,0.0,0.0,1.0535456433801391,0.27,0.06
49,0.6749975464703375,0.6749975464703375,0.0,0.0,0.0,0.0,0.0,1.0535456433801391,0.27,0.06
50,0.6996337871381725,0.6996337871381725,0.0,0.0,0.0,0.0,0.0,1.0535456433801391,0.27,0.06
51,0.6983222174911075,0.6983222174911075,0.0,0.0,0.0,0.0,0.0,1.0535456433801391,0.27,0.06
52,0.7088502224959226,0.5053767776513939,0.0,0.0,0.0,0.20347344484452867,0.0,1.0,0.27,0.06
53,0.6896374995578425,0.6896374995578425,0.0,0.0,0.0,0.0,0.0,1.0,0.27,0.06
54,0.682902412181025,0.682902412181025,0.0,0.0,0.0,0.0,0.0,1.0,0.27,0.06
55,0.7009453567852375,0.7009453567852375,0.0,0.0,0.0,0.0,0.0,1.0,0.27,0.06
56,0.2260862488912835,0.33415740790816917,0.0,0.0,0.10807115901688566,0.0,0.0,1.0256669002665104,0.27,0.06
57,0.20953211307563124,0.20953211307563124,0.0,0.0,0.0,0.0,0.0,1.0256669002665104,0.27,0.06
58,0.14320922632812574,0.12287986215559446,0.0,0.0,0.0,0.020329364172531283,0.0,1.0203170675895286,0.27,0.06
59,0.3793626584563375,0.3793626584563375,0.0,0.0,0.0,0.0,0.0,1.0203170675895286,0.27,0.06
60,0.6444060706482675,0.6444060706482675,0.0,0.0,0.0,0.0,0.0,1.0203170675895286,0.27,0.06
61,0.7101263443146875,0.7101263443146875,0.0,0.0,0.0,0.0,0.0,1.0203170675895286,0.27,0.06
62,0.62398812154802,0.62398812154802,0.0,0.0,0.0,0.0,0.0,1.0203170675895286,0.27,0.06
63,0.3510398436454025,0.3510398436454021,0.0,0.0,0.0,-0.0,0.0,1.0203170675895286,0.27,0.06
64,0.3451200563194625,0.3451200563194625,0.0,0.0,0.0,-0.0,0.0,1.0203170675895286,0.27,0.06
65,0.3623122530444975,0.3623122530444975,0.0,0.0,0.0,0.0,0.0,1.0203170675895286,0.27,0.06
66,0.3425678126819325,0.265362955841724,0.0,0.0,0.0,0.07720485684020853,0.0,1.0,0.27,0.06
67,0.3654671097631125,0.008484366171912498,0.35698274359119997,0.0,0.0,0.0,0.0,1.0,0.27,0.06
68,0.407933608065365,-0.0,0.407933608065365,0.0,0.0,-0.0,0.0,1.0,0.27,0.06
69,0.429344096357985,0.0,0.429344096357985,0.0,0.0,0.0,0.0,1.0,0.27,0.06
70,0.5013031878050375,0.0,0.5013031878050375,0.0,0.0,0.0,0.0,1.0,0.27,0.06
71,0.4223963220113725,0.0,0.4223963220113725,0.0,0.0,0.0,0.0,1.0,0.27,0.06
72,0.38255296300325,0.0,0.38255296300325,0.0,0.0,0.0,0.0,1.0,0.27,0.06
73,0.3865585676010425,0.0,0.3865585676010425,0.0,0.0,0.0,0.0,1.0,0.27,0.06
74,0.397157468262455,0.0,0.397157468262455,0.0,0.0,0.0,0.0,1.0,0.27,0.06
75,0.38000071936572,0.0,0.38000071936572,0.0,0.0,0.0,0.0,1.0,0.27,0.06
76,0.390918650481825,0.0,0.39091865048182506,0.0,0.0,-5.551115123125783e-17,0.0,1.0,0.27,0.06
77,0.397157468262455,0.0,0.397157468262455,0.0,0.0,0.0,0.0,1.0,0.27,0.06
78,0.11899835959988075,0.0,0.11899835959988075,0.0,0.0,0.0,0.0,1.0,0.27,0.06
79,0.12768307753314576,0.0,0.12768307753314576,0.0,0.0,0.0,0.0,1.0,0.27,0.06
80,0.13491443450615,0.0,0.13491443450615,0.0,0.0,0.0,0.0,1.0,0.27,0.06
81,0.102869597723817,0.0,0.102869597723817,0.0,0.0,0.0,0.0,1.0,0.27,0.06
