t,Load,PV,P_imp,P_exp,P_ch,P_dis,P_curt,E,c_grid,c_sell
2131,0.100567651821922,0.0,0.100567651821922,0.0,0.0,0.0,0.0,1.0885023123881845,0.27,0.06
2132,0.10290500397435826,0.0,0.10290500397435826,0.0,0.0,0.0,0.0,1.0885023123881845,0.27,0.06
2133,0.10588820343207275,0.0,0.10588820343207275,0.0,0.0,0.0,0.0,1.0885023123881845,0.27,0.06
2134,0.095677665081957,0.0,0.095677665081957,0.0,0.0,0.0,0.0,1.0885023123881845,0.27,0.06
2135,0.11391516279767575,0.0,0.11391516279767533,0.0,0.0,0.0,0.0,1.0885023123881845,0.27,0.06
2136,0.11459176473653875,0.0,0.11459176473653873,0.0,0.0,1.3877787807814457e-17,0.0,1.0885023123881845,0.27,0.06
2137,0.1023821752034185,0.0,0.1023821752034185,0.0,0.0,0.0,0.0,1.0885023123881845,0.27,0.06
2138,0.125140604056086,0.0,0.125140604056086,0.0,0.0,0.0,0.0,1.0885023123881845,0.27,0.06
2139,0.09247918318914974,0.0,0.0,0.0,0.0,0.09247918318914974,0.0,1.0641656852331451,0.27,0.06
2140,0.1007214249898455,0.0,0.1007214249898455,0.0,0.0,0.0,0.0,1.0641656852331451,0.27,0.06
2141,0.19809059491896025,0.0,0.19809059491896025,0.0,0.0,0.0,0.0,1.0641656852331451,0.27,0.06
2142,0.4762662556924425,0.0,0.4762662556924425,0.0,0.0,0.0,0.0,1.0641656852331451,0.27,0.06
2143,0.7251019960261325,0.0,0.7251019960261325,0.0,0.0,0.0,0.0,1.0641656852331451,0.27,0.06
2144,0.6861358752743375,0.0,0.6861358752743375,0.0,0.0,0.0,0.0,1.0641656852331451,0.27,0.06
2145,0.4630725178846125,0.004574998984114854,0.45849751890049767,0.0,0.0,0.0,0.0,1.0641656852331451,0.27,0.06
2146,0.350848859934095,0.027034084906133196,0.3238147750279614,0.0,0.0,0.0,0.0,1.0641656852331451,0.27,0.06
2147,0.368963339115475,0.048661352831039756,0.3203019862844353,0.0,0.0,0.0,0.0,1.0641656852331451,0.27,0.06
2148,0.3330111724549775,0.09898634165630313,0.2340248307986741,0.0,0.0,0.0,0.0,1.0641656852331451,0.27,0.06
2149,0.347435095606195,0.05074089782381924,0.29669419778237577,0.0,0.0,0.0,0.0,1.0641656852331451,0.27,0.06
2150,0.337532103591925,0.1326749705393307,0.2048571330525943,0.0,0.0,0.0,0.0,1.0641656852331451,0.27,0.06
2151,0.3455283083239425,0.11229542961009181,0.23323287871385068,0.0,0.0,0.0,0.0,1.0641656852331451,0.27,0.06
2152,0.26024570939361,0.22334313222451596,0.0,0.0,0.0,0.036902577169094064,0.0,1.0544544807149625,0.27,0.06
2153,0.05197533075811875,0.3269044728649339,0.0,-2.220446049250313e-16,0.2749291421068154,0.0,0.0,1.1197501519653312,0.27,0.06
2154,0.08097695022847726,0.12186133657687746,0.0,0.0,0.040884386348400206,0.0,0.0,1.1294601937230762,0.27,0.06
2155,0.0484693025294645,0.1788408693790351,0.0,0.0,0.1303715668495706,0.0,0.0,1.1604234408498493,0.27,0.06
2156,0.0580647482078865,0.16761132641802592,0.0,0.0,0.10954657821013943,0.0,0.0,1.1864407531747574,0.27,0.06
2157,0.07424168547343125,0.3335590168418282,0.0,0.0,0.25931733136839696,0.0,0.0,1.2480286193747516,0.27,0.06
2158,0.0484693025294645,0.20046813730394175,0.0,0.0,0.15199883477447726,0.0,0.0,1.28412834263369,0.27,0.06
2159,0.07402640303833825,0.20795449927794774,0.0,0.0,0.1339280962396095,0.0,0.0,1.3159362654905973,0.27,0.06
2160,0.07946997318282775,0.42505899652412577,0.0,0.0,0.34558902334129804,0.0,0.0,1.3980136585341556,0.27,0.06
2161,0.056157960925636,0.15929314644690795,0.0,0.0,0.10313518552127196,0.0,0.0,1.4225082650954577,0.27,0.06
2162,0.06781396705423175,0.17676132438625572,0.0,0.0,0.10894735733202397,0.0,0.0,1.4483832624618134,0.27,0.06
2163,0.05354381707093775,0.4317135405010197,0.0,0.0,0.3781697234300819,0.0,0.0,1.538198571776458,0.27,0.06
2164,0.07042811090893025,0.4304658135053527,0.0,0.0,0.3600377025964224,0.0,0.0,1.6237075261431082,0.27,0.06
2165,0.05892587794825775,0.24996130813209314,0.0,0.0,0.1910354301838354,0.0,0.0,1.6690784408117691,0.27,0.06
2166,0.04834628399512575,0.22209540522884821,0.0,0.0,0.17374912123372246,0.0,0.0,1.7103438571047782,0.27,0.06
2167,0.08808127058653975,0.13350678853644246,0.0,0.0,0.04542551794990271,0.0,0.0,1.7211324176178802,0.27,0.06
2168,0.0703973562753455,0.11271133860864772,0.0,0.0,0.04231398233330222,0.0,0.0,1.7311819884220394,0.27,0.06
2169,0.0546509838799865,0.10106588664908263,0.0,0.0,0.04641490276909613,0.0,0.0,1.7422055278296997,0.27,0.06
2170,0.07913167221339625,0.12061360958120972,0.0,0.0,0.04148193736781347,0.0,0.0,1.7520574879545554,0.27,0.06
2171,0.05240589562830425,0.09857043265774719,0.0,0.0,0.04616453702944294,0.0,0.0,1.7630215654990482,0.27,0.06
2172,0.063785110054638,0.11853406458843024,0.0,0.0,0.05474895453379225,0.0,0.0,1.7760244422008238,0.27,0.06
2173,0.0640311471233155,0.12102951857976572,0.0,0.0,0.05699837145645023,0.0,0.0,1.7895615554217308,0.27,0.06
2174,0.05867984087958025,0.11603861059709493,0.0,0.0,0.05735876971751468,0.0,0.0,1.8031842632296404,0.27,0.06
2175,0.073872629870415,0.09857043265774719,0.0,0.0,0.02469780278733219,0.0,0.0,1.8090499913916318,0.27,0.06
2176,0.0710739582142085,0.10064997765052672,0.0,0.0,0.029576019436318213,0.0,0.0,1.8160742960077574,0.27,0.06
2177,0.07482602351154025,0.05573180580649001,0.0,0.0,0.0,0.019094217705050237,0.0,1.8110495018748494,0.27,0.06
2178,0.06836755045875625,0.05697953280215761,0.0,0.0,0.0,0.011388017656598644,0.0,1.8080526551231129,0.27,0.06
2179,0.06190907740597225,0.05448407881082231,0.0,0.0,0.0,0.007424998595149938,0.0,1.806098708124389,0.27,0.06
2180,0.11333082475956675,0.029945447896024477,0.0,0.0,0.0,0.08338537686354228,0.0,1.7841551878971413,0.27,0.06
2181,0.2551404402185525,0.03535226487725112,0.0,0.0,0.0,0.21978817534130135,0.0,1.7263161943862726,0.27,0.06
2182,0.6219509549830975,0.006654543976894327,0.0,0.0,0.0,0.6152964110062031,0.0,1.5643960862267454,0.27,0.06
2183,0.5861525614905225,0.0,0.0,0.0,0.0,0.5861525614905225,0.0,1.410145412150292,0.27,0.06
2184,0.4067300291574675,0.0,-0.0,0.0,0.0,0.4067300291574676,0.0,1.3031111939509585,0.27,0.06
2185,0.620228695502355,0.0,0.0,0.0,0.0,0.620228695502355,0.0,1.1398931161871808,0.27,0.06
2186,0.5556747196081,0.0,0.5556747196080882,0.0,0.0,1.176836406102666e-14,0.0,1.1398931161871777,0.27,0.06
2187,0.5315938415112925,0.0,-0.0,0.0,0.0,0.5315938415112925,0.0,0.9999999999999953,0.27,0.06
2188,0.50197712936924,0.0,0.5019771293692579,0.0,0.0,-1.787459069646502e-14,0.0,1.0,0.27,0.06
2189,0.7805833550129075,0.0,0.7805833550129075,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2190,0.94758101537775,0.0,0.94758101537775,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2191,0.88942400326911,0.0,0.88942400326911,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2192,0.764560190915285,0.0,0.764560190915285,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2193,0.7105550543405775,0.0,0.7105550543405775,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2194,0.65937934405566,0.0,0.65937934405566,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2195,0.9938359842891175,0.0,0.9938359842891175,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2196,0.953393641125255,0.0,0.953393641125255,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2197,0.785627114920795,0.0,0.7856271149207948,0.0,0.0,1.1102230246251565e-16,0.0,1.0,0.27,0.06
2198,0.7457383551614575,0.0,0.7457383551614574,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2199,0.714276365004325,0.0,0.714276365004325,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2200,0.4112202056608325,0.0,0.4112202056608324,0.0,0.0,1.1102230246251565e-16,0.0,1.0,0.27,0.06
2201,0.357030541284615,0.0,0.35703054128461487,0.0,0.0,1.1102230246251565e-16,0.0,1.0,0.27,0.06
2202,0.363458259703815,0.0,0.363458259703815,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2203,0.30514747442725,0.0,0.30514747442725,0.0,0.0,-0.0,0.0,1.0,0.27,0.06
2204,0.363888824574,0.0,0.363888824574,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2205,0.3178183834641425,0.0,0.3178183834641425,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2206,0.28564903673456,0.0,0.28564903673456,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2207,0.370224279092445,0.0,0.370224279092445,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2208,0.279836410987055,0.0,0.279836410987055,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2209,0.330304764699525,0.0,0.330304764699525,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2210,0.3648114635815425,0.0,0.3648114635815425,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2211,0.4223841376520725,0.0,0.4223841376520725,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2212,0.5690529852174375,0.0,0.5690529852174375,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2213,0.5310095034731825,0.0,0.5310095034731825,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2214,0.323815537013155,0.0,0.3238155370131548,0.0,0.0,2.220446049250313e-16,0.0,1.0,0.27,0.06
2215,0.3108985909075875,0.0,0.3108985909075875,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2216,0.314681410838505,0.0,0.314681410838505,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2217,0.323354217509385,0.0,0.323354217509385,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2218,0.34491321565225,0.0,0.34491321565225,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2219,0.3901840362889075,0.0,0.3901840362889075,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2220,0.30874576655666,0.0,0.30874576655666,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2221,0.33467192266855,0.0,0.33467192266855,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2222,0.3574611061548025,0.0,0.3574611061548025,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2223,0.2918307180850825,0.0,0.29183071808508254,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2224,0.3625971299634425,0.0,0.3625971299634425,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2225,0.331288912974235,0.0,0.331288912974235,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2226,0.3343951309662875,0.0,0.3343951309662875,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2227,0.327352319875395,0.0,0.327352319875395,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2228,0.3275983569440725,0.0,0.3275983569440725,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2229,0.3680099454743475,0.0,0.3680099454743475,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2230,0.2887860093601975,0.0,0.2887860093601975,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2231,0.31059104457174,0.0,0.31059104457174,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2232,0.3764367150765525,0.0,0.3764367150765525,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2233,0.3251994955244675,0.0,0.3251994955244675,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2234,0.2600919362256875,0.0,0.2600919362256875,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2235,0.3764059604429675,0.0,0.3764059604429675,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2236,0.3323960797832825,0.0,0.33239607978328267,0.0,0.0,-1.6653345369377348e-16,0.0,1.0,0.27,0.06
2237,0.326306662333515,0.0,0.32630666233351535,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2238,0.8045104599417925,0.0,0.8045104599417924,0.0,0.0,1.1102230246251565e-16,0.0,1.0,0.27,0.06
2239,0.957207215689755,0.0,0.957207215689755,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2240,1.22547988444897,0.0,1.22547988444897,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2241,0.8906234339789125,0.03368862888302754,0.8569348050958849,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2242,0.8012812234154,0.05781135079926956,0.7434698726161304,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2243,0.7864574900275825,0.06904089376027862,0.7174165962673038,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2244,0.94693516807247,0.07444771074150532,0.8724874573309647,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2245,0.86008408282932,0.08775679869529397,0.7723272841340261,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2246,0.8136753407500275,0.10064997765052672,0.7130253630995007,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2247,0.80567913601801,0.11520679259998304,0.690472343418027,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2248,0.759700958808905,0.1301795165479953,0.6295214422609097,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2249,0.63686695227167,0.1996363193068299,0.4372306329648401,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2250,0.57969408843774,0.2965431159703536,0.28315097246738635,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2251,0.8358801861981725,0.345620377799949,0.49025980839822353,0.0,0.0,-0.0,0.0,1.0,0.27,0.06
2252,0.3499569755601375,0.34312492380861365,0.006832051751523849,0.0,0.0,0.0,0.0,1.0,0.27,0.06
2253,0.3715467283365875,0.3876271866540949,0.0,0.0,0.01608045831750743,0.0,0.0,1.003819108850408,0.27,0.06
2254,0.45360009074053,0.3784771886858646,0.06061028842311568,0.0,0.0,0.014512613631549699,0.0,1.0000000000000002,0.27,0.06
2255,0.38212632228972,0.47247262235949733,0.0,0.0,0.09034630006977734,0.0,0.0,1.0214572462665723,0.27,0.06
2256,0.23668766006774075,0.4404476294706933,0.0,0.0,0.20375996940295257,0.0,0.0,1.0698502389997735,0.27,0.06
2257,0.44369709872626,0.26119085109310264,0.0,0.0,0.0,0.18250624763315737,0.0,1.021822279096311,0.27,0.06
2258,0.8988349211460225,0.3069408409342508,0.5817810299418597,0.0,0.0,0.010113050269912,0.0,1.019160950077913,0.27,0.06
