house,pwl_degradation_cost_EUR,battery_throughput_kWh,bin_hours_0,bin_hours_1,bin_hours_2
Apt1,21.29027992403741,554.0495921764217,2169.0,1724.5,426.5
Apt2,7.359133492508341,167.60617088712365,3129.0,1162.75,28.25
Apt3,4.101112749981689,88.01806311785938,3566.75,724.5,28.75
Apt4,9.939459039444321,231.75595013466716,2563.0,1694.75,62.25
Apt5,17.20997173491659,427.5899542761244,2472.25,1584.25,263.5
Apt6,11.725039093954027,285.3475341287888,2475.75,1665.75,178.5
Apt7,21.324719589647945,494.47421399405937,2863.75,1312.5,143.75
Apt8,3.246069722452428,76.68044445638327,2758.5,1537.75,23.75
