case,house,E_load_kWh,E_pv_kWh,E_imp_kWh,E_exp_kWh,E_ch_kWh,E_dis_kWh,E_curt_kWh,Curt_frac_of_PV,Self_Consumption,PV_surplus_kWh,Surplus_captured_frac,Self_Sufficiency,E_end_kWh,E_min_kWh,E_max_kWh,Cost_total_EUR,Cost_min_step_EUR,Cost_max_step_EUR,P_net_grid_max_kW,P_net_grid_min_kW,P_imp_max_kW,P_exp_max_kW,E_simul_imp_exp_kWh,E_imp_kWh_COMM,E_exp_kWh_COMM,E_curt_kWh_COMM,Curt_frac_of_PV_COMM,Self_Consumption_COMM,PV_surplus_kWh_COMM,Surplus_captured_frac_COMM,Self_Sufficiency_COMM,Simul_frac_of_import,Cost_total_EUR_mean_house,Cost_total_EUR_std_house,Cost_total_EUR_min_house,Cost_total_EUR_max_house,Cost_total_EUR_range_house,Cost_total_EUR_CV_house,Cost_total_EUR_Gini_house
b8_pv04_consumption_mean_export__no_deg,Apt5,278.96668994884067,91.98017584103269,190.4593729371683,0.0,35.61906491651653,32.14620608715616,0.0,0.0,1.0,35.61906491651653,1.0,0.31726840587277144,2.4,0.2399999999999998,3.21638966411737,37.394774917363094,-1.3322676295501878e-17,0.12077854953705855,2.0129758256176427,-2.220446049250313e-16,2.0129758256176427,0.0,-9.367506770274758e-17,,,,,,,,,,,,,,,,
b8_pv04_consumption_mean_export__no_deg,Apt6,91.80731761505041,30.27047142895276,62.66873546999976,0.0,11.609120860534606,10.477231576632484,0.0,0.0,1.0,11.609120860534606,1.0,0.31738844900391494,1.2,0.1199999999999999,1.7703174881360064,12.590000316828384,-4.163336342344337e-19,0.036015780675282,0.6002630112547,-6.938893903907228e-18,0.6002630112547,0.0,-1.734723475976807e-18,,,,,,,,,,,,,,,,
b8_pv04_consumption_mean_export__no_deg,Apt7,265.99010256848595,87.70156899632158,181.56791646388214,0.0,33.63469632531039,30.355313433592627,0.0,0.0,1.0,33.63469632531039,1.0,0.3173884490039142,2.4,0.2399999999999998,4.052360738846249,36.4765637707889,-6.6613381477509375e-18,0.1043472507940032,1.73912084656672,-1.1102230246251563e-16,1.73912084656672,0.0,-4.1633363423443364e-17,,,,,,,,,,,,,,,,
b8_pv04_consumption_mean_export__no_deg,Apt8,42.664936467960885,14.067372557236896,29.284200579264528,0.0,7.042427369646575,6.355790701106038,0.0,0.0,1.0,7.042427369646575,1.0,0.31362371531350064,1.2,0.1199999999999999,1.215492355466355,4.920556240240124,0.0,0.024900678511494717,0.7114479574712775,0.0,0.7114479574712775,0.0,0.0,,,,,,,,,,,,,,,,
b8_pv04_consumption_mean_export__no_deg,_COMMUNITY,1248.651446164792,411.7021268864031,851.2206245108852,0.0,146.37236135893664,132.10105612644034,0.0,0.0,1.0,146.37236135893664,1.0,0.3182880401689421,13.739999999999998,1.38,13.739999999999998,169.88086019429457,-3.3306690738754695e-18,0.29662272019927477,5.717200101918731,-5.551115123125783e-17,5.717200101918731,0.0,-2.949029909160572e-17,851.2206245108852,0.0,0.0,0.0,1.0,146.37236135893664,1.0,0.3182880401689421,-3.464471870444982e-20,21.23510752428682,11.974417981527665,4.920556240240124,37.394774917363094,32.47421867712297,0.5638972144516996,0.3178132214313702
b8_pv04_consumption_mean_export__with_deg,Apt1,242.03226949001305,79.80225420812178,165.24307717914743,0.0,30.903198946216925,27.89013704896078,0.0,0.0,1.0,30.903198946216925,1.0,0.3172684058727721,1.78,0.1799999999999999,2.762323880406859,32.44380983972458,-6.6613381477509375e-18,0.10478780264241269,1.746463377373545,-1.1102230246251563e-16,1.746463377373545,0.0,-4.1633363423443364e-17,,,,,,,,,,,,,,,,
b8_pv04_consumption_mean_export__with_deg,Apt2,117.94368032413539,38.88808537514646,80.02436124475892,0.0,9.936064572000145,8.967298276230132,0.0,0.0,1.0,9.936064572000145,1.0,0.32150361066541056,1.78,0.1799999999999999,2.080280857970369,16.601706445911855,-8.326672684688674e-19,0.07806465053060296,1.3010775088433828,-1.3877787807814457e-17,1.3010775088433828,0.0,-3.469446951953614e-18,,,,,,,,,,,,,,,,
b8_pv04_consumption_mean_export__with_deg,Apt3,59.43046312832059,19.595258666399985,40.323354649047985,0.0,5.006668585921925,4.518518398794539,0.0,0.0,1.0,5.006668585921925,1.0,0.3215036106654103,1.2,0.1199999999999999,1.2000000000000002,8.36540881282865,-1.249000902703301e-18,0.03933587897405004,0.655597982900834,-2.0816681711721685e-17,0.655597982900834,0.0,-5.204170427930421e-18,,,,,,,,,,,,,,,,
b8_pv04_consumption_mean_export__with_deg,Apt4,149.81598662198513,49.39693981319102,101.64960598761607,0.0,12.621119782789572,11.39056060396759,0.0,0.0,1.0,12.621119782789572,1.0,0.32150361066541056,1.78,0.18,2.593799966333974,21.088039850608993,0.0,0.09916031624078035,1.6526719373463392,0.0,1.6526719373463392,0.0,0.0,,,,,,,,,,,,,,,,
b8_pv04_consumption_mean_export__with_deg,Apt5,278.96668994884067,91.98017584103269,190.4593729371683,0.0,35.61906491651653,32.146206087156166,0.0,0.0,1.0,35.61906491651653,1.0,0.31726840587277144,2.4,0.24,3.21638966411737,37.39477491736309,-1.3322676295501878e-17,0.12077854953705855,2.0129758256176427,-2.220446049250313e-16,2.0129758256176427,0.0,-6.591949208711867e-17,,,,,,,,,,,,,,,,
b8_pv04_consumption_mean_export__with_deg,Apt6,91.80731761505041,30.27047142895276,62.66873546999976,0.0,11.609120860534606,10.47723157663248,0.0,0.0,1.0,11.609120860534606,1.0,0.31738844900391494,1.2,0.12,1.7703174881360064,12.590000316828386,-4.163336342344337e-19,0.036015780675282,0.6002630112547,-6.938893903907228e-18,0.6002630112547,0.0,-1.734723475976807e-18,,,,,,,,,,,,,,,,
b8_pv04_consumption_mean_export__with_deg,Apt7,265.99010256848595,87.70156899632158,181.56791646388214,0.0,33.63469632531039,30.355313433592624,0.0,0.0,1.0,33.63469632531039,1.0,0.3173884490039142,2.4,0.2399999999999999,4.05236073884625,36.4765637707889,-6.6613381477509375e-18,0.1043472507940032,1.73912084656672,-1.1102230246251563e-16,1.73912084656672,0.0,-2.7755575615628907e-17,,,,,,,,,,,,,,,,
b8_pv04_consumption_mean_export__with_deg,Apt8,42.664936467960885,14.067372557236896,29.284200579264528,0.0,7.042427369646575,6.355790701106037,0.0,0.0,1.0,7.042427369646575,1.0,0.31362371531350064,1.2,0.12,1.215492355466355,4.920556240240125,0.0,0.024900678511494717,0.7114479574712775,0.0,0.7114479574712775,0.0,0.0,,,,,,,,,,,,,,,,
b8_pv04_consumption_mean_export__with_deg,_COMMUNITY,1248.651446164792,411.7021268864031,851.2206245108852,0.0,146.37236135893664,132.10105612644034,0.0,0.0,1.0,146.37236135893664,1.0,0.3182880401689421,13.739999999999998,1.38,13.74,169.8808601942946,0.0,0.3092856249587797,5.717200101918731,0.0,5.717200101918731,0.0,0.0,851.2206245108852,0.0,0.0,0.0,1.0,146.37236135893664,1.0,0.3182880401689421,0.0,21.235107524286825,11.974417981527663,4.920556240240125,37.39477491736309,32.47421867712296,0.5638972144516994,0.31781322143137003
b8_pv09_optimal_export__no_deg,Apt1,242.03226949001305,62.99487467298579,179.6668451762353,0.0,6.455901120082252,5.826450760874231,0.0,0.0,1.0,6.455901120082252,1.0,0.25767400539270285,1.78,0.1799999999999999,1.78,35.907465340509006,0.0,0.10478780264241269,1.746463377373545,0.0,1.746463377373545,0.0,0.0,,,,,,,,,,,,,,,,
b8_pv09_optimal_export__no_deg,Apt2,117.94368032413539,49.33128977988164,69.17575509727801,0.0,5.778097979736099,5.214733426711828,0.0,0.0,1.0,5.778097979736099,1.0,0.4134848522009174,1.78,0.1799999999999999,1.78,13.997812354242816,-3.3306690738754695e-18,0.08792868068301929,1.465478011383655,-5.551115123125783e-17,1.465478011383655,0.0,-1.3877787807814457e-17,,,,,,,,,,,,,,,,
b8_pv09_optimal_export__no_deg,Apt3,59.43046312832059,32.419072779766125,27.447624219407622,0.0,4.474193547211854,4.037959676358697,0.0,0.0,1.0,4.474193547211854,1.0,0.5381556398080984,1.2,0.1199999999999999,1.2000000000000004,5.275118312605779,-3.3306690738754695e-18,0.044306250244971444,0.7384375040828575,-5.551115123125783e-17,0.7384375040828575,0.0,-3.122502256758253e-17,,,,,,,,,,,,,,,,
b8_pv09_optimal_export__no_deg,Apt4,149.81598662198513,64.25343359088552,86.62434170378712,0.0,10.890140232692541,9.828351560005018,0.0,0.0,1.0,10.890140232692541,1.0,0.42179507236195574,1.78,0.1799999999999999,1.7800000000000002,17.481686026493445,-6.6613381477509375e-18,0.1116899355072978,1.86149892512163,-1.1102230246251563e-16,1.86149892512163,0.0,-3.4694469519536136e-17,,,,,,,,,,,,,,,,
b8_pv09_optimal_export__no_deg,Apt5,278.96668994884067,86.86714857516854,195.57810931762876,0.0,35.67761993801741,32.19905199406071,0.0,0.0,1.0,35.67761993801741,1.0,0.298919489801827,2.4,0.2399999999999999,4.8,38.62273091325697,-6.6613381477509375e-18,0.12077854953705855,2.0129758256176427,-1.1102230246251563e-16,2.0129758256176427,0.0,-8.326672684688672e-17,,,,,,,,,,,,,,,,
b8_pv09_optimal_export__no_deg,Apt6,91.80731761505041,31.053107291607525,61.375923900255266,0.0,6.376549505768113,5.754835928955722,0.0,0.0,1.0,6.376549505768113,1.0,0.3314702412109945,1.2,0.12,1.6303835707515046,12.279547585265961,0.0,0.036015780675282,0.6002630112547,0.0,0.6002630112547,0.0,0.0,,,,,,,,,,,,,,,,
b8_pv09_optimal_export__no_deg,Apt7,265.99010256848595,71.66862940805038,196.5876518598808,0.0,23.242858455848012,20.976679756402827,0.0,0.0,1.0,23.242858455848012,1.0,0.2609211772860448,2.4,0.2399999999999999,4.8,40.080784683595574,-1.1990408665951691e-16,0.10224340748202329,1.704056791367055,-1.9984014443252818e-15,1.704056791367055,0.0,-9.08995101411847e-16,,,,,,,,,,,,,,,,
b8_pv09_optimal_export__no_deg,Apt8,42.664936467960885,13.114570788057762,29.807028514542438,0.0,2.632439329633928,2.3757764949946196,0.0,0.0,1.0,2.632439329633928,1.0,0.3013694386507304,1.2,0.1199999999999999,1.2000000000000002,5.045952245076264,-1.040834085586084e-18,0.024900678511494717,0.7114479574712775,-1.7347234759768068e-17,0.7114479574712775,0.0,-6.071532165918824e-18,,,,,,,,,,,,,,,,
b8_pv09_optimal_export__no_deg,_COMMUNITY,1248.651446164792,411.7021268864033,846.2632797890153,0.0,95.5278001089902,86.21383959836365,0.0,0.0,1.0,95.5278001089902,1.0,0.3222581991249071,13.739999999999998,1.38,13.740000000000002,168.69109746104579,-8.326672684688674e-19,0.3092856249587797,5.717200101918731,-1.3877787807814457e-17,5.717200101918731,0.0,-3.469446951953614e-18,846.2632797890153,0.0,0.0,0.0,1.0,95.5278001089902,1.0,0.3222581991249071,-4.099725268498704e-21,21.086387182630727,13.85671682392619,5.045952245076264,40.080784683595574,35.03483243851931,0.6571403960247985,0.3603846945177251
b8_pv09_optimal_export__with_deg,Apt1,242.03226949001305,96.73688628246873,149.3699265005074,0.0,41.79018762013404,37.71564432717097,0.0,0.0,1.0,41.79018762013404,1.0,0.3828511924660078,1.78,0.1799999999999999,3.55,28.636204858334306,-5.329070518200751e-17,0.10478780264241269,1.746463377373545,-8.881784197001252e-16,1.746463377373545,0.0,-4.388850394221322e-16,,,,,,,,,,,,,,,,
b8_pv09_optimal_export__with_deg,Apt2,117.94368032413539,62.34451970838313,57.71747004274408,0.0,21.726250533249505,19.607941106257677,0.0,0.0,1.0,21.726250533249505,1.0,0.510635331336756,1.78,0.1799999999999999,3.55,11.247823941154675,-2.331468351712829e-17,0.0857921870359881,1.429869783933135,-3.8857805861880484e-16,1.429869783933135,0.0,-1.9255430583342559e-16,,,,,,,,,,,,,,,,
b8_pv09_optimal_export__with_deg,Apt3,59.43046312832059,27.887918120240474,31.55553998402936,0.0,0.13328180460760145,0.12028682865836034,0.0,0.0,1.0,0.13328180460760145,1.0,0.4690342574666544,1.2,1.0733822856227784,1.2,6.261018096114994,0.0,0.044306250244971444,0.7384375040828575,0.0,0.7384375040828575,0.0,0.0,,,,,,,,,,,,,,,,
b8_pv09_optimal_export__with_deg,Apt4,149.81598662198513,79.79812636195899,72.96669606375102,0.0,30.24446978179369,27.2956339780688,0.0,0.0,1.0,30.24446978179369,1.0,0.5129578778007171,1.78,0.1799999999999999,3.5500000000000003,14.20385107288478,-3.497202527569243e-17,0.1116899355072978,1.86149892512163,-5.828670879282072e-16,1.86149892512163,0.0,-2.0816681711721685e-16,,,,,,,,,,,,,,,,
b8_pv09_optimal_export__with_deg,Apt5,278.96668994884067,54.1797611026917,224.7869288461489,0.0,0.0,0.0,0.0,0.0,1.0,,,0.19421587972609822,2.4,2.4,2.4,45.6328476001018,0.0,0.12077854953705855,2.0129758256176427,0.0,2.0129758256176427,0.0,0.0,,,,,,,,,,,,,,,,
b8_pv09_optimal_export__with_deg,Apt6,91.80731761505041,26.507100771174052,65.41105894913952,0.0,1.1368421052631579,1.0259999999999998,0.0,0.0,1.0,1.1368421052631579,1.0,0.2875180252688662,1.2,0.12,1.2,13.247979996998179,0.0,0.036015780675282,0.6002630112547,0.0,0.6002630112547,0.0,0.0,,,,,,,,,,,,,,,,
b8_pv09_optimal_export__with_deg,Apt7,265.99010256848595,53.830017277493376,212.20852019672697,0.0,0.4967682639422096,0.44833335820784426,0.0,0.0,1.0,0.4967682639422096,1.0,0.20219392320400922,2.4,1.9280701492549008,2.4,43.82979308443866,0.0,0.1043472507940032,1.73912084656672,0.0,1.73912084656672,0.0,0.0,,,,,,,,,,,,,,,,
b8_pv09_optimal_export__with_deg,Apt8,42.664936467960885,10.41779726199282,32.24713920596807,0.0,0.0,0.0,0.0,0.0,1.0,,,0.2441770250804436,1.2,1.2,1.2,5.631578811018416,0.0,0.024900678511494717,0.7114479574712775,0.0,0.7114479574712775,0.0,0.0,,,,,,,,,,,,,,,,
b8_pv09_optimal_export__with_deg,_COMMUNITY,1248.651446164792,411.7021268864032,846.2632797890153,0.0,95.52780010899019,86.21383959836365,0.0,0.0,1.0,95.52780010899019,1.0,0.3222581991249071,13.739999999999998,7.261452434877679,19.049999999999997,168.6910974610458,0.0,0.3092856249587797,5.717200101918731,0.0,5.717200101918731,0.0,0.0,846.2632797890153,0.0,0.0,0.0,1.0,95.52780010899019,1.0,0.3222581991249071,0.0,21.086387182630727,15.17003998634382,5.631578811018416,45.6328476001018,40.00126878908338,0.7194233822491736,0.3860412450136342
b8_pv20_optimal_no_export__no_deg,Apt1,242.03226949001305,58.921337562428405,183.83464467853506,0.0,7.422694881542792,6.698982130592369,0.0,0.0,1.0,7.422694881542792,1.0,0.24045398960273517,1.78,0.1799999999999999,1.94052863647874,36.907306941057044,-6.6613381477509375e-18,0.10478780264241269,1.746463377373545,-1.1102230246251563e-16,1.746463377373545,0.0,-5.5511151231257815e-17,,,,,,,,,,,,,,,,
b8_pv20_optimal_no_export__no_deg,Apt2,117.94368032413539,55.246015262678256,63.66798914571781,0.0,9.952041889853234,8.981717805592544,0.0,0.0,1.0,9.952041889853234,1.0,0.4601831232437036,1.78,0.1799999999999998,1.78,12.675948525868371,-2.331468351712829e-17,0.08792868068301929,1.465478011383655,-3.8857805861880484e-16,1.465478011383655,0.0,-2.0122792321330962e-16,,,,,,,,,,,,,,,,
b8_pv20_optimal_no_export__no_deg,Apt3,59.43046312832059,32.646183223253836,27.21098419678563,0.0,4.376454274039733,3.949749982320858,0.0,0.0,1.0,4.376454274039733,1.0,0.542137436519173,1.2,0.1199999999999998,1.2000000000000002,5.2183247071765,-4.996003610813204e-18,0.044306250244971444,0.7384375040828575,-8.326672684688674e-17,0.7384375040828575,0.0,-5.204170427930421e-17,,,,,,,,,,,,,,,,
b8_pv20_optimal_no_export__no_deg,Apt4,149.81598662198513,60.7416986579807,89.91850422679329,0.0,8.658628336296188,7.8144120735073095,0.0,0.0,1.0,8.658628336296188,1.0,0.3998070148970473,1.78,0.1799999999999998,2.486081645431856,18.272285032014928,0.0,0.1060467171146389,1.7674452852439817,0.0,1.7674452852439817,0.0,0.0,,,,,,,,,,,,,,,,
b8_pv20_optimal_no_export__no_deg,Apt5,278.96668994884067,79.19144114893874,202.24233471201063,0.0,25.30344525239739,22.83635934028864,0.0,0.0,1.0,25.30344525239739,1.0,0.27503052515302245,2.4,0.2399999999999994,4.8,40.22257528791252,-6.6613381477509375e-18,0.12077854953705855,2.0129758256176427,-1.1102230246251563e-16,2.0129758256176427,0.0,-2.7755575615628907e-17,,,,,,,,,,,,,,,,
b8_pv20_optimal_no_export__no_deg,Apt6,91.80731761505041,30.931923941991194,61.446534671432616,0.0,5.857856393573296,5.286715395199899,0.0,0.0,1.0,5.857856393573296,1.0,0.3307011220055579,1.2,0.1199999999999999,1.5049442414830514,12.296494170348524,-3.497202527569243e-17,0.036015780675282,0.6002630112547,-5.828670879282072e-16,0.6002630112547,0.0,-1.457167719820518e-16,,,,,,,,,,,,,,,,
b8_pv20_optimal_no_export__no_deg,Apt7,265.99010256848595,77.79704696895409,190.9412262613145,0.0,28.186365761873134,25.438195100090496,0.0,0.0,1.0,28.186365761873134,1.0,0.2821491310483938,2.4,0.2399999999999999,4.8,38.72564253993967,-9.825473767932637e-17,0.10224340748202329,1.704056791367055,-1.637578961322106e-15,1.704056791367055,0.0,-4.544975507059235e-16,,,,,,,,,,,,,,,,
b8_pv20_optimal_no_export__no_deg,Apt8,42.664936467960885,16.226480120178046,27.001061896425753,0.0,5.770313319414443,5.207707770771533,0.0,0.0,1.0,5.770313319414443,1.0,0.36713694823612064,1.2,0.1199999999999999,1.2000000000000002,4.37252025672826,-4.163336342344336e-18,0.024900678511494717,0.7114479574712775,-6.938893903907227e-17,0.7114479574712775,0.0,-2.6888213877640507e-17,,,,,,,,,,,,,,,,
b8_pv20_optimal_no_export__no_deg,_COMMUNITY,1248.651446164792,411.7021268864032,846.2632797890153,0.0,95.52780010899019,86.21383959836365,0.0,0.0,1.0,95.52780010899019,1.0,0.3222581991249071,13.739999999999998,1.38,13.739999999999998,168.6910974610458,-8.326672684688674e-19,0.30648464874826287,5.717200101918731,-1.3877787807814457e-17,5.717200101918731,0.0,-3.469446951953614e-18,846.2632797890153,0.0,0.0,0.0,1.0,95.52780010899019,1.0,0.3222581991249071,-4.099725268498704e-21,21.086387182630727,14.206970778397704,4.37252025672826,40.22257528791252,35.85005503118426,0.6737508258456084,0.3689552654930091
b8_pv20_optimal_no_export__with_deg,Apt1,242.03226949001305,98.28355814935665,147.8936250705246,0.0,42.511935690955525,38.36702196108736,0.0,0.0,1.0,42.511935690955525,1.0,0.3889507982462351,1.78,0.1799999999999999,3.55,28.281462235134526,-5.329070518200751e-17,0.10478780264241269,1.746463377373545,-8.881784197001252e-16,1.746463377373545,0.0,-3.3306690738754696e-16,,,,,,,,,,,,,,,,
b8_pv20_optimal_no_export__with_deg,Apt2,117.94368032413539,62.567124308233545,57.61377086797505,0.0,22.945793354597136,20.708578502523913,0.0,0.0,1.0,22.945793354597136,1.0,0.5115145575444175,1.78,0.1799999999999999,3.55,11.222936139210105,-2.331468351712829e-17,0.08792868068301929,1.465478011383655,-3.8857805861880484e-16,1.465478011383655,0.0,-2.0122792321330962e-16,,,,,,,,,,,,,,,,
b8_pv20_optimal_no_export__with_deg,Apt3,59.43046312832059,30.078160653550476,29.45465401119771,0.0,1.0497593479754237,0.9474078115478195,0.0,0.0,1.0,1.0497593479754237,1.0,0.5043845788716126,1.2,0.2027286194233474,1.2,5.7568054626354,0.0,0.044306250244971444,0.7384375040828575,0.0,0.7384375040828575,0.0,0.0,,,,,,,,,,,,,,,,
b8_pv20_optimal_no_export__with_deg,Apt4,149.81598662198513,76.32502690037461,76.25051966334891,0.0,28.30317888962457,25.543618947886173,0.0,0.0,1.0,28.30317888962457,1.0,0.4910388311512856,1.78,0.1799999999999999,3.55,14.991968736788273,-6.6613381477509375e-18,0.1116899355072978,1.86149892512163,-1.1102230246251563e-16,1.86149892512163,0.0,-6.245004513516504e-17,,,,,,,,,,,,,,,,
b8_pv20_optimal_no_export__with_deg,Apt5,278.96668994884067,54.292009653408954,224.70568483676428,0.0,0.31799529571894586,0.2869907543863489,0.0,0.0,1.0,0.31799529571894586,1.0,0.19450711166278398,2.4,2.097904469067001,2.4,45.61377931785339,0.0,0.12077854953705855,2.0129758256176427,0.0,2.0129758256176427,0.0,0.0,,,,,,,,,,,,,,,,
b8_pv20_optimal_no_export__with_deg,Apt6,91.80731761505041,25.224513561454312,66.59712664133662,0.0,0.14689833580029527,0.1325757480597663,0.0,0.0,1.0,0.14689833580029527,1.0,0.27459892771751093,1.2,1.0604465809897197,1.2,13.532636243125484,0.0,0.036015780675282,0.6002630112547,0.0,0.6002630112547,0.0,0.0,,,,,,,,,,,,,,,,
b8_pv20_optimal_no_export__with_deg,Apt7,265.99010256848595,54.25178026273049,211.76291562720152,0.0,0.2522391943183043,0.22764587287226973,0.0,0.0,1.0,0.2522391943183043,1.0,0.20386919068660556,2.4,2.160372765397611,2.4,43.72284798775255,0.0,0.1043472507940032,1.73912084656672,0.0,1.73912084656672,0.0,0.0,,,,,,,,,,,,,,,,
b8_pv20_optimal_no_export__with_deg,Apt8,42.664936467960885,10.679953397294216,31.984983070666672,0.0,0.0,0.0,0.0,0.0,1.0,,,0.25032155867182165,1.2,1.2,1.2,5.568661338546081,0.0,0.024900678511494717,0.7114479574712775,0.0,0.7114479574712775,0.0,0.0,,,,,,,,,,,,,,,,
b8_pv20_optimal_no_export__with_deg,_COMMUNITY,1248.651446164792,411.7021268864033,846.2632797890153,0.0,95.5278001089902,86.21383959836365,0.0,0.0,1.0,95.5278001089902,1.0,0.3222581991249071,13.739999999999998,7.261452434877679,19.049999999999997,168.6910974610458,0.0,0.3092856249587797,5.717200101918731,0.0,5.717200101918731,0.0,0.0,846.2632797890153,0.0,0.0,0.0,1.0,95.5278001089902,1.0,0.3222581991249071,0.0,21.086387182630727,15.137107033566576,5.568661338546081,45.61377931785339,40.045117979307314,0.7178615711863297,0.38738036352429167
