t,Load,PV,c_grid,c_sell,P_imp,P_exp,P_ch,P_dis,E,x,y,P_curt,P_share,P_share_in,P_share_out,c_p2p_buy,c_p2p_sell,c_p2p_fee,allow_export
1,0.741,0.0,0.25,0.05,0.0,0.0,0.0,1.482,1.61,0,1,0.0,0.741,0.0,0.741,0.15,0.15,0.0,0
2,0.646,0.0,0.25,0.05,1.292,0.0,0.0,0.0,1.61,0,1,0.0,0.646,0.0,0.646,0.15,0.15,0.0,0
3,0.76775,0.0,0.25,0.05,0.0,0.0,0.0,0.03550000000000009,1.6006578947368422,0,1,0.0,-0.73225,0.73225,0.0,0.15,0.15,0.0,0
4,0.6735,0.0,0.25,0.05,0.0,0.0,0.0,1.3070000000000004,1.2567105263157894,0,1,0.0,0.6335000000000003,0.0,0.6335000000000003,0.15,0.15,0.0,0
5,0.64225,0.0,0.25,0.05,0.0,0.0,0.0,1.2845,0.9186842105263158,0,1,0.0,0.64225,0.0,0.64225,0.15,0.15,0.0,0
6,0.7935,0.0,0.25,0.05,0.0,0.0,0.0,1.587,0.5010526315789474,0,1,0.0,0.7935,0.0,0.7935,0.15,0.15,0.0,0
7,0.6395,0.0,0.25,0.05,1.279,0.0,0.0,0.0,0.5010526315789474,0,1,0.0,0.6395,0.0,0.6395,0.15,0.15,0.0,0
8,0.7305,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5010526315789474,0,1,0.0,-0.7305,0.7305,0.0,0.15,0.15,0.0,0
9,0.7485,0.0,0.25,0.05,1.497,0.0,0.0,0.0,0.5010526315789474,0,1,0.0,0.7485,0.0,0.7485,0.15,0.15,0.0,0
10,0.80575,0.0,0.25,0.05,0.0,0.0,0.0,0.004000000000000181,0.5,0,1,0.0,-0.8017499999999997,0.8017499999999997,0.0,0.15,0.15,0.0,0
11,0.63825,0.0,0.25,0.05,1.2765,0.0,0.0,0.0,0.5,0,1,0.0,0.63825,0.0,0.63825,0.15,0.15,0.0,0
12,0.76175,0.0,0.25,0.05,0.0,0.0,0.0,-0.0,0.5,0,1,0.0,-0.76175,0.76175,0.0,0.15,0.15,0.0,0
13,0.8275,0.0,0.25,0.05,1.655,0.0,0.0,-0.0,0.5,0,1,0.0,0.8275,0.0,0.8275,0.15,0.15,0.0,0
14,0.6285,0.0,0.25,0.05,1.257,0.0,0.0,-0.0,0.5,0,1,0.0,0.6285,0.0,0.6285,0.15,0.15,0.0,0
15,0.743,0.0,0.25,0.05,1.486,0.0,0.0,0.0,0.5,0,1,0.0,0.743,0.0,0.743,0.15,0.15,0.0,0
16,0.744,0.0,0.25,0.05,1.488,0.0,0.0,-0.0,0.5,0,1,0.0,0.744,0.0,0.744,0.15,0.15,0.0,0
17,0.729,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.729,0.729,0.0,0.15,0.15,0.0,0
18,0.6505,0.0,0.25,0.05,1.301,0.0,0.0,0.0,0.5,0,1,0.0,0.6505,0.0,0.6505,0.15,0.15,0.0,0
19,0.68125,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.68125,0.68125,0.0,0.15,0.15,0.0,0
20,0.6515,0.0,0.25,0.05,1.303,0.0,0.0,0.0,0.5,0,1,0.0,0.6515,0.0,0.6515,0.15,0.15,0.0,0
21,0.5935,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.5935,0.5935,0.0,0.15,0.15,0.0,0
22,0.701,0.0,0.25,0.05,1.402,0.0,0.0,0.0,0.5,0,1,0.0,0.701,0.0,0.701,0.15,0.15,0.0,0
23,0.653,0.0,0.25,0.05,1.306,0.0,0.0,0.0,0.5,0,1,0.0,0.653,0.0,0.653,0.15,0.15,0.0,0
24,0.8395,0.0,0.25,0.05,1.679,0.0,0.0,0.0,0.5,0,1,0.0,0.8395,0.0,0.8395,0.15,0.15,0.0,0
25,0.64425,0.0,0.25,0.05,1.2885,0.0,0.0,-0.0,0.5,0,1,0.0,0.64425,0.0,0.64425,0.15,0.15,0.0,0
26,0.56525,0.0,0.25,0.05,0.0,0.0,0.0,-0.0,0.5,0,1,0.0,-0.56525,0.56525,0.0,0.15,0.15,0.0,0
27,0.79725,0.0,0.25,0.05,1.5945,0.0,0.0,-0.0,0.5,0,1,0.0,0.79725,0.0,0.79725,0.15,0.15,0.0,0
28,0.61775,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.61775,0.61775,0.0,0.15,0.15,0.0,0
29,0.673,0.0,0.25,0.05,1.346,0.0,0.0,0.0,0.5,0,1,0.0,0.673,0.0,0.673,0.15,0.15,0.0,0
30,0.613,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.613,0.613,0.0,0.15,0.15,0.0,0
31,0.762,0.0,0.25,0.05,1.524,0.0,0.0,0.0,0.5,0,1,0.0,0.762,0.0,0.762,0.15,0.15,0.0,0
32,0.627,0.0,0.25,0.05,1.254,0.0,0.0,0.0,0.5,0,1,0.0,0.627,0.0,0.627,0.15,0.15,0.0,0
33,0.653,0.0,0.25,0.05,1.306,0.0,0.0,0.0,0.5,0,1,0.0,0.653,0.0,0.653,0.15,0.15,0.0,0
34,0.68425,0.0,0.25,0.05,1.3685,0.0,0.0,0.0,0.5,0,1,0.0,0.68425,0.0,0.68425,0.15,0.15,0.0,0
35,0.56975,0.0021505343376418,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.5675994656623582,0.5675994656623582,0.0,0.15,0.15,0.0,0
36,0.6445,0.00491550705746695,0.25,0.05,1.2791689858850661,0.0,0.0,0.0,0.5,0,1,0.0,0.6395844929425331,0.0,0.6395844929425331,0.15,0.15,0.0,0
37,0.834,0.00651304685114375,0.25,0.05,0.0,0.0,0.0,-0.0,0.5,0,1,0.0,-0.8274869531488562,0.8274869531488562,0.0,0.15,0.15,0.0,0
38,0.736,0.0079262551301655,0.25,0.05,1.456147489739669,0.0,0.0,0.0,0.5,0,1,0.0,0.7280737448698344,0.0,0.7280737448698344,0.15,0.15,0.0,0
39,0.7005,0.00915513189453225,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.6913448681054678,0.6913448681054678,0.0,0.15,0.15,0.0,0
40,0.65,0.01019967714424395,0.25,0.05,1.279600645711512,0.0,0.0,0.0,0.5,0,1,0.0,0.639800322855756,0.0,0.639800322855756,0.15,0.15,0.0,0
41,0.698,0.0112442223939557,0.25,0.05,1.3735115552120885,0.0,0.0,0.0,0.5,0,1,0.0,0.6867557776060442,0.0,0.6867557776060442,0.15,0.15,0.0,0
42,0.87875,0.0119201046143574,0.25,0.05,1.7336597907712852,0.0,0.0,0.0,0.5,0,1,0.0,0.8668298953856426,0.0,0.8668298953856426,0.15,0.15,0.0,0
43,0.7325,0.01290320602585085,0.25,0.05,1.4391935879482984,0.0,0.0,-0.0,0.5,0,1,0.0,0.7195967939741492,0.0,0.7195967939741492,0.15,0.15,0.0,0
44,0.88825,0.02476186680198985,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.8634881331980101,0.8634881331980101,0.0,0.15,0.15,0.0,0
45,0.68425,0.04669731704593635,0.25,0.05,1.2751053659081273,0.0,0.0,0.0,0.5,0,1,0.0,0.6375526829540636,0.0,0.6375526829540636,0.15,0.15,0.0,0
46,0.76775,0.0579415394398921,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.7098084605601079,0.7098084605601079,0.0,0.15,0.15,0.0,0
47,0.7115,0.07895533211056335,0.25,0.05,1.2650893357788733,0.0,0.0,0.0,0.5,0,1,0.0,0.6325446678894366,0.0,0.6325446678894366,0.15,0.15,0.0,0
48,0.7955,0.0904453298573925,0.25,0.05,0.0,0.0,0.0,-0.0,0.5,0,1,0.0,-0.7050546701426075,0.7050546701426075,0.0,0.15,0.15,0.0,0
49,0.67925,0.09886313569330475,0.25,0.05,1.1607737286133906,0.0,0.0,-0.0,0.5,0,1,0.0,0.5803868643066953,0.0,0.5803868643066953,0.15,0.15,0.0,0
50,0.77225,0.1057448455737585,0.25,0.05,1.333010308852483,0.0,0.0,0.0,0.5,0,1,0.0,0.6665051544262415,0.0,0.6665051544262415,0.15,0.15,0.0,0
51,0.6305,0.09732703973784625,0.25,0.05,1.0663459205243073,0.0,0.0,-0.0,0.5,0,1,0.0,0.5331729602621537,0.0,0.5331729602621537,0.15,0.15,0.0,0
52,0.8015,0.10918570051398535,0.25,0.05,1.3846285989720293,0.0,0.0,0.0,0.5,0,1,0.0,0.6923142994860146,0.0,0.6923142994860146,0.15,0.15,0.0,0
53,0.7915,0.1223346818927095,0.25,0.05,0.0,0.0,0.0,-0.0,0.5,0,1,0.0,-0.6691653181072905,0.6691653181072905,0.0,0.15,0.15,0.0,0
54,0.667,0.1243623285539146,0.25,0.05,1.0852753428921709,0.0,0.0,0.0,0.5,0,1,0.0,0.5426376714460854,0.0,0.5426376714460854,0.15,0.15,0.0,0
55,0.662,0.11864805159960926,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.5433519484003908,0.5433519484003908,0.0,0.15,0.15,0.0,0
56,0.792,0.08614426118210886,0.25,0.05,1.4117114776357824,0.0,0.0,0.0,0.5,0,1,0.0,0.7058557388178912,0.0,0.7058557388178912,0.15,0.15,0.0,0
57,0.7075,0.0605836244832806,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.6469163755167194,0.6469163755167194,0.0,0.15,0.15,0.0,0
58,0.89825,0.04479255806116785,0.25,0.05,1.7069148838776642,0.0,0.0,0.0,0.5,0,1,0.0,0.8534574419388321,0.0,0.8534574419388321,0.15,0.15,0.0,0
59,0.6725,0.04049148938588425,0.25,0.05,1.2640170212282316,0.0,0.0,0.0,0.5,0,1,0.0,0.6320085106141158,0.0,0.6320085106141158,0.15,0.15,0.0,0
60,0.66475,0.041904697664906,0.25,0.05,1.2456906046701879,0.0,0.0,-0.0,0.5,0,1,0.0,0.6228453023350939,0.0,0.6228453023350939,0.15,0.15,0.0,0
61,0.88275,0.046267210178408,0.25,0.05,1.6729655796431842,0.0,0.0,0.0,0.5,0,1,0.0,0.8364827898215921,0.0,0.8364827898215921,0.15,0.15,0.0,0
62,0.776,0.04897073906001475,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.7270292609399853,0.7270292609399853,0.0,0.15,0.15,0.0,0
63,0.71975,0.03741929747496735,0.25,0.05,1.3646614050500654,0.0,0.0,0.0,0.5,0,1,0.0,0.6823307025250327,0.0,0.6823307025250327,0.15,0.15,0.0,0
64,0.8925,0.02764972719825175,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.8648502728017482,0.8648502728017482,0.0,0.15,0.15,0.0,0
65,0.838,0.020030691259178,0.25,0.05,1.635938617481644,0.0,0.0,0.0,0.5,0,1,0.0,0.817969308740822,0.0,0.817969308740822,0.15,0.15,0.0,0
66,0.67775,0.01708138702469775,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.6606686129753022,0.6606686129753022,0.0,0.15,0.15,0.0,0
67,0.701,0.0150537403634926,0.25,0.05,1.3718925192730147,0.0,0.0,0.0,0.5,0,1,0.0,0.6859462596365073,0.0,0.6859462596365073,0.15,0.15,0.0,0
68,0.83825,0.01345620056981585,0.25,0.05,1.6495875988603683,0.0,0.0,-0.0,0.5,0,1,0.0,0.8247937994301842,0.0,0.8247937994301842,0.15,0.15,0.0,0
69,0.76775,0.0108755593646457,0.25,0.05,1.5137488812707087,0.0,0.0,0.0,0.5,0,1,0.0,0.7568744406353544,0.0,0.7568744406353544,0.15,0.15,0.0,0
70,0.894,0.00768047977729215,0.25,0.05,1.7726390404454158,0.0,0.0,0.0,0.5,0,1,0.0,0.8863195202227079,0.0,0.8863195202227079,0.15,0.15,0.0,0
71,0.63225,0.0044854001899386,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.6277645998100614,0.6277645998100614,0.0,0.15,0.15,0.0,0
72,0.656,0.0020276466612051,0.25,0.05,1.3079447066775898,0.0,0.0,0.0,0.5,0,1,0.0,0.6539723533387949,0.0,0.6539723533387949,0.15,0.15,0.0,0
73,0.6465,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.6465,0.6465,0.0,0.15,0.15,0.0,0
74,0.8755,0.0,0.25,0.05,1.751,0.0,0.0,0.0,0.5,0,1,0.0,0.8755,0.0,0.8755,0.15,0.15,0.0,0
75,0.6405,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.6405,0.6405,0.0,0.15,0.15,0.0,0
76,0.70425,0.0,0.25,0.05,1.4085,0.0,0.0,-0.0,0.5,0,1,0.0,0.70425,0.0,0.70425,0.15,0.15,0.0,0
77,0.68,0.0,0.25,0.05,1.36,0.0,0.0,-0.0,0.5,0,1,0.0,0.68,0.0,0.68,0.15,0.15,0.0,0
78,0.74575,0.0,0.25,0.05,1.4915,0.0,0.0,0.0,0.5,0,1,0.0,0.74575,0.0,0.74575,0.15,0.15,0.0,0
79,0.78625,0.0,0.25,0.05,1.5725,0.0,0.0,0.0,0.5,0,1,0.0,0.78625,0.0,0.78625,0.15,0.15,0.0,0
80,0.64975,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.64975,0.64975,0.0,0.15,0.15,0.0,0
81,0.68325,0.0,0.25,0.05,1.3665,0.0,0.0,0.0,0.5,0,1,0.0,0.68325,0.0,0.68325,0.15,0.15,0.0,0
82,0.701,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.701,0.701,0.0,0.15,0.15,0.0,0
83,0.68,0.0,0.25,0.05,1.36,0.0,0.0,0.0,0.5,0,1,0.0,0.68,0.0,0.68,0.15,0.15,0.0,0
84,0.6845,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.6845,0.6845,0.0,0.15,0.15,0.0,0
85,0.6425,0.0,0.25,0.05,1.285,0.0,0.0,0.0,0.5,0,1,0.0,0.6425,0.0,0.6425,0.15,0.15,0.0,0
86,0.701,0.0,0.25,0.05,1.402,0.0,0.0,0.0,0.5,0,1,0.0,0.701,0.0,0.701,0.15,0.15,0.0,0
87,0.59425,0.0,0.25,0.05,1.1885,0.0,0.0,-0.0,0.5,0,1,0.0,0.59425,0.0,0.59425,0.15,0.15,0.0,0
88,0.586,0.0,0.25,0.05,1.172,0.0,0.0,0.0,0.5,0,1,0.0,0.586,0.0,0.586,0.15,0.15,0.0,0
89,0.64975,0.0,0.25,0.05,0.0,0.0,0.0,-0.0,0.5,0,1,0.0,-0.64975,0.64975,0.0,0.15,0.15,0.0,0
90,0.65725,0.0,0.25,0.05,1.3145,0.0,0.0,-0.0,0.5,0,1,0.0,0.65725,0.0,0.65725,0.15,0.15,0.0,0
91,0.822,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.822,0.822,0.0,0.15,0.15,0.0,0
92,0.75975,0.0,0.25,0.05,1.5195,0.0,0.0,-0.0,0.5,0,1,0.0,0.75975,0.0,0.75975,0.15,0.15,0.0,0
93,0.64375,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.64375,0.64375,0.0,0.15,0.15,0.0,0
94,0.62075,0.0,0.25,0.05,1.2415,0.0,0.0,-0.0,0.5,0,1,0.0,0.62075,0.0,0.62075,0.15,0.15,0.0,0
95,0.72925,0.0,0.25,0.05,1.4585,0.0,0.0,0.0,0.5,0,1,0.0,0.72925,0.0,0.72925,0.15,0.15,0.0,0
96,0.632,0.0,0.25,0.05,1.264,0.0,0.0,0.0,0.5,0,1,0.0,0.632,0.0,0.632,0.15,0.15,0.0,0
97,0.7635,0.0,0.25,0.05,1.527,0.0,0.0,-0.0,0.5,0,1,0.0,0.7635,0.0,0.7635,0.15,0.15,0.0,0
98,0.66925,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.66925,0.66925,0.0,0.15,0.15,0.0,0
99,0.8805,0.0,0.25,0.05,1.761,0.0,0.0,0.0,0.5,0,1,0.0,0.8805,0.0,0.8805,0.15,0.15,0.0,0
100,0.68225,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.68225,0.68225,0.0,0.15,0.15,0.0,0
101,0.592,0.0,0.25,0.05,1.184,0.0,0.0,-0.0,0.5,0,1,0.0,0.592,0.0,0.592,0.15,0.15,0.0,0
102,0.6605,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.6605,0.6605,0.0,0.15,0.15,0.0,0
103,0.64525,0.0,0.25,0.05,1.2905,0.0,0.0,0.0,0.5,0,1,0.0,0.64525,0.0,0.64525,0.15,0.15,0.0,0
104,0.72575,0.0,0.25,0.05,1.4515,0.0,0.0,0.0,0.5,0,1,0.0,0.72575,0.0,0.72575,0.15,0.15,0.0,0
105,0.67375,0.0,0.25,0.05,1.3475,0.0,0.0,-0.0,0.5,0,1,0.0,0.67375,0.0,0.67375,0.15,0.15,0.0,0
106,0.61125,0.0,0.25,0.05,1.2225,0.0,0.0,0.0,0.5,0,1,0.0,0.61125,0.0,0.61125,0.15,0.15,0.0,0
107,0.61125,0.0,0.25,0.05,0.0,0.0,0.0,-0.0,0.5,0,1,0.0,-0.61125,0.61125,0.0,0.15,0.15,0.0,0
108,0.62875,0.0,0.25,0.05,1.2575,0.0,0.0,0.0,0.5,0,1,0.0,0.62875,0.0,0.62875,0.15,0.15,0.0,0
109,0.8155,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.8155,0.8155,0.0,0.15,0.15,0.0,0
110,0.769,0.0,0.25,0.05,1.538,0.0,0.0,0.0,0.5,0,1,0.0,0.769,0.0,0.769,0.15,0.15,0.0,0
111,0.5775,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.5775,0.5775,0.0,0.15,0.15,0.0,0
112,0.64,0.0,0.25,0.05,1.28,0.0,0.0,0.0,0.5,0,1,0.0,0.64,0.0,0.64,0.15,0.15,0.0,0
113,0.77675,0.0,0.25,0.05,1.5535,0.0,0.0,0.0,0.5,0,1,0.0,0.77675,0.0,0.77675,0.15,0.15,0.0,0
114,0.64375,0.0,0.25,0.05,1.2875,0.0,0.0,-0.0,0.5,0,1,0.0,0.64375,0.0,0.64375,0.15,0.15,0.0,0
115,0.666,0.0,0.25,0.05,1.332,0.0,0.0,0.0,0.5,0,1,0.0,0.666,0.0,0.666,0.15,0.15,0.0,0
116,0.645,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.645,0.645,0.0,0.15,0.15,0.0,0
117,0.626,0.0,0.25,0.05,1.252,0.0,0.0,0.0,0.5,0,1,0.0,0.626,0.0,0.626,0.15,0.15,0.0,0
118,0.63875,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.63875,0.63875,0.0,0.15,0.15,0.0,0
119,0.853,0.0,0.25,0.05,1.706,0.0,0.0,0.0,0.5,0,1,0.0,0.853,0.0,0.853,0.15,0.15,0.0,0
120,0.72275,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.72275,0.72275,0.0,0.15,0.15,0.0,0
121,0.64275,0.0,0.25,0.05,1.2855,0.0,0.0,0.0,0.5,0,1,0.0,0.64275,0.0,0.64275,0.15,0.15,0.0,0
122,0.6605,0.0,0.25,0.05,1.321,0.0,0.0,0.0,0.5,0,1,0.0,0.6605,0.0,0.6605,0.15,0.15,0.0,0
123,0.75575,0.0,0.25,0.05,1.5115,0.0,0.0,0.0,0.5,0,1,0.0,0.75575,0.0,0.75575,0.15,0.15,0.0,0
124,0.72725,0.0,0.25,0.05,1.4545,0.0,0.0,0.0,0.5,0,1,0.0,0.72725,0.0,0.72725,0.15,0.15,0.0,0
125,0.7865,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.7865,0.7865,0.0,0.15,0.15,0.0,0
126,0.617,0.0,0.25,0.05,1.234,0.0,0.0,0.0,0.5,0,1,0.0,0.617,0.0,0.617,0.15,0.15,0.0,0
127,0.59025,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.59025,0.59025,0.0,0.15,0.15,0.0,0
128,0.6775,0.0,0.25,0.05,1.355,0.0,0.0,0.0,0.5,0,1,0.0,0.6775,0.0,0.6775,0.15,0.15,0.0,0
129,0.66825,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.66825,0.66825,0.0,0.15,0.15,0.0,0
130,0.58375,0.0,0.25,0.05,1.1675,0.0,0.0,-0.0,0.5,0,1,0.0,0.58375,0.0,0.58375,0.15,0.15,0.0,0
131,0.73825,0.00276497271982515,0.25,0.05,1.4709700545603497,0.0,0.0,-0.0,0.5,0,1,0.0,0.7354850272801748,0.0,0.7354850272801748,0.15,0.15,0.0,0
132,0.99275,0.00503839473390365,0.25,0.05,1.9754232105321927,0.0,0.0,0.0,0.5,0,1,0.0,0.9877116052660964,0.0,0.9877116052660964,0.15,0.15,0.0,0
133,0.62625,0.0066359345275804,0.25,0.05,1.2392281309448392,0.0,0.0,0.0,0.5,0,1,0.0,0.6196140654724196,0.0,0.6196140654724196,0.15,0.15,0.0,0
134,0.716,0.0082334743212572,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.7077665256787428,0.7077665256787428,0.0,0.15,0.15,0.0,0
135,0.63775,0.00933946340918725,0.25,0.05,1.2568210731816256,0.0,0.0,0.0,0.5,0,1,0.0,0.6284105365908128,0.0,0.6284105365908128,0.15,0.15,0.0,0
136,0.80525,0.010384008658899,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.794865991341101,0.794865991341101,0.0,0.15,0.15,0.0,0
137,0.64425,0.0113671100703924,0.25,0.05,1.2657657798592152,0.0,0.0,0.0,0.5,0,1,0.0,0.6328828899296076,0.0,0.6328828899296076,0.15,0.15,0.0,0
138,0.57225,0.01228876764366745,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.5599612323563325,0.5599612323563325,0.0,0.15,0.15,0.0,0
139,0.688,0.01351764440803425,0.25,0.05,1.3489647111839314,0.0,0.0,0.0,0.5,0,1,0.0,0.6744823555919657,0.0,0.6744823555919657,0.15,0.15,0.0,0
140,0.652,0.02685095730141335,0.25,0.05,1.2502980853971732,0.0,0.0,0.0,0.5,0,1,0.0,0.6251490426985866,0.0,0.6251490426985866,0.15,0.15,0.0,0
141,0.6955,0.0481105253249581,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.6473894746750419,0.6473894746750419,0.0,0.15,0.15,0.0,0
142,0.62875,0.0587403093367305,0.25,0.05,1.1400193813265391,0.0,0.0,0.0,0.5,0,1,0.0,0.5700096906632696,0.0,0.5700096906632696,0.15,0.15,0.0,0
143,0.608,0.0785252252430351,0.25,0.05,0.0,0.0,0.0,-0.0,0.5,0,1,0.0,-0.5294747747569649,0.5294747747569649,0.0,0.15,0.15,0.0,0
144,0.735,0.09069110521026585,0.25,0.05,1.2886177895794684,0.0,0.0,0.0,0.5,0,1,0.0,0.6443088947897342,0.0,0.6443088947897342,0.15,0.15,0.0,0
145,0.65025,0.098002921958248,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.552247078041752,0.552247078041752,0.0,0.15,0.15,0.0,0
146,0.6735,0.10660505930881525,0.25,0.05,1.1337898813823695,0.0,0.0,0.0,0.5,0,1,0.0,0.5668949406911847,0.0,0.5668949406911847,0.15,0.15,0.0,0
147,0.658,0.09843302882577636,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.5595669711742237,0.5595669711742237,0.0,0.15,0.15,0.0,0
148,0.685,0.1085098182935836,0.25,0.05,1.1529803634128328,0.0,0.0,0.0,0.5,0,1,0.0,0.5764901817064164,0.0,0.5764901817064164,0.15,0.15,0.0,0
149,0.675,0.1217816873487445,0.25,0.05,1.106436625302511,0.0,0.0,0.0,0.5,0,1,0.0,0.5532183126512555,0.0,0.5532183126512555,0.15,0.15,0.0,0
150,0.785,0.12522254228897126,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.6597774577110288,0.6597774577110288,0.0,0.15,0.15,0.0,0
151,1.019,0.11920104614357435,0.25,0.05,1.799597907712851,0.0,0.0,0.0,0.5,0,1,0.0,0.8997989538564255,0.0,0.8997989538564255,0.15,0.15,0.0,0
152,1.0325,0.09032244218095585,0.25,0.05,0.0,0.0,0.0,-0.0,0.5,0,1,0.0,-0.9421775578190441,0.9421775578190441,0.0,0.15,0.15,0.0,0
153,1.018,0.06261127114448575,0.25,0.05,1.9107774577110286,0.0,0.0,-0.0,0.5,0,1,0.0,0.9553887288555143,0.0,0.9553887288555143,0.15,0.15,0.0,0
154,0.9405,0.047004536237028,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.893495463762972,0.893495463762972,0.0,0.15,0.15,0.0,0
155,1.10175,0.04233480453243435,0.25,0.05,2.1188303909351314,0.0,0.0,0.0,0.5,0,1,0.0,1.0594151954675657,0.0,1.0594151954675657,0.15,0.15,0.0,0
156,0.9315,0.04276491139996275,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.8887350886000372,0.8887350886000372,0.0,0.15,0.15,0.0,0
157,0.9375,0.0483563006778315,0.25,0.05,1.778287398644337,0.0,0.0,-0.0,0.5,0,1,0.0,0.8891436993221685,0.0,0.8891436993221685,0.15,0.15,0.0,0
158,0.94625,0.04958517744219825,0.25,0.05,1.7933296451156036,0.0,0.0,-0.0,0.5,0,1,0.0,0.8966648225578018,0.0,0.8966648225578018,0.15,0.15,0.0,0
159,0.978,0.03840239888646075,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.9395976011135392,0.9395976011135392,0.0,0.15,0.15,0.0,0
160,0.78425,0.02900149163905525,0.25,0.05,1.5104970167218894,0.0,0.0,0.0,0.5,0,1,0.0,0.7552485083609447,0.0,0.7552485083609447,0.15,0.15,0.0,0
161,0.77325,0.021321011861763,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.7519289881382369,0.7519289881382369,0.0,0.15,0.15,0.0,0
162,0.96975,0.01880181449481125,0.25,0.05,1.9018963710103776,0.0,0.0,0.0,0.5,0,1,0.0,0.9509481855051888,0.0,0.9509481855051888,0.15,0.15,0.0,0
163,0.8725,0.01615972945142275,0.25,0.05,0.0,0.0,0.0,-0.0,0.5,0,1,0.0,-0.8563402705485773,0.8563402705485773,0.0,0.15,0.15,0.0,0
164,0.64225,0.01419352662843585,0.25,0.05,1.2561129467431282,0.0,0.0,0.0,0.5,0,1,0.0,0.6280564733715641,0.0,0.6280564733715641,0.15,0.15,0.0,0
165,0.65675,0.0115514415850474,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.6451985584149525,0.6451985584149525,0.0,0.15,0.15,0.0,0
166,0.662,0.0078033674537288,0.25,0.05,1.3083932650925425,0.0,0.0,0.0,0.5,0,1,0.0,0.6541966325462713,0.0,0.6541966325462713,0.15,0.15,0.0,0
167,0.83525,0.00473117554281195,0.25,0.05,1.661037648914376,0.0,0.0,0.0,0.5,0,1,0.0,0.830518824457188,0.0,0.830518824457188,0.15,0.15,0.0,0
168,0.72325,0.00190475898476845,0.25,0.05,0.0,0.0,0.0,-0.0,0.5,0,1,0.0,-0.7213452410152315,0.7213452410152315,0.0,0.15,0.15,0.0,0
