t,Load,PV,c_grid,c_sell,P_imp,P_exp,P_ch,P_dis,E,x,y
264,0.9935,0.0015156146760522998,0.25,0.05,0.9919843853239477,0.0,0.0,0.0,0.2,0,1
265,0.80825,0.0,0.25,0.05,0.80825,0.0,0.0,0.0,0.2,0,1
266,0.82475,0.0,0.25,0.05,0.82475,0.0,0.0,0.0,0.2,0,1
267,0.672,0.0,0.25,0.05,0.672,0.0,0.0,0.0,0.2,0,1
268,0.7185,0.0,0.25,0.05,0.7185,0.0,0.0,0.0,0.2,0,1
269,0.6525,0.0,0.25,0.05,0.6525,0.0,0.0,0.0,0.2,0,1
270,0.69,0.0,0.25,0.05,0.69,0.0,0.0,0.0,0.2,0,1
271,0.658,0.0,0.25,0.05,0.658,0.0,0.0,0.0,0.2,0,1
272,0.79725,0.0,0.25,0.05,0.79725,0.0,0.0,0.0,0.2,0,1
273,0.65,0.0,0.25,0.05,0.65,0.0,0.0,0.0,0.2,0,1
274,0.6185,0.0,0.25,0.05,0.6185,0.0,0.0,0.0,0.2,0,1
275,0.81675,0.0,0.25,0.05,0.81675,0.0,0.0,0.0,0.2,0,1
276,0.6255,0.0,0.25,0.05,0.6255,0.0,0.0,0.0,0.2,0,1
277,0.7855,0.0,0.25,0.05,0.7855,0.0,0.0,0.0,0.2,0,1
278,0.7055,0.0,0.25,0.05,0.7055,0.0,0.0,0.0,0.2,0,1
279,0.69225,0.0,0.25,0.05,0.69225,0.0,0.0,0.0,0.2,0,1
280,0.7615,0.0,0.25,0.05,0.7615,0.0,0.0,0.0,0.2,0,1
281,0.653,0.0,0.25,0.05,0.653,0.0,0.0,0.0,0.2,0,1
282,0.62125,0.0,0.25,0.05,0.62125,0.0,0.0,0.0,0.2,0,1
283,0.59,0.0,0.25,0.05,0.59,0.0,0.0,0.0,0.2,0,1
284,0.77525,0.0,0.25,0.05,0.77525,0.0,0.0,0.0,0.2,0,1
