t,Load,PV,P_imp,P_exp,P_ch,P_dis,P_curt,E,c_grid,c_sell,P_pv_to_load,P_pv_to_bat,P_pv_to_exp
3600,0.0175438715872817,0.34142718309862313,0.0,0.3238832950592041,1.645213731915618e-08,0.0,0.0,0.12000003988030951,0.24,0.06,0.0175438715872817,1.645213731915618e-08,0.3238832950592041
3601,0.012759179336204875,0.35325988320601037,0.0,0.3405007038698055,-0.0,0.0,0.0,0.12000003988030951,0.24,0.06,0.012759179336204875,-0.0,0.3405007038698055
3602,0.012759179336204875,0.28893302262221193,0.0,0.27617383003234863,1.3253658448508787e-08,0.0,0.0,0.1200000430280534,0.24,0.06,0.012759179336204875,1.3253658448508787e-08,0.27617383003234863
3603,0.0151515254617433,0.2562317423254316,0.0,0.2410801649093628,5.195432550841872e-08,0.0,0.0,0.1200000553672057,0.24,0.06,0.0151515254617433,5.195432550841872e-08,0.2410801649093628
3604,0.0151515254617433,0.5393559848949263,0.0,0.5242044594331831,-0.0,0.0,0.0,0.1200000553672057,0.24,0.06,0.0151515254617433,-0.0,0.5242044594331831
3605,0.010566195387794675,0.4584633441607844,0.0,0.4478971487729897,-0.0,0.0,0.0,0.1200000553672057,0.24,0.06,0.010566195387794675,-0.0,0.4478971487729897
3606,0.010566195387794675,0.17125144155419283,0.0,0.16068524616639815,-0.0,0.0,0.0,0.1200000553672057,0.24,0.06,0.010566195387794675,-0.0,0.16068524616639815
3607,0.013556628044717675,0.1693151815366204,0.0,0.15575850009918213,5.339272057813815e-08,0.0,0.0,0.12000006804797685,0.24,0.06,0.013556628044717675,5.339272057813815e-08,0.15575850009918213
3608,0.013556628044717675,0.17103630155224014,0.0,0.1574796438217163,2.968580614659544e-08,0.0,0.0,0.12000007509835581,0.24,0.06,0.013556628044717675,2.968580614659544e-08,0.1574796438217163
3609,0.02212920166123035,0.2805425625460644,0.0,0.25841331481933594,4.6065498138236904e-08,0.0,0.0,0.12000008603891162,0.24,0.06,0.02212920166123035,4.6065498138236904e-08,0.25841331481933594
3610,0.02212920166123035,0.5118180646450058,0.0,0.48968886298377545,-0.0,0.0,0.0,0.12000008603891162,0.24,0.06,0.02212920166123035,-0.0,0.48968886298377545
3611,0.019537493358563723,0.41715646378590404,0.0,0.3976189704273403,-0.0,0.0,0.0,0.12000008603891162,0.24,0.06,0.019537493358563723,-0.0,0.3976189704273403
3612,0.019537493358563723,0.2609648223683864,0.0,0.24142730236053467,2.664928802631472e-08,0.0,0.0,0.12000009236811753,0.24,0.06,0.019537493358563723,2.664928802631472e-08,0.24142730236053467
3613,0.0179425959415381,0.2542954823078591,0.0,0.23635288636632099,-0.0,0.0,0.0,0.12000009236811753,0.24,0.06,0.0179425959415381,-0.0,0.23635288636632099
3614,0.0179425959415381,0.23321176211651362,0.0,0.21526916617497552,-0.0,0.0,0.0,0.12000009236811753,0.24,0.06,0.0179425959415381,-0.0,0.21526916617497552
3615,0.0151515254617433,0.1856658216850106,0.0,0.1705146851416569,-3.889183895985769e-07,0.0,0.0,0.12,0.24,0.06,0.0151515254617433,-3.889183895985769e-07,0.1705146851416569
3616,0.0151515254617433,0.18200844165181781,0.0,0.06668463552748413,0.10017228066259037,0.0,0.0,0.1437909166573652,0.24,0.06,0.0151515254617433,0.10017228066259037,0.06668463552748413
3617,0.011164281919179274,0.1972833817904457,0.0,0.0,0.1861190998712664,0.0,0.0,0.18799420287679097,0.24,0.06,0.011164281919179274,0.1861190998712664,0.0
3618,0.011164281919179274,0.19405628176115824,0.0,0.0,0.18289199984197896,0.0,0.0,0.23143105283926096,0.24,0.06,0.011164281919179274,0.18289199984197896,0.0
3619,0.0163476985245125,0.1178967210699718,0.0,0.0,0.1015490225454593,0.0,0.0,0.25554894569380754,0.24,0.06,0.0163476985245125,0.1015490225454593,0.0
3620,0.0163476985245125,0.08799226079857392,0.0,0.0,0.07164456227406142,0.0,0.0,0.2725645292338971,0.24,0.06,0.0163476985245125,0.07164456227406142,0.0
3621,0.0149521632846151,0.0,0.0,0.0,0.0,0.0149521632846151,0.0,0.2686297494221563,0.24,0.06,0.0,0.0,0.0
