house,pwl_degradation_cost_EUR,battery_throughput_kWh,bin_hours_0,bin_hours_1,bin_hours_2
Apt1,0.5787147278792851,12.872316091434412,392.0,328.0,0.0
Apt2,2.9351494698560168,55.59699709338131,527.0,193.0,0.0
Apt3,0.7918481485481156,16.768409606937325,280.0,440.0,0.0
Apt4,0.35538661774726504,8.447654987467004,246.0,474.0,0.0
Apt5,1.0572242113875145,21.241552118140113,444.0,276.0,0.0
Apt6,3.617126348714779,64.08116687463357,529.0,191.0,0.0
Apt7,0.959469925957867,19.93585777079297,542.0,178.0,0.0
Apt8,3.726439398929638,57.76831666593207,605.0,115.0,0.0
