t,Load,PV,P_imp,P_exp,P_ch,P_dis,P_curt,E,c_grid,c_sell,P_pv_to_load,P_pv_to_bat,P_pv_to_exp
898,0.1955902443550035,0.012581438199103278,0.1830088061559002,0.0,0.0,0.0,0.0,0.0,0.24,0.06,0.01258143819910329,0.0,0.0
899,0.3965135763341675,0.016670405613811827,0.37984317072035567,0.0,0.0,0.0,0.0,0.0,0.24,0.06,0.016670405613811834,0.0,0.0
900,0.177711787547381,0.020287569096054003,0.157424218451327,0.0,0.0,0.0,0.0,0.0,0.24,0.06,0.020287569096054003,0.0,0.0
901,0.1233081307769335,0.023432928645829836,0.09987520213110367,0.0,0.0,0.0,0.0,0.0,0.24,0.06,0.02343292864582984,0.0,0.0
902,0.12452192919418426,0.026106484263139256,0.098415444931045,0.0,0.0,0.0,0.0,0.0,0.24,0.06,0.02610648426313926,0.0,0.0
903,0.12054052414482826,0.028780039880448714,0.09176048426437955,0.0,0.0,0.0,0.0,0.0,0.24,0.06,0.028780039880448707,0.0,0.0
904,0.10195541102974424,0.030509987632825412,0.07144542339691884,0.0,0.0,0.0,0.0,0.0,0.24,0.06,0.030509987632825405,0.0,0.0
905,0.1386675902668275,0.033026275272646066,0.10564131499418145,0.0,0.0,0.0,0.0,0.0,0.24,0.06,0.033026275272646066,0.0,0.0
906,0.2161010350795555,0.0633789949279827,0.1527220401515728,0.0,0.0,0.0,0.0,0.0,0.24,0.06,0.06337899492798268,0.0,0.0
907,0.16018535317230026,0.119523662891481,0.04066169028081926,0.0,0.0,0.0,0.0,0.0,0.24,0.06,0.119523662891481,0.0,0.0
908,0.10615095435408875,0.1483037027719296,0.0,0.04215274841784086,0.0,0.0,0.0,0.0,0.24,0.06,0.10615095435408875,0.0,0.04215274841784086
909,0.0897777329330915,0.2020893510730964,0.0,0.11231161814000488,0.0,0.0,0.0,0.0,0.24,0.06,0.0897777329330915,0.0,0.11231161814000488
910,0.10636718178297926,0.23149846286350012,0.0,0.12513128108052085,0.0,0.0,0.0,0.0,0.24,0.06,0.10636718178297926,0.0,0.12513128108052085
911,0.2188874440967815,0.25304417577946425,0.0,0.03415673168268274,0.0,0.0,0.0,0.0,0.24,0.06,0.2188874440967815,0.0,0.03415673168268274
912,0.18647160985983,0.27065818925820884,0.0,0.08418657939837884,0.0,0.0,0.0,0.0,0.24,0.06,0.18647160985983,0.0,0.08418657939837884
