t,Load,PV,P_imp,P_exp,P_ch,P_dis,P_curt,E,c_grid,c_sell,P_pv_to_load,P_pv_to_bat,P_pv_to_exp
9695,0.12697758821009675,0.0,0.0,0.0,0.0,0.12697758821009675,0.0,0.6452681182052646,0.14,0.06,0.0,0.0,0.0
9696,0.12697758821009675,0.0,0.0,0.0,0.0,0.12697758821009675,0.0,0.611852963413134,0.14,0.06,0.0,0.0,0.0
9697,0.03174439705252425,0.0,0.0,0.0,0.0,0.03174439705252425,0.0,0.6034991747151013,0.14,0.06,0.0,0.0,0.0
9698,0.03174439705252425,0.0,0.0,0.0,0.0,0.03174439705252425,0.0,0.5951453860170686,0.14,0.06,0.0,0.0,0.0
9699,0.05415220673665875,0.0,0.0,0.0,0.0,0.05415220673665875,0.0,0.5808948052968952,0.14,0.06,0.0,0.0,0.0
9700,0.05415220673665875,0.0,0.0,0.0,0.0,0.05415220673665875,0.0,0.5666442245767218,0.14,0.06,0.0,0.0,0.0
9701,0.04108098442091375,0.0,0.0,0.0,0.0,0.04108098442091375,0.0,0.5558334392027972,0.14,0.06,0.0,0.0,0.0
9702,0.04108098442091375,0.0,0.0,0.0,0.0,0.04108098442091375,0.0,0.5450226538288725,0.14,0.06,0.0,0.0,0.0
9703,0.03081073831568525,0.0,0.0,0.0,0.0,0.03081073831568525,0.0,0.536914564798429,0.14,0.06,0.0,0.0,0.0
9704,0.03081073831568525,0.0,0.0,0.0,0.0,0.03081073831568525,0.0,0.5288064757679856,0.14,0.06,0.0,0.0,0.0
9705,0.07095806399976,0.0,0.0,0.0,0.0,0.07095806399976,0.0,0.5101333010312067,0.14,0.06,0.0,0.0,0.0
9706,0.07095806399976,0.0,0.0,0.0,0.0,0.07095806399976,0.0,0.4914601262944277,0.14,0.06,0.0,0.0,0.0
9707,0.02894342084200725,0.0,0.0,0.0,0.0,0.02894342084200725,0.0,0.4838434365991626,0.14,0.06,0.0,0.0,0.0
9708,0.02894342084200725,0.0,0.0,0.0,0.0,0.02894342084200725,0.0,0.47622674690389755,0.14,0.06,0.0,0.0,0.0
