house,pwl_degradation_cost_EUR,battery_throughput_kWh,bin_hours_0,bin_hours_1,bin_hours_2
Apt1,19.047533636208787,499.41223954508916,2296.5,1630.5,393.0
Apt2,7.856132590301108,178.92962469855183,2892.0,1393.5,34.5
Apt3,4.236052430065326,91.02657347118618,3295.0,1000.0,25.0
Apt4,9.807084361398383,227.85384804505568,2625.0,1645.75,49.25
Apt5,22.94627356029373,594.8085219667618,2343.75,1624.5,351.75
Apt6,11.362723693217234,278.3420047762593,2361.0,1767.0,192.0
Apt7,30.212111192284137,775.3426081370548,2339.25,1579.5,401.25
Apt8,3.835148577374236,82.90072209104237,2690.5,1628.5,1.0
