t,Load,PV,P_imp,P_exp,P_ch,P_dis,P_curt,E,c_grid,c_sell,P_simul_imp_exp
589,0.42021641374284646,0.0,0.42021641374284646,0.0,0.0,0.0,0.0,8.0,0.27,0.06,0.0
590,0.553761134923642,0.0,0.553761134923642,0.0,0.0,0.0,0.0,8.0,0.27,0.06,0.0
591,0.5840693262709691,0.0,0.5840693262709691,0.0,0.0,0.0,0.0,8.0,0.27,0.06,0.0
592,0.5364931351677811,0.0,0.5364931351677811,0.0,0.0,0.0,0.0,8.0,0.27,0.06,0.0
593,0.45374630932834825,0.0,0.45374630932834825,0.0,0.0,0.0,0.0,8.0,0.27,0.06,0.0
594,0.4706089511147594,0.0,0.4706089511147594,0.0,0.0,0.0,0.0,8.0,0.27,0.06,0.0
595,0.9065231069690964,0.0,0.9065231069690964,0.0,0.0,0.0,0.0,8.0,0.27,0.06,0.0
596,0.7455217676656579,0.0,0.7455217676656579,0.0,0.0,0.0,0.0,8.0,0.27,0.06,0.0
597,0.5549892129183716,0.0,0.5549892129183716,0.0,0.0,0.0,0.0,8.0,0.27,0.06,0.0
598,0.6228283544374049,0.0,0.6228283544374049,0.0,0.0,0.0,0.0,8.0,0.27,0.06,0.0
599,0.4091063090913514,0.0,0.4091063090913514,0.0,0.0,0.0,0.0,8.0,0.27,0.06,0.0
600,0.4209849156616039,0.0,0.4209849156616039,0.0,0.0,0.0,0.0,8.0,0.27,0.06,0.0
601,0.531694605999283,0.0,0.531694605999283,0.0,0.0,0.0,0.0,8.0,0.27,0.06,0.0
602,0.4297796761763868,0.0,0.4297796761763868,0.0,0.0,0.0,0.0,8.0,0.27,0.06,0.0
603,0.4823912576334505,0.0,0.4823912576334505,0.0,0.0,0.0,0.0,8.0,0.27,0.06,0.0
604,0.6202802989194405,0.0,0.6202802989194405,0.0,0.0,0.0,0.0,8.0,0.27,0.06,0.0
605,0.6638742733720638,0.0,0.6638742733720638,0.0,0.0,0.0,0.0,8.0,0.27,0.06,0.0
606,0.691075062596629,0.0,0.691075062596629,0.0,0.0,0.0,0.0,8.0,0.27,0.06,0.0
